Content,ReviewID
"[u'guess', u've', u'lucky', u'rooms', u'time', u'compared', u'hyatt', u'marriott', u'decent', u'place', u'night', u'double', u'bed', u'room', u'room', u'clean', u'beds', u'bathroom', u'clean', u'love', u'spacious', u'room', u'compared', u'lot', u'better', u'names', u'towels', u'clean', u'bathroom', u'counter', u'long', u'women', u'stuffs', u'table', u'chair', u'room', u'perfect', u'business', u'unit', u'fine', u'loud', u'noises', u'microwave', u'fridge', u'included', u'reasons', u'chose', u'charge', u'fee', u'day', u'fridge', u'microwave', u'bargain', u'room', u'night', u'couldn', u't', u'clean', u'definitely']",UR87492386
"[u'book', u'vacation', u'gold', u'star', u'vacation', u'homes', u'lock', u'temp', u'control', u'degrees', u'long', u'hot', u'day', u'parks', u'fun', u'thing', u'homes', u'dirty', u'painting', u'loved', u'heart', u'problems', u'store', u'medications', u'temp', u'dissapointed']",UR80449195
"[u'foremost', u'location', u'smack', u'dab', u'middle', u'parks', u'close', u'impressed', u'staff', u'rooms', u'homey', u'clean']",UR47952605
"[u'mom', u'married', u'wedding', u'chapel', u'day', u'real', u'pleasant', u'checkin', u'charged', u'bucks', u'night', u'eat', u'room', u'key', u'didnt', u'work', u'desk', u'straightend', u'issues', u'untill', u'turned', u'lights', u'roaches', u'scattering', u'investigation', u'noticed', u'bugs', u'drawers', u'bathroom', u'light', u'didnt', u'work', u'dead', u'roach', u'picture', u'hanging', u'wall', u'absolutly', u'disguisting', u'called', u'front', u'desk', u'refunded', u'money', u'hesitation', u'attitude']",UR33335567
"[u'motel', u'star', u'price', u'better', u'expected', u'room', u'clean', u'worked', u'quiet', u'housekeeping', u'supplied', u'clean', u'towels', u'empty', u'trash', u'day', u'close', u'walmart', u'restaurants', u'minutes', u'seaworld', u'daughter', u'pool', u'night', u'definitely']",UR76166446
"[u'accomodations', u'based', u'reviews', u'price', u'check', u't', u'expect', u'find', u'building', u'decided', u'front', u'desk', u'extremely', u'room', u'surprisingly', u'clean', u'bed', u'thought', u'comfortable', u'nights', u'problem', u'maid', u'clean', u'third', u'day', u'eat', u'dinner', u'front', u'desk', u'clean', u'towels', u'toilet', u'paper', u'receptionist', u'desk', u'surprised', u'maid', u'hadn', u't', u'room', u'time', u'room', u'towels', u'toilet', u'paper', u'rooms', u'day', u'daughter', u'rushed', u'hospital', u'pulled', u'sciatic', u'nerve', u'shower', u'bearly', u'walk', u'front', u'desk', u'nearest', u'hospital', u'manager', u'computer', u'printed', u'directions', u'nearest', u'hospital', u'extremely', u'greatful', u'nervous', u'reck', u'time', u'manager', u'asked', u'daughter', u'thought', u'price', u'rooms', u'family', u'enjoyable', u'granddaughter', u'loved', u'pool', u'definetly', u'area']",UR38631840
"[u'booked', u'suite', u'description', u'kitchen', u'toaster', u'microwave', u'oven', u'beds', u'bedroom', u'bedroom', u'kitchen', u'living', u'room', u'bed', u'pullout', u'couch', u'comfortable', u'avoid']",UR7988185
"[u'motel', u'ritz', u'carlton', u'price', u'worked', u'located', u'kissimmee', u'east', u'heavy', u'traffic', u'close', u'rooms', u'outdated', u'bed', u'comfortable', u'room', u'quiet', u'staff', u'friendly', u'wi', u'fi', u'worked', u'rooms', u'smoking', u'chairs', u'ashtrays', u'room', u'tampa', u'florida', u'area', u'night', u'wonderful', u'time', u'cheap', u'night', u'sure']",UR43060755
"[u'selected', u'needed', u'spot', u'sleep', u'nights', u'going', u'universal', u'arrived', u'double', u'room', u'paid', u'king', u'room', u'rooms', u'booked', u'move', u'morning', u'morning', u'key', u'room', u'thing', u'noticed', u'opened', u'door', u'bed', u'unmade', u'decided', u'longer', u'going', u'refund', u'experience', u'caused']",UR47739909
"[u'title', u'mixed', u'feelings', u'thing', u'located', u'irlo', u'bronson', u'sure', u'room', u'located', u'left', u'side', u'property', u'facing', u'lobby', u'literally', u'forest', u'creepy', u'feeling', u'unsafety', u'room', u'side', u'key', u'chain', u'broken', u'creepy', u'hand', u'staff', u'specially', u'daphne', u'manager', u'asked', u'room', u'side', u'problem', u'treated', u'vey', u'morning', u'wife', u'asked', u'wife', u'rules', u'refund', u'additional', u'nights', u'prepaid', u'repair', u'prices', u'specially', u'staff', u'easily', u'choice', u'budget', u'accomodations', u'orlando', u'kissimme']",UR30003982
