Content,ReviewID
"[u'paris', u'wife', u'adored', u'situated', u'quarter', u'close', u'saint', u'germain', u'calm', u'pleasant', u'minutes', u'bd', u'saint', u'michel', u'luxemburg', u'garden', u'minutes', u'quiet', u'walk', u'notre', u'dame', u'time', u'tourist', u'crowd', u'secondly', u'service', u'attentive', u'fruits', u'bottle', u'champagne', u'arrival', u'finally', u'room', u'top', u'fact', u'rooms', u'bedroom', u'enormous', u'bed', u'bed', u'cloud', u'night', u'sky', u'stars', u'ambiance', u'tender']",UR17073595
"[u'nights', u'lovely', u'romantic', u'break', u'rest', u'life', u'suite', u'separate', u'building', u'completely', u'left', u'devices', u'interruption', u'breakfast', u'delivered', u'time', u'convenience', u'sure', u'unwrapped', u'bath', u'robes', u'door', u'bell', u'rings', u'keep', u'ringing', u'fighting', u'bath', u'robe', u'designed', u'achieve', u'well', u'champagne', u'fridge', u'private', u'dance', u'floor', u'cocktail', u'receipes', u'edith', u'piaf', u'barry', u'white', u'ipod', u'selection', u'music', u'tracks', u'bedroom', u'rain', u'shower', u'fabulous', u'fun', u'expensive', u'euros', u'night', u'includes', u'breakfast', u'champagne', u'fresh', u'fruit', u'fridge', u'spirits', u'bottles', u'water', u'worth', u'treat', u'spouse', u'partner', u'partner', u'special', u'won', u't', u'forget', u'staff', u'extremely', u'welcoming', u'recommendations', u'local', u'places', u'latin', u'quarter', u'help', u'visit', u'perfect', u'final', u'note', u'bed', u'comfortable', u'slept', u'leave']",UR103756479
"[u'absolutely', u'amazing', u'booked', u'surprise', u'walked', u'idea', u'expect', u'bit', u'surprised', u'street', u'thought', u'wow', u'carine', u'opened', u'door', u'led', u'lounge', u'artwork', u'bathrooms', u'dance', u'floor', u'bedroom', u'overwhelming', u'wow', u'factor', u'touch', u'straight', u'carine', u'left', u'jumped', u'bed', u'bedroom', u'magical', u'room', u'don', u't', u'explore', u'rest', u'paris', u'night', u'stars', u'cloudy', u'bedroom', u'heavenly', u'partner', u'surprised', u'booking', u'suite', u'surprised', u'proposing', u'absolute', u'original', u'boutique', u'unique', u'sensual', u'style', u'loved', u'experience', u'definitely', u'won', u't', u'forgetting', u'complementary', u'champagne', u'fruits', u'ingredients', u'love', u'cocktail', u'adds', u'experiences', u'amour', u'apartement', u'planning', u'anniversary', u'hope', u'read', u'decide', u'visit', u'beautiful', u'place']",UR20084721
"[u'booked', u'suite', u'launched', u'called', u'website', u'unique', u'birthday', u'loved', u'magic', u'real', u'high', u'tech', u'jewel', u'music', u'ipod', u'plasma', u'tv', u'connected', u'pc', u'bathroom', u'unique', u'integrated', u'light', u'atmosphere', u'confortable', u'bed', u'highly', u'recommend', u'couples', u'exceptionnal', u'night', u'paris']",UR18057686
"[u'wife', u'suite', u'nights', u'honeymoon', u'june', u'suite', u'belief', u'eveyone', u'pictures', u'eyes', u'pictures', u'hype', u'perfectly', u'matched', u'fixtures', u'materials', u'expertly', u'chosen', u'carefully', u'design', u'comfort', u'mind', u'fine', u'memories', u'wife', u'share', u'suite', u'endure', u'bathrooms', u'terrace', u'artwork', u'excellent', u'cound', u'system', u'rain', u'shower', u'plasma', u'bathtub', u'comfortable', u'bed', u'paris', u'kitchenette', u'espresso', u'machine', u'list', u'favor', u'suite', u'night']",UR26373680
"[u'husband', u'spent', u'nights', u'life', u'experience', u'unique', u'amazing', u'dream', u'fairy', u'tale', u'enter', u'lounge', u'impression', u'wow', u'bedromm', u'god', u'magnificent', u'interior', u'decoration', u'serene', u'daily', u'anxieties', u'definitely', u'move', u'admire', u'parisian', u'starry', u'sky', u'privacy', u'bedroom', u'impression', u'float', u'magic', u'bed', u'weightlessness', u'mattress', u'comfortable', u'unable', u'leave', u'room', u'visit', u'city', u'personnel', u'professional', u'love', u'feeling', u'love', u'atmosphere', u'love', u'romanticism', u'paris', u'love']",UR81968105
"[u'husband', u'slept', u'time', u'chance', u'visit', u'nicely', u'proposed', u'manager', u'karine', u'week', u'exceptional', u'room', u'lived', u'fabulous', u'experience', u'check', u'street', u'receptionist', u'brings', u'explain', u'things', u'connect', u'ipod', u'music', u'suite', u'free', u'internet', u'access', u'bring', u'breakfast', u'tomorrow', u'morning', u'receptionist', u'disappears', u'lover', u'suite', u'dedicated', u'love', u'romance', u'loved', u'dancing', u'room', u'original', u'french', u'terrace', u'big', u'picture', u'paris', u'feel', u'pont', u'des', u'arts', u'bridge', u'ant', u'beautiful', u'toilets', u'perfumes', u'disposal', u'work', u'art', u'definitely', u'bedroom', u'room', u'touches', u'ground', u'elements', u'pure', u'beauties', u'bed', u'exceptional', u'big', u'extremely', u'comfortable', u'funniest', u'touch', u'webcam', u'top', u'tv', u'visited', u'lot', u'forget']",UR18199643
"[u'boyfriend', u'spent', u'beautiful', u'night', u'year', u'lovely', u'unique', u'experience', u'dream', u'suite', u'well', u'decorated', u'inside', u'love', u'won', u't', u'describe', u'better', u'discover', u'surprised', u'recommend', u'love', u'couple', u'won', u't', u'forget', u'service', u'perfect', u'breakfast', u'fantastic', u'totally', u'unforgettable', u'team']",UR25008841
"[u'exciting', u'romantic', u'week', u'top', u'plenty', u'space', u'star', u'lights', u'sensual', u'atmosphere', u'huge', u'floating', u'bed', u'things', u'special', u'mood', u't', u'idea', u'ipod', u'tons', u'music', u'find', u'ipod', u'listen', u'music', u'room', u'bedroom', u'bathroom', u'cool', u'dance', u'floor', u'perfect', u'place', u'celebrate', u'marriage', u'anniversary', u'friends']",UR17153770
"[u'ended', u'completely', u'accident', u'computer', u'glitch', u'jetsetter', u'allowed', u'book', u'room', u'full', u'moved', u'sister', u'property', u'experience', u'expect', u'manage', u'arrived', u'check', u'obvious', u'problem', u'treated', u'complimentary', u'breakfast', u'told', u'leave', u'things', u'lobby', u'assured', u'care', u'evening', u'luggage', u'moved', u'surprise', u'trip', u'mentioned', u'private', u'apartment', u'atmosphere', u'fully', u'devoted', u'love', u'romance', u'staying', u'euro', u'room', u'paid', u'euros', u't', u'complimentary', u'champagne', u'fruit', u'treat', u'understand', u'complaints', u'decor', u'definitely', u'recommend', u'romantic', u'getaway', u'days', u'overkill', u'extended', u'period', u'time', u'night', u'lovely', u'comfortable', u'completely', u'skipped', u'plans', u'morning', u'bed', u'doubt', u'comfortable', u've', u'slept', u'hitch', u'staff', u'left', u'showing', u'ridiculously', u'complicated', u'tv', u'ipod', u'lighting', u'room', u'controls', u'couldn', u't', u'work', u'lighting', u'lot', u'fiddling', u'honestly', u'point', u'watch', u'satellite', u'tv']",UR122042559
