Content,ReviewID
"[u've', u'sommerset', u'visit', u'san', u'diego', u'three', u'times', u'year', u'business', u'pleasure', u'decent', u'place', u'trade', u'offs', u'decide', u'respect', u'lodging', u'side', u'location', u'incredible', u'hillcrest', u't', u'beat', u'shops', u'restaurants', u'number', u'street', u'people', u'increased', u'years', u'walking', u'distance', u'trader', u'joe', u'foods', u'movie', u'complex', u'gyms', u'going', u'zoo', u'balboa', u'park', u'heading', u'sea', u'beaches', u'freeway', u'minutes', u'staff', u'professional', u'private', u'parking', u'charge', u'day', u'internet', u'room', u'free', u'offset', u'parking', u'fee', u'rooms', u'kitchenette', u'stove', u'refrigerator', u'microwave', u'coffee', u'maker', u'basic', u'utensils', u'serves', u'simple', u'breakfast', u'morning', u'ate', u'room', u'times', u'lounge', u'swarming', u'kids', u'rooms', u'balcony', u'table', u'chairs', u'views', u'buildings', u'word', u'suite', u'stretched', u'lodging', u'industry', u'years', u'wouldn', u't', u'consider', u'suites', u'traditional', u'sense', u'urban', u'experience', u'busy', u'street', u'hospital', u'hear', u'sirens', u'times', u'day', u'night', u'hum', u'city', u'evident', u'pervasive', u'rooms', u'floor', u'risk', u'hearing', u'people', u'walking', u'hallways', u'tend', u'noisy', u'design', u'echo', u'slightest', u'noise', u'risk', u'hearing', u'neighbors', u'happening', u'write', u'pm', u'keep', u'sliding', u'glass', u'door', u'open', u'rooms', u'dated', u'evident', u'wear', u'tear', u'room', u'example', u'room', u'ceiling', u'patched', u'places', u'crack', u'sink', u'toilet', u'seat', u'wouldn', u't', u'holding', u'open', u'breezeway', u'hallways', u'hallway', u'carpet', u'extremely', u'worn', u'room', u'peculiar', u'foul', u'smell', u'days', u'pinpoint', u'refrigerator', u'motor', u'loud', u'needed', u't', u'unplug', u'bed', u'reasonably', u'comfortable', u'small', u'desk', u'work', u'movies', u'tv', u'pop', u'cheaper', u'theater', u'buy', u'dvd', u'street', u'watch', u'computer', u'times', u'sommerset', u'well', u'aware', u'noisy', u'place', u'time', u'felt', u'staying', u'preschool', u'cost', u'surprised', u'parents', u'bring', u'kids', u'pool', u'centrally', u'located', u'open', u'air', u'nature', u'noise', u'permeates', u'building', u'trip', u'kids', u'extremely', u'loud', u'nights', u'continued', u'mind', u'third', u'floor', u'pm', u'lax', u'parenting', u'contributed', u'management', u'responsibility', u'telling', u'kids', u'parents', u'indoor', u'voices', u't', u'happen', u'future', u'tough', u'answer', u'love', u'location', u't', u'noise', u'place', u'coupled', u'peculiar', u'odors', u'competitive', u'price', u'consider', u'options', u'time', u'wouldn', u't', u'discourage', u'staying', u'understand', u'gripes', u'reservations', u'cited', u'don', u't', u'concern', u'choice', u'traditional', u'experience', u'shop']",UR59700092
"[u'travelled', u'adults', u'small', u'children', u'room', u'prefect', u'bathroom', u'contained', u'bedroom', u'youngest', u'sleep', u'separate', u'living', u'room', u'large', u'supplied', u'crib', u'kitchen', u'couple', u'times', u'night', u'hillcrest', u'neighbourhood', u'restaurants', u'arrival', u'front', u'desk', u'providered', u'detailed', u'map', u'restaurants', u'shops', u'block', u'radius', u've', u'alot', u'high', u'aka', u'overpriced', u'received', u'map', u'supplied', u'countless', u'printouts', u'outlet', u'shopping', u'malls', u'staff', u'real', u'stars', u'requests', u'met', u'allowed', u'laundry', u'hours', u'suited', u'martha', u'real', u'treat', u'breakfast', u'morning', u'greeted', u'smiles', u'cooked', u'waffles', u'serviced', u'unique', u'serves', u'continental', u'breakfast', u'bar', u'style', u'breakfast', u'continues', u'provide', u'high', u'level', u'service', u'martha', u'prior', u'booking', u'concerned', u'located', u'hospitals', u'tripadvisor', u'mentioned', u'sirens', u'irritant', u'nights', u'heard', u'sirens', u'problem', u'family', u'return', u'sommerset', u'suites', u'visit', u'san', u'diego']",UR102978551
"[u'weeks', u'extended', u'month', u'happy', u'negotiate', u'liz', u'asst', u'general', u'manager', u'service', u'friendliness', u'front', u'desk', u'fast', u'service', u'maintenance', u'welcoming', u'greeting', u'martha', u'breakfast', u'room', u'help', u'aron', u'needed', u'papers', u'scan', u'applaud', u'housekeeping', u'honest', u'care', u'room', u'type', u'person', u'room', u'service', u'everyday', u'needed', u'housekeeping', u'superb', u'job', u'changing', u'linens', u'child', u'leave', u'computer', u'touch', u'stays', u'room', u'laundry', u'room', u'fails', u'matter', u'full', u'washers', u'dryers', u've', u'washers', u'dryer', u'working', u'rooms', u'crazy', u'staff', u'friendly', u'remember', u'kids', u'feel', u'felt', u'safe', u'entire', u'highly', u'recommend', u'place', u'coming', u'san', u'diego']",UR106602993
"[u'kids', u'ages', u'nites', u'husband', u'conference', u'convention', u'center', u'quick', u'drive', u'morning', u'minutes', u'offers', u'free', u'parking', u'location', u'bit', u'mix', u'surrounded', u'hospital', u'health', u'care', u'buildings', u'side', u'block', u'bustling', u'hillcrest', u'weren', u't', u'bothered', u'intermittent', u'emergency', u'vehicle', u'noise', u'running', u'fan', u'ac', u'unit', u'drowned', u'noise', u'beds', u'comfy', u'bathroom', u'roomy', u'shower', u'bath', u'room', u'roomy', u'bedroom', u'suite', u'doubles', u'storage', u'shelving', u'tvs', u'cable', u'well', u'stocked', u'kitchen', u'bit', u'user', u'friendly', u'supplied', u'dish', u'soap', u'dishwasher', u'liquid', u'clean', u'continental', u'breakfast', u'plentiful', u'offer', u'choices', u'yogurt', u'fresh', u'fruit', u'wonderful', u'woman', u'named', u'martha', u'runs', u'puts', u'napkin', u'lap', u'friendly', u'kids', u'loved', u'sweet', u'disposition']",UR10153386
"[u'san', u'diego', u'family', u'wedding', u'sightseeing', u'walk', u'restaurants', u'grocery', u'stores', u'zoo', u'rooms', u'pleasant', u'beds', u'comfy', u'kitchen', u'big', u'allows', u'eat', u't', u'meal', u'well', u'allowed', u'reheat', u'left', u'overs', u'staff', u'dishwasher', u'morning', u'clean', u'facility', u'updated', u'helpfulness', u'staff', u'difference', u't', u'exercise', u'room', u'walking', u'town', u'parking', u'tight', u'cost', u'aware', u'sirens', u't', u'bother', u'nights', u'moved', u'outlying', u'area', u'additional', u'nights', u'cost', u'happier', u'sommerset']",UR48518943
"[u'years', u'wife', u'enjoyed', u'multiple', u'day', u'stays', u'superb', u'reasons', u'obvious', u'excellent', u'location', u'spacious', u'rooms', u'easy', u'access', u'varied', u'restaurants', u'affordable', u'rates', u'reasons', u'obvious', u'cordial', u'staff', u'manages', u'create', u'friendly', u'atmosphere', u'top', u'bottom', u'folks', u'entirely', u'committed', u'making', u'memorable', u'places', u'managers', u'unavailable', u'sommerset', u'suites', u'manager', u'barbecues', u'nights', u'week', u'sports', u'big', u'genuine', u'smile']",UR121090605
"[u'vibrant', u'gay', u'neighborhood', u'san', u'diego', u'walking', u'distance', u'local', u'restaurants', u'ease', u'access', u'freeways', u'san', u'diego', u'short', u'time', u'kind', u'older', u'hallways', u'open', u'air', u'security', u'pretty', u'worry', u'pool', u'area', u'breakfast', u'area', u'quick', u'bight', u'main', u'objection', u'parking', u'situation', u'parking', u'street', u'level', u'building', u'slots', u'small', u'barely', u'fit', u'compact', u'car', u'charge', u'day', u'isn', u't', u'headaches', u'parking', u'fee', u'free', u'ajoining', u'lot', u'share', u'medical', u'clinic', u'hours', u'helps', u'park', u'half', u'block', u'enterence', u'doesn', u't', u'hauling', u'suitcases', u'bags', u'isn', u't', u'convenient', u'times', u'nicest', u'area', u'neighborhood', u'feel', u'area', u'touristy', u'flavor', u'cities', u'usa']",UR22124307
"[u'picked', u'sommerset', u'suites', u'location', u'disappoint', u'convenient', u'seaworld', u'balboa', u'park', u'airport', u'minutes', u'airport', u'early', u'morning', u'parking', u'fairly', u'easy', u'despite', u'fact', u'minivan', u'clear', u'place', u'apartment', u'building', u'bedroom', u'suite', u'reminded', u'cruddy', u'apartment', u'college', u'serviceable', u'mold', u'walls', u'bedroom', u'door', u'shut', u'side', u'fully', u'kitted', u'kitchen', u'utensils', u'balcony', u'overlooked', u'hospital', u'door', u'provided', u'evening', u'kids', u'medevac', u'helicopter', u'landed', u'roof', u'emergency', u'room', u'door', u'luckily', u'wasn', u't', u'middle', u'night', u'service', u'expect', u'place', u'front', u'desk', u'staff', u'cheerful', u'continental', u'breakfast', u'room', u'staff', u'friendly', u'real', u'test', u'daughter', u'accident', u'bathtub', u'bath', u'phoned', u'cleaner', u'clean', u'quick', u'response', u'offer', u'clean', u'wouldn', u't', u'expected', u'restaurants', u'walking', u'distance', u'hillcrest', u'area', u'blocks', u'advise', u'city', u'deli', u'horrible', u'food', u'poisoning', u'food', u'pretty', u'mediocre', u'retrospect', u'corvette', u'diner', u'originally', u'planned', u'kids', u'enjoyed', u'pool', u'chilly', u'shade', u'afternoon', u'courtyard', u'middle', u'building', u'smelly', u'bedroom', u'place', u'zoo', u'seaworld', u'sommerset', u'suites', u'fit', u'bill', u'don', u't', u'expect', u'ritz', u'carlton']",UR17271877
"[u'family', u'nights', u'sommerset', u'suites', u'bad', u'points', u'pro', u'central', u'location', u'friendly', u'staff', u'breakfast', u'selection', u'morning', u'spacious', u'rooms', u'full', u'kitchen', u'bedding', u'television', u'sets', u'balcony', u'decent', u'view', u'hospitals', u'attentive', u'housekeeping', u'walking', u'distance', u'hillcrest', u'restaurants', u'quiet', u'despite', u'occasional', u'ambulance', u'siren', u'con', u'parking', u'spaces', u'narrow', u'outdated', u'bad', u'people', u'writing', u'fresh', u'paint', u'acceptable', u'solid', u'choice', u'vacationing', u'spectacular', u'budget', u'friendly', u'place']",UR7154638
"[u'coming', u'years', u'nicest', u'friendliest', u'cleanest', u'well', u'place', u'staff', u'excels', u'works', u'guests', u'happy', u'find', u'manager', u'aron', u'dest', u'help', u'especiallybonita', u'head', u'room', u'services', u'norma', u'wonderful', u'martha', u'greets', u'morning', u'superior', u'mnothing', u'won', u't', u't', u'leave', u'hourse', u'staff', u'romero', u'jorge', u'gustavo', u'help', u'delighted', u'asee', u'return', u'happy', u'hour', u'week', u'times', u'week', u'enhance', u'quantity', u'food', u'comraderie', u'consider', u'delilghted', u'newe', u'sound', u'proof', u'windows', u'forward', u'sound', u'proof', u'slider', u'doors', u'reserved', u'week', u'year', u'saddened', u'leave', u'wonderful', u'place', u'winter', u'family', u'kevin', u'hello', u'appreciate', u'work', u'returning', u'happy', u'hour', u'delightful', u'man']",UR99718561
