Content,ReviewID
"[u'tempo', u'three', u'nights', u'boarding', u'cruise', u'ship', u'eclipse', u'originally', u'assigned', u'room', u'odd', u'shaped', u'king', u'bed', u'balcony', u'asked', u'balcony', u'room', u'water', u'view', u'management', u'kindly', u'provided', u'bigger', u'double', u'queen', u'room', u'balcony', u'port', u'view', u'charged', u'night', u'extra', u'tempo', u'birthday', u'tempo', u'marquis', u'building', u'houses', u'privately', u'owned', u'condos', u'felt', u'living', u'elegant', u'ultra', u'modern', u'studio', u'condo', u'renting', u'room', u'staff', u'people', u'encountered', u'condo', u'dwellers', u'dogs', u'push', u'button', u'room', u'lights', u'discrete', u'signal', u'hall', u'red', u'disturb', u'green', u'room', u'maid', u'service', u'efficient', u'unobtrusive', u'bartender', u'amuse', u'wine', u'food', u'recommendations', u'excellent', u'roof', u'top', u'pool', u'hot', u'tubs', u'fully', u'operational', u'enjoyed', u'exclusive', u'nights', u'open', u'concept', u'bathroom', u'offers', u'privacy', u'cohabitant', u'banished', u'balcony', u'grooming', u'tempo', u'install', u'pocket', u'door', u'woud', u'allow', u'guests', u'enjoy', u'option', u'open', u'concept', u'privacy', u'people', u'mover', u'automated', u'public', u'transit', u'directly', u'pass', u'unlimted', u'public', u'transit', u'day', u'attractions', u'discount', u'admission', u'arrive', u'publice', u'transit', u'urbanspoon', u'app', u'pod', u'locate', u'food', u'drink', u'manhattan', u'cafe', u'republic', u'beer', u'short', u'walk', u'sophisticated', u'independent', u'traveller', u'party', u'atmosphere', u'beach', u'area', u'suit', u'better']",UR95190928
"[u'booked', u'night', u'departing', u'cruise', u'deal', u'pay', u'full', u'price', u'modern', u'clean', u'offered', u'free', u'massage', u'reception', u'feels', u'library', u't', u'feel', u'raise', u'voices', u'whisper', u'stage', u'pool', u'area', u'felt', u'dead', u'bed', u'amazing', u'comfortable', u'room', u'large', u'tv', u'bathroom', u'mirror', u'cool', u'ultimately', u'pointless', u'straight', u'front', u'shower', u'toilet', u'corner', u'don', u't', u'benefit', u'thing', u'baffled', u'door', u'bathroom', u'intimate', u'couples', u'minutes', u'privacy', u'day', u'glass', u'door', u'worried', u'light', u'bathroom', u'window', u'removing', u'door', u'completely', u'plain', u'stupid', u'opinion', u'sitting', u'bed', u'toilet', u'straight', u'front', u'view', u'window', u'car', u'park', u'building', u'road', u'blinds', u'shut', u'friends', u'room', u'balcony', u'front', u'view', u'lovely', u'ships', u'docked', u'port', u'front', u'returned', u'dinner', u'girl', u'reception', u'book', u'car', u'leaving', u'day', u'suggested', u'arrange', u'late', u'check', u'hour', u'car', u'arrived', u'morning', u'friends', u'rang', u'confirm', u'late', u'check', u'problems', u'rang', u'woman', u'reception', u'laughed', u'condescending', u'manner', u'full', u'don', u't', u'care', u'fancy', u'laugh', u'patrons', u'perfectly', u'reasonable', u'request', u'offered', u'colleagues', u'twelve', u'hours', u'complaining', u'manager', u'member', u'staff', u'extremely', u'pleasant', u'friendly']",UR121683695
"[u'half', u'trip', u'seasons', u'miami', u'telling', u'place', u'blows', u'beautiful', u'modern', u'decor', u'cozy', u'feel', u'rooms', u'spacious', u'bed', u'unbelievably', u'comfortable', u'bathroom', u'amazing', u'modern', u'television', u'screen', u'mirror', u'carry', u'blvgari', u'bath', u'products', u'closet', u'literally', u'room', u'customer', u'service', u'location', u'easy', u'absolutely']",UR125628633
"[u'business', u'colleague', u'miami', u'business', u'meeting', u'needed', u'suite', u'living', u'area', u'meeting', u'lot', u'tempo', u'option', u'wanted', u'biscayne', u'suite', u'website', u'rate', u'check', u'website', u'booking', u'miami', u'pm', u'rented', u'car', u'drove', u'minutes', u'airport', u'forms', u'lower', u'apartment', u'building', u'keep', u'mind', u'building', u'fancy', u'light', u'side', u'easily', u'identifiable', u'distance', u'location', u'biscayne', u'blvd', u'access', u'side', u'street', u'valet', u'parking', u'check', u'level', u'staff', u'valet', u'security', u'guards', u'people', u'luggage', u'lobby', u'dont', u'expect', u'lobby', u'small', u'desk', u'floor', u'charges', u'night', u'resort', u'fee', u'ridiculous', u'charge', u'lot', u'started', u'fee', u'water', u'free', u'high', u'speed', u'internet', u'joke', u'speed', u'mbps', u'dial', u'lines', u'faster', u'charge', u'money', u'increase', u'rate', u'dont', u'ding', u'customers', u'ridiculous', u'extras', u'resort', u'fee', u'dont', u'evian', u'fancy', u'water', u'bottles', u'bottles', u'claim', u'purified', u'drinking', u'water', u'environment', u'purposes', u'reuse', u'glass', u'bottles', u'verify', u'water', u'purified', u'tap', u'biscayne', u'suite', u'pretty', u'large', u'br', u'apartment', u'large', u'living', u'area', u'shaped', u'couch', u'couch', u'sleep', u'turn', u'bed', u'forget', u'sofa', u'bed', u'room', u'large', u'dining', u'table', u'chairs', u'small', u'kitchen', u'area', u'wall', u'mounted', u'flat', u'screen', u'tv', u'front', u'couch', u'room', u'size', u'king', u'sized', u'bed', u'bathroom', u'large', u'problem', u'door', u'bathroom', u'shower', u'area', u'glass', u'keep', u'mind', u'room', u'exceptional', u'service', u'sure', u'ta', u'kind', u'place', u'qualifies', u'serviced', u'apartment', u'surely', u'high']",UR118260319
"[u'night', u'february', u'embarking', u'caribbean', u'cruise', u'morning', u'moment', u'arrival', u'baggage', u'assistance', u'valet', u'area', u'felt', u'pampered', u'stepped', u'elevator', u'lobby', u'greeted', u'bellhop', u'care', u'bags', u'warmly', u'invited', u'friendly', u'reception', u'desk', u'check', u'details', u'leather', u'bound', u'folder', u'room', u'keys', u'handed', u'tim', u'bell', u'hop', u'oriented', u'room', u'showing', u'light', u'switches', u'gadgets', u'placing', u'luggage', u'walk', u'closet', u'remote', u'bathroom', u'mirror', u'tv', u'work', u'fixed', u'minutes', u'service', u'long', u'review', u'short', u'felt', u'royalty', u'treated', u'guests', u'return', u'heart', u'beat', u'tempo', u'cruise', u'vacation', u'started', u'better']",UR97719413
"[u'biscayne', u'suite', u'definitely', u'wonderful', u'find', u'plenty', u'space', u'view', u'extremely', u'comfortable', u'bedding', u'location', u'convenient', u'free', u'travel', u'system', u'located', u'leave', u'vehicle', u'parked', u'pool', u'beautiful', u'view', u'wet', u'dry', u'saunas', u'enjoyable', u'weren', u't', u'spa', u'reservations', u'unable', u'schedule', u'massage', u'lounge', u'enjoyable', u'bartender', u'elvis', u'definitely', u'refreshing', u'drinks', u'staff', u'friendly', u'mo']",UR119082067
"[u'beautiful', u'room', u'staff', u'service', u'centrally', u'located', u'miami', u'highly', u'recommend']",UR124540041
"[u'locations', u'central', u'perfect', u'attending', u'event', u'american', u'airlines', u'arena', u'pool', u'gym', u'view', u'close', u'mayor', u'shopping', u'centers', u'junior', u'suite', u'love', u'romantic', u'cousy', u'restaurant', u'thing', u'left', u'wanting', u'food', u'pricy', u'defiantly', u'abated', u'payed']",UR116921138
"[u'picked', u'miami', u'getaway', u'reviews', u'arrival', u'bedroom', u'suite', u'loved', u'upgraded', u'view', u'bay', u'arena', u'balcony', u'immaculate', u'excellent', u'friendliness', u'staff', u'cleanliness', u'establishment', u'promt', u'room', u'valet', u'service', u'definately', u'recommend', u'resort', u'friends', u'family', u'hope']",UR114588204
"[u'spent', u'night', u'wonderful', u'hated', u'leave', u'lol', u'booked', u'night', u'cruise', u'week', u'fortunate', u'early', u'check', u'received', u'upgrade', u'corner', u'balcony', u'room', u'sixth', u'floor', u'amazing', u'views', u'bay', u'downtown', u'room', u'decked', u'high', u'finishes', u'bed', u'amazing', u'front', u'desk', u'service', u'friendly', u'aware', u'bathroom', u'shy', u'traveling', u'family', u'find', u'set', u'bit', u'disconcerting', u'bath', u'spa', u'large', u'deep', u'soaking', u'tub', u'rain', u'shower', u'head', u'relaxing', u'cruise', u'vacation', u'walking', u'distance', u'bayside', u'marketplace', u'll', u'find', u'options', u'shopping', u'dining', u'well', u'live', u'entertainment', u'definately', u'return']",UR121164046
