Content,ReviewID
"[u'reception', u'staff', u'room', u'roof', u'beds', u'broken', u'tv', u'missing', u'bulps', u'hanging', u'roof', u'tiles', u'broken', u'bathroom', u'wholes', u'floor', u'suitcases', u'previous', u'guests', u'left', u'room', u'booked', u'room', u'internet', u'admitted', u't', u'room', u'picture', u'couldn', u't', u'sleep', u'left', u't', u'money']",UR57824553
"[u'lots', u'things', u'wrong', u'booked', u'double', u'room', u'ended', u'twin', u'tv', u'shower', u'controls', u'front', u'sockets', u'hanging', u'wall', u'bare', u'wires', u'showing', u'filthy', u'curtains', u'shower', u'toilet', u'complained', u'rooms', u'move', u'day', u'cockroache', u'appeared', u'moved', u'room', u'turned', u'lethal', u'bare', u'wires', u'reception', u'noisy', u'night', u'staff', u'talking', u'shouting', u'morning', u'left', u'booked', u'booked', u'paid', u'nights', u'stand', u'filth', u'second', u'longer']",UR7189261
"[u'happened', u'time', u'aweful', u'experience', u'rated', u'dirtest', u'london', u'dont']",UR88098255
"[u'whiteleaf', u'weekend', u'worst', u'looked', u'rooms', u'dirty', u'holes', u'electrical', u'cables', u'exposed', u'ceilings', u'boarded', u'bed', u'beds', u'unfomfortable', u'sleep', u'noise', u'ceiling', u'pipes', u'os', u'kind', u'breakfast', u'awful', u'stale', u'croissant', u'piece', u'toast', u'served', u'dirty', u'room', u'pay', u'arrived', u'rooms', u'rooms', u'leave', u'find', u'stars', u'option']",UR12594019
"[u'firstly', u'pleeease', u'surely', u'details', u'dirty', u'personnel', u'unprofessional', u'unfriendly', u'attention', u'paid', u'going', u'reception', u'stayer', u'unhappy', u'dangerous', u'asian', u'guys', u'fighting', u'front', u'smell', u'lift', u'carry', u'luggage', u'tiny', u'stairs', u'soap', u'toilet', u'sink', u'leaking', u'water', u'floor', u'wet', u'everyday', u'bed', u'sheets', u'torn', u'breakfast', u'toast', u'jam', u'remote', u'tv', u'room', u'door', u'safe', u'high', u'price', u'don', u't', u'place']",UR110122101
"[u'sense', u'running', u'alive', u'sorts', u'bugs', u'dirty', u'dirty', u'dirty', u'dirty', u'hen', u'night', u'totally', u'distraught', u'staff', u'walk', u'reception', u'doors', u'scratching', u'writing', u'email', u'booked', u'rooms', u'total', u'waste', u'money', u'days', u'reply']",UR8040460
"[u'location', u'expecting', u'basic', u'room', u'money', u'paid', u'expect', u'fresh', u'clean', u'towels', u'bed', u'linen', u'happen', u'duration', u'visit', u'advertises', u'kettle', u'hairdryer', u'trouser', u'press', u'room', u'second', u'evening', u'cockroaches', u'bathroom', u'decided', u'final', u'straw', u'left', u'morning', u'request', u'refund', u'evening', u'staying', u'assistant', u'desk', u'informed', u'hr', u'cancellation', u'policy', u'aware', u'fault', u'hygenic', u'recommend']",UR28886486
"[u'surprised', u'amount', u'negative', u'reviews', u'people', u'pay', u'pounds', u'star', u'quality', u'wrong', u'rooms', u'bit', u'shoddy', u'poor', u'tv', u'quality', u'staff', u'helpfull', u'bathroom', u'small', u'clean', u'breakfast', u'baisic', u'toasts', u'jams', u'water', u'milk', u'cornflakes', u'orange', u'juice', u'tea', u'coffee', u'don', u't', u'number', u'minimarts', u'bakeries', u'strongest', u'point', u'location', u'walk', u'bayswater', u'tube', u'station', u'minutes', u'queensway', u'hyde', u'park', u'cinema', u'mall', u'minute', u'silent', u'neighborhood']",UR70153494
"[u'booked', u'booking', u'start', u'life', u'experienced', u'bad', u'whiteleaf', u'arrived', u'taxi', u'looked', u'pictures', u'internet', u'dark', u'figured', u'hadn', u't', u'chance', u'finding', u'alternative', u'accomodation', u'entered', u'reception', u'rough', u'receptionist', u'reservation', u'number', u'asked', u'payment', u'three', u'nights', u'double', u'room', u'mistake', u'viewed', u'room', u'room', u'top', u'floor', u'rediculously', u'narrow', u'staircase', u'dirty', u'mouldy', u'unpainted', u'walls', u'smelly', u'disgusting', u'carpet', u'entered', u'room', u'dropped', u'bags', u'sat', u'bed', u'realised', u'curtains', u'hanging', u'window', u'plug', u'fitting', u'light', u'fitting', u'pulled', u'wall', u'leaving', u'gaping', u'holes', u'wires', u'hanging', u'bathroom', u'huge', u'hole', u'ceiling', u'blackened', u'rotten', u'condensation', u'bedcoverings', u'cigarette', u'burns', u'sheets', u'looked', u'wrinkled', u'smoothed', u'noticed', u'door', u'broken', u'door', u'jam', u'shattered', u'nailed', u'piece', u'timber', u'replace', u'wonder', u'trouble', u'opening', u'door', u'place', u'hand', u'written', u'notice', u'inside', u'door', u'stating', u'management', u'responsibility', u'items', u'stolen', u'room', u'noticed', u'smoke', u'alarm', u'covered', u'plastic', u'bag', u'minor', u'detail', u'compared', u'rest', u'discussing', u'options', u'decided', u'wanted', u'left', u'bags', u'room', u'left', u'find', u'lovely', u'road', u'rooms', u'small', u'well', u'costed', u'walked', u'whiteleaf', u'bags', u'room', u'reception', u'desk', u'explained', u'unhappy', u'room', u'wanted', u'refund', u'receptionist', u'refused', u'money', u'charged', u'night', u'policy', u'informed', u'online', u'booking', u'cancel', u'reservation', u'charge', u'internet', u'cafe', u'day', u'cancel', u'booking', u'cancelled', u'waiting', u'credit', u'card', u'statement', u'worst', u'bit', u'partner', u'noticed', u'red', u'lumps', u'skin', u'day', u'hives', u'itchy', u'red', u'assumed', u'kind', u'allergic', u'reaction', u'lotion', u'chemist', u'calmed', u'flew', u'days', u'sitting', u'watching', u'tv', u'scratching', u'leg', u'time', u'felt', u'moved', u'window', u'better', u'small', u'white', u'maggot', u'finger', u'alive', u'sick', u'sight', u'sat', u'bed', u'imaging', u'slept', u'place', u'crawling', u'sense', u'better', u'options', u'money', u'trip', u'london', u'started', u'bad', u'note', u'response', u'management', u'property']",UR10765376
"[u'italian', u'guy', u'relatives', u'classic', u'english', u'style', u'inside', u'changes', u'dirty', u'rooms', u'hot', u'water', u'lack', u'curtains', u'bathroom', u'baby', u'group', u'eligible', u'lack', u'hygiene', u'care', u'amount', u'paid', u'advance', u'photos', u'websites', u'bluff', u'recommended', u'choose', u'area']",UR109527775
"[u'booked', u'whiteleaf', u'reading', u'reviews', u'kind', u'genorous', u'nature', u'decided', u'cancel', u'leave', u'dreadful', u'booked', u'apartment', u'staying', u'rang', u'pointing', u'terrible', u'reviews', u'reassured', u'exaggerations', u'things', u'place', u'clean', u'bugs', u'cockroaches', u'apartment', u'minute', u'walk', u'initially', u'looked', u'big', u'huge', u'rooms', u'bedrooms', u'living', u'dining', u'area', u'kitchenette', u'fridge', u'microwave', u'oven', u'toaster', u'furnishing', u'ikea', u'tv', u'worked', u'carpet', u'clearly', u'fairly', u'newish', u'hoovered', u'problem', u'thought', u'vacuum', u'bags', u'arrived', u'hoover', u'asked', u'fetch', u'fridge', u'didnt', u'work', u'nt', u'stunk', u'inside', u'milk', u'inside', u'cooker', u'filthy', u'mouse', u'droppings', u'fridge', u'admittedly', u'owner', u'told', u'fridge', u'optional', u'extra', u'advert', u'fixed', u'day', u'promised', u'people', u'apartments', u'full', u'true', u'booked', u'apartment', u'offer', u'free', u'meal', u'declined', u'suspected', u'reviews', u'site', u'accurate', u'didnt', u'fancy', u'eating', u'likewise', u'ate', u'breakfast', u'paid', u'advance', u'felt', u'staff', u'told', u'worked', u'days', u'week', u'vacuum', u'cleaner', u'place', u'including', u'apartments', u'staff', u'didnt', u'bat', u'eyelid', u'mouse', u'faeces', u'fairly', u'average', u'complaint', u'beds', u'linen', u'clean', u'loads', u'extra', u'towels', u'bathroom', u'clean', u'worked', u'sofa', u'collapsed', u'long', u'hairs', u'carpet', u'bits', u'food', u'including', u'bed', u'felt', u'refurbished', u'apartment', u'start', u'falling', u'apart', u'suspect', u'dissolving', u'ruin', u'find', u'bizarre', u'venue', u'nicely', u'sited', u'fab', u'size', u'owner', u'appear', u'maintain', u'advice', u'rooms', u'pay', u'pay', u'advance', u'dont', u'pay', u'cash', u'dont', u'dont', u'felt', u'dodgy', u'read', u'reviews', u'assume', u'written', u'hygiene', u'freaks', u'super', u'fussy', u'travellers', u'laying', u'trowel', u'lightly', u'broken', u'smelly', u'fridge', u'mouse', u'droppings', u'risk']",UR7302300
"[u'low', u'point', u'trip', u'entire', u'life', u'general', u'ghastly', u'miserable', u'face', u'planet', u't', u'understand', u'business', u'ideal', u'location', u'pleasant', u'exterior', u'entire', u'mood', u'changes', u'inside', u'company', u'staff', u'check', u'clerks', u'change', u'hours', u'rude', u'unapproachable', u'extremely', u'hesitant', u'provide', u'customers', u'type', u'hospitality', u'booked', u'room', u'month', u'advance', u'recognize', u'reservation', u'front', u'desk', u'presenting', u'mail', u'confirmation', u'receipt', u'offered', u'room', u'price', u'mysterious', u'reason', u'allowed', u'key', u'room', u'time', u'wanted', u'enter', u'room', u'remember', u'hating', u'booking', u'escorted', u'room', u'hallways', u'crammed', u'dirty', u'sheets', u'towels', u'appeared', u'washed', u'years', u'room', u'worse', u't', u'describe', u'filthy', u'beds', u'carpets', u'bathroom', u'small', u'small', u'child', u'fit', u'comfortably', u'doors', u'closed', u'properly', u'iron', u'hair', u'dryer', u'basic', u'toiletries', u'top', u'staff', u'swindle', u'money', u'larger', u'room', u'mistake', u'argument', u'employees', u'spanned', u'nights', u'uncomfortable', u'writing', u'extra', u'charges', u'credit', u'card', u'felt', u'uncomfortable', u't', u'feel', u'safe', u'sleep', u'night', u'comfortable', u'leaving', u'belongings', u'room', u'felt', u'safer', u'slept', u'underground', u'station', u'unaccommodating', u'staff', u'appalling', u'conditions', u'ruined', u'pleasant', u'time', u'visit', u'uk', u'avoid', u'costs', u'street', u'adjacent', u'restaurant', u'worse', u'bug', u'food']",UR6092850
"[u'staff', u'room', u'reoccurring', u'leak', u'ceiling', u'room', u'stinks', u'mildew', u'presence', u'electric', u'space', u'heater', u'rooms', u'warning', u'sign', u'day', u'daytrip', u'room', u'sopping', u'wet', u'accommodating', u'rooms', u'nights', u'moved', u'room', u'night', u'dried', u'things', u'pretty', u'insulting', u'offered', u'free', u'dinner', u'restaurant', u'downstairs', u'compensation']",UR115847468
"[u'terrible', u'bed', u'hot', u'water', u'shower', u'towels', u'althought', u'asked', u'breakfast', u'large', u'communal', u'bowl', u'cornflakes', u'bag', u'bread', u'expensive', u'room', u'pooky', u'bably', u'decorated', u'choose', u'closing', u'windows', u'baking', u'opening', u'awake', u'noise', u'lift', u'fire', u'escape', u'blocked', u'piles', u'lined', u'don', u't']",UR69292952
"[u'upgraded', u'suite', u'arrival', u'start', u'room', u'food', u'restaurant', u'evening', u'breakfast', u'awful', u'staff', u'professional', u'friendly', u'micheal', u'murphy', u'ireland']",UR83997839
"[u'money', u'price', u'clean', u'staff', u'friendly', u'celenk', u'family', u'turkey']",UR123114231
"[u'collegue', u'full', u'bed', u'bugs', u'worst', u'bedsheets', u'bed', u'rolls', u'rotten', u'smell', u'knowing', u'quality', u'booked', u'long', u'complain', u'manager', u'reason', u'bed', u'bug', u'bought', u'office', u'rotten', u'smell', u'well', u'god', u'sake', u'offer', u'money', u'staying', u'room', u'dont', u'prabhu']",UR20465071
"[u'worst', u'experience', u'place', u'unsafe', u'health', u'hazzard', u'fire', u'safety', u'cert', u'whiteleaf', u'stairs', u'narrow', u'steep', u'beds', u'chairs', u'thrown', u'corridors', u'carpets', u'cleaned', u'years', u'doors', u'rooms', u'half', u'size', u'normal', u'door', u'arrived', u'pile', u'furniture', u'front', u'garden', u'discovered', u'awoke', u'bitten', u'bed', u'bugs', u'turned', u'light', u'realised', u'beds', u'well', u'fleas', u'group', u'bitten', u'badly', u'downstairs', u'demanded', u'moved', u'night', u'porter', u'interested', u'demands', u'ended', u'calling', u'police', u'moved', u'hour', u'arguing', u'recommend', u'going', u'decent', u'hostel', u'place', u'definitly', u'bring', u'children']",UR7924324
"[u'definately', u'location', u'london', u'nights', u'recommend', u'rates', u'london', u'reception', u'clean', u'staff', u'friendly', u'staff', u'told', u'management', u'improvements', u'planned', u'rooms', u'amenities', u'news', u'travellers', u'room', u'clean', u'bed', u'comfortable', u'tv', u'room', u'pleased', u'room', u'breakfast', u'menu', u'breakfast', u'selection', u'taste', u'staff', u'management', u'whiteleaf', u'enjoyable', u'pleasant']",UR13400908
"[u'sister', u'booked', u'months', u'earlier', u'written', u'confirmation', u'check', u'midnight', u'flight', u'arrived', u'uk', u'late', u'sister', u'friends', u'arrived', u'morning', u'hear', u'guy', u'reception', u'cancelled', u'reservation', u'telling', u'sister', u'full', u'managed', u'find', u'room', u'tired', u'travellers', u'earl', u'court', u'dodgy', u'night', u'staying', u'nights', u'girls', u'cab', u'pay', u'well', u'day', u'room', u'travelodge', u'soutwark', u'location', u'short', u'walk', u'southbank', u'london', u'eye', u'sisters', u'lot', u'cleaner', u'nicer', u'reception', u'whiteleaf', u'location', u'plenty', u'choose', u'avoid', u'plague', u'turn', u'middle', u'night', u'eventhough', u'booked', u'room']",UR88107729
"[u'meaning', u'talking', u'dirty', u'premises', u'small', u'rooms', u'absence', u'hot', u'water', u'move', u'things', u'middle', u'day', u'prior', u'notice', u'tiring', u'day', u'find', u'people', u'staying', u'room', u'things', u'literally', u'thrown', u'basement', u'room', u'kitchen', u'reaction', u'leave', u'forget', u'prepay', u'money', u'manager', u'threatens', u'credit', u'card', u'details', u'charge', u'solution', u'keep', u'packing', u'changing', u'rooms', u'rest', u'vacation', u'don', u't', u'bother', u'booking', u'sure', u'pay', u'experience']",UR110133272
"[u'rooms', u'bare', u'furniture', u'dirty', u'carpet', u'works', u'properly', u'breakfast', u'basic', u'cheap', u'cornflakes', u'bread', u'returning']",UR27745182
"[u'receptionist', u'apartment', u'blocks', u'bed', u'room', u'booked', u'full', u'condition', u'wrote', u'revju', u'impression', u'receptionist', u'promised', u'lovely', u'large', u'apartment', u'bed', u'room', u'booked', u'course', u'price', u'room', u'ordered', u'taxi', u'drove', u'apartment', u'corner', u'bishop', u'bridge', u'road', u'westbourne', u'terrace', u'beautiful', u'building', u'apartment', u'apartment', u'overdue', u'furniture', u'fall', u'apart', u'white', u'gray', u'wall', u'wall', u'carpet', u'laid', u'rooms', u'kitchen', u'bathroom', u'dirty', u'invited', u'shoes', u'areas', u'painting', u'crackled', u'fall', u'kitchen', u'dirty', u'needed', u'proper', u'washdown', u'things', u'full', u'frying', u'fat', u'walls', u'stove', u'microwave', u'oven', u'bathroom', u'signs', u'filling', u'cracked', u'tiles', u'proper', u'brushing', u'easily', u'rented', u'higher', u'price']",UR119191378
"[u'compared', u'continental', u'european', u'level', u'standard', u'fit', u'average', u'category', u'overpriced', u'london', u'tiny', u'filthy', u'rooms', u'worn', u'coil', u'matresses', u'ideally', u'backpain', u'night', u'dirty', u'carpets', u'cold', u'rooms', u'overheated', u'single', u'rooms', u'shower', u'toilet', u'entire', u'shower', u'small', u'move', u'half', u'broken', u'mind', u'steps', u'breakfeast', u'room', u'steep', u'door', u'knowing', u'fall', u'stairways', u'breakfeast', u'dirty', u'uncleaned', u'tables', u'choice', u'cornflakes', u'milk', u'toast', u'served', u'staff', u'friendly', u'eastern', u'european', u'girls', u'broken', u'english', u'reception', u'staff', u'friendly', u'yousef', u'works', u'weeks', u'row', u'break', u'manager', u'dirty', u'confortable', u'expensive', u'pay', u'europe']",UR13556243
