Content,ReviewID
"[u'booked', u'night', u'wife', u'check', u'easy', u'quick', u'metro', u'sure', u'centro', u'comercial', u'exit', u'find', u'rooms', u'modern', u'large', u'beds', u'tv', u'cd', u'player', u'clean', u'tidy', u'pretty', u'reception', u'staff', u'don', u't', u'appear', u'happy', u'money', u'compared', u'class']",UR92707159
"[u'vincci', u'soma', u'business', u'trip', u'february', u'location', u'convenient', u'busy', u'street', u'quick', u'access', u'metros', u'taxis', u'buses', u'restaurants', u'atms', u'boutiques', u'lobby', u'dark', u'front', u'desk', u'staff', u'uninterested', u'helping', u'heavy', u'smell', u'cigarrette', u'restaurant', u'room', u'basic', u'ikea', u'furnishings', u'heater', u'work', u'choose', u'sure', u'interior', u'room', u'plenty', u'noise', u'street', u'discoteque', u'downstairs', u'breakfast', u'dinner', u'adequate', u'definitely', u'rates', u'won', u't', u'staying']",UR60565889
"[u'husband', u'vincci', u'soma', u'days', u'september', u'previous', u'occasions', u'experience', u'time', u'pleasant', u'arrived', u'well', u'check', u'time', u'room', u'straight', u'reception', u'staff', u'friendly', u'efficient', u'room', u'allocated', u'huge', u'corridor', u'leading', u'bedroom', u'making', u'room', u'feel', u'big', u'comfortable', u'beds', u'lovely', u'soft', u'sheets', u'quiet', u'highly', u'recommend', u'breakfast', u'vincci', u'soma', u'vast', u'choice', u'fresh', u'juices', u'wonderful', u'fruits', u'cold', u'meats', u'salmon', u'cooked', u'breakfast', u'cakes', u'bar', u'relax', u'cold', u'glass', u'wine', u'going', u'evening', u'location', u'excellent', u'salamanca', u'atmosphere', u'wonderful', u'shops', u'goya', u'metro', u'station', u'vincci', u'soma', u'day', u'check', u'asked', u'check', u'granted', u'happy', u'recommend']",UR80831474
"[u'booked', u'wanted', u'decent', u'close', u'centre', u'madrid', u'booked', u'single', u'room', u'smallest', u'room', u've', u't', u'rooms', u'small', u'electrical', u'sockets', u't', u'work', u'spotlight', u'bed', u'tv', u'picture', u'awful', u'bed', u'sheets', u'holes', u'broader', u'level', u'reception', u'area', u'dark', u'ininviting', u'floor', u'library', u'hot', u'windows', u'pool', u'gym', u'star']",UR114836028
"[u'location', u'stores', u'restaurants', u'parks', u'metro', u'taxi', u'rank', u'walking', u'distance', u'front', u'door', u'lobby', u'small', u'room', u'gigantic', u'worth', u'private', u'balcony', u'sit', u'night', u'privacy', u'relax', u'room', u'clean', u'attractive', u'cleaning', u'staff', u'friendly', u'positive', u'speak', u'language', u'funny', u'place']",UR134130106
"[u'wife', u'wk', u'trip', u'major', u'european', u'cities', u'wedding', u'anniversary', u'vincchi', u'soma', u'madrid', u'leg', u'recommendation', u'wife', u'brother', u'initially', u'bit', u'concerned', u'location', u'situated', u'puerta', u'del', u'sol', u'nights', u'feel', u'location', u'strongest', u'asset', u'calle', u'goya', u'vicinity', u'metro', u'station', u'bus', u'route', u'supermarkets', u'department', u'stores', u'fine', u'eating', u'places', u'result', u'minute', u'ride', u'puerta', u'del', u'sol', u'noise', u'bustle', u'accompanying', u'room', u'facilities', u'adequate', u'comfortable', u'king', u'size', u'bed', u'strong', u'airconditioning', u'strong', u'hot', u'water', u'bathroom', u'problems', u'encountered', u'free', u'wifi', u'accessible', u'inside', u'room', u'service', u'printing', u'easily', u'hr', u'basis', u'well', u'designed', u'library', u'st', u'floor', u'reception', u'staff', u'approachable', u'professional', u'efficient', u'providing', u'directions', u'sites', u'suggesting', u'bus', u'routes', u'clearly', u'marked', u'narrow', u'facade', u'lobby', u'small', u'well', u'lit', u'suggestions', u'improvement', u'provide', u'electric', u'hot', u'water', u'thermos', u'free', u'coffee', u'sachets', u'rooms', u'number', u'provide', u'free', u'stereo', u'equipment', u'takes', u'half', u'writing', u'desk', u'comfortable', u'set', u'laptop']",UR112478837
"[u'modern', u'situated', u'opposite', u'goya', u'metro', u'station', u'leads', u'main', u'historical', u'sites', u'madrid', u'area', u'full', u'shops', u'restaurants', u'closeness', u'palacio', u'de', u'deportes', u'concert', u'venue', u'recommend', u'staff', u'pleasant', u'clean', u'rooms', u'spacious', u'comfortable', u'advertised', u'soundproofed', u'rooms', u'hear', u'street', u'noise', u'room', u'floors', u'wooden', u'laminate', u'hear', u'footstep', u'hear', u'voice', u'bathroom', u'activity', u'noise', u'door', u'disco', u'basement', u'vibrates', u'high', u'room', u'floor', u'annoying', u'sleep']",UR129179094
"[u'soma', u'vincci', u'situated', u'salamandar', u'area', u'madrid', u'goya', u'easy', u'metro', u'waste', u'money', u'cab', u'el', u'corte', u'ingles', u'tube', u'goya', u'thing', u'noticed', u'area', u'chilled', u'relaxed', u'posh', u'shops', u'cafes', u'central', u'find', u'prada', u'variety', u'boutique', u'stores', u'goya', u'total', u'bargain', u'madrid', u'city', u'things', u'considered', u'top', u'location', u'style', u'money', u'reception', u'small', u'modern', u'front', u'house', u'upgraded', u'single', u'double', u'happily', u'knives', u'forks', u'napkin', u'supper', u'professional', u'friendly', u'room', u'modern', u'minimal', u'bathroom', u'clean', u'bath', u'shower', u'lots', u'freebies', u'bathroom', u'bit', u'bed', u'singles', u'comfortable', u'linen', u'assortment', u'pillows', u'pillow', u'menu', u'fussy', u'minibar', u'room', u'arrived', u'late', u'dying', u'thirst', u'expensive', u'definitely', u'recommended', u'el', u'corte', u'ingles', u'supermarket', u'things', u'cheaper', u'stays', u'open', u'pm', u'room', u'comfy', u'modern', u'chair', u'clean', u'wooden', u'floorboards', u'flatscreen', u'tv', u'english', u'channels', u'room', u'airconditioned', u'place', u'brilliant', u'find', u'returning', u'room', u'quiet', u'point', u'note', u'room', u'smelt', u'badly', u'tobacco', u'moved', u'room', u'arrived', u'feeling', u'exhausted', u'polite', u'upgrade', u't', u'energy', u'fuss', u'room', u't', u'notice', u'smell', u'time', u'returned', u'shocked', u'bad', u'cigarette', u'smell', u'insist', u'smoking', u'room', u'madrid', u'pretty', u'bad', u'smoking']",UR73877068
"[u'vincci', u'soma', u'located', u'salamanca', u'district', u'huge', u'el', u'corte', u'ingles', u'department', u'store', u'streets', u'full', u'small', u'shops', u'location', u'shopper', u'location', u'bad', u'visitor', u'city', u'reach', u'center', u'madrid', u'walking', u'effective', u'metro', u'network', u'single', u'room', u'staying', u'needed', u'clean', u'problems', u'early', u'housekeepers', u'high', u'heel', u'shoes', u'keeping', u'noise', u'disco', u'building', u'woke', u'night', u'sure', u'avoided', u'room', u'surprise', u'gym', u'saunas', u'men', u'women', u'mens', u'sauna', u'bit', u'broken', u'higher', u'sitting', u'place', u'missing', u'breakfast', u'extremely', u'wide', u'selection', u'fruits', u'vegetables', u'local', u'ham', u'sausage', u'specialties', u'well', u'traditional', u'bacon', u'eggs', u'churros', u'chocolate', u'served', u'service', u'generally']",UR120693236
"[u'loved', u'madrid', u'loved', u'room', u'vincci', u'soma', u'clean', u'contemporary', u'decor', u'spacious', u'comfortable', u'complaint', u'thin', u'walls', u'annoying', u'hearing', u'people', u'room', u'watching', u'tv', u'club', u'open', u'definitely', u'hear', u'music', u'located', u'area', u'staff', u'beautiful', u'free', u'wi', u'fi', u'internet', u'service', u'rooms', u'vacation', u'definitely', u'vincci', u'soma']",UR34296918
