cluster,id
6,UR119955483
6,UR98962796
3,UR96559648
3,UR76681045
2,UR116487295
3,UR117225079
2,UR108553690
5,UR121175843
2,UR125435000
6,UR96183618
9,UR99936811
2,UR79684787
6,UR119312530
3,UR116535991
3,UR102147191
7,UR119002955
6,UR117076290
8,UR85204915
6,UR114394253
9,UR127732211
3,UR119161275
6,UR119340394
3,UR113550125
4,UR126447343
9,UR101716759
2,UR87451755
2,UR91905474
5,UR71947527
8,UR69368715
3,UR127230805
3,UR119781520
6,UR90368362
6,UR115281714
1,UR126897315
1,UR124284197
8,UR74075091
6,UR120868546
7,UR119594502
5,UR96145525
3,UR117770927
3,UR114163594
4,UR115505145
5,UR89396446
4,UR119261475
3,UR120561456
2,UR126398142
6,UR71147998
3,UR119572913
6,UR105147934
4,UR120380708
9,UR85214006
9,UR111649859
2,UR121280151
7,UR118994223
6,UR96305877
4,UR127598068
6,UR91299859
5,UR128536976
6,UR119938514
2,UR93912091
1,UR76534932
6,UR118273144
4,UR87096762
2,UR82742379
6,UR120690050
5,UR77376005
4,UR116736420
7,UR123202202
3,UR128504064
3,UR71937778
1,UR105574988
2,UR99106954
7,UR122694737
6,UR118320572
3,UR117011942
9,UR73853459
9,UR73278614
1,UR82866098
6,UR82828031
1,UR107353973
9,UR122008831
8,UR121721247
6,UR123140623
4,UR124118491
6,UR119040382
8,UR116255769
6,UR94022716
6,UR127443423
6,UR97909908
6,UR118283071
6,UR87120818
3,UR120769326
4,UR110092934
5,UR90621607
3,UR112557363
4,UR84761859
6,UR119512100
0,UR99120131
5,UR74531684
9,UR83996483
7,UR120228983
2,UR106214317
3,UR88996752
3,UR114919428
3,UR118585110
5,UR125457102
7,UR122764542
5,UR111158956
7,UR119676391
6,UR78549671
2,UR113065114
2,UR78682593
6,UR114757247
2,UR119766825
4,UR123587754
6,UR107656533
6,UR102431742
6,UR118728320
8,UR120526449
6,UR126743593
5,UR118955550
5,UR127207776
6,UR96029421
6,UR108539744
6,UR122633807
2,UR78794393
9,UR122060877
9,UR119096183
6,UR117959872
5,UR118920931
6,UR71438677
6,UR84093631
2,UR125314361
8,UR118967207
6,UR92214263
9,UR123704416
1,UR127969066
1,UR123118627
1,UR119672870
6,UR86982195
2,UR117022074
2,UR124393066
6,UR127397072
7,UR89758430
2,UR98627683
7,UR127275526
2,UR128060143
8,UR96836266
7,UR104675790
2,UR114644780
2,UR119511696
2,UR96378483
6,UR118071925
6,UR127711195
6,UR127080018
2,UR87516602
3,UR115746774
6,UR119641489
2,UR110575770
6,UR83781179
6,UR111981412
6,UR116103540
6,UR119149490
2,UR118139987
4,UR126954073
8,UR86536610
5,UR103792996
7,UR125703860
5,UR100655349
4,UR123863891
2,UR119272744
2,UR85538150
3,UR112503920
6,UR95536784
2,UR119728947
2,UR127325090
5,UR89504694
8,UR103857345
5,UR121418412
9,UR127822225
5,UR85489814
7,UR117727564
2,UR117375512
6,UR123360774
2,UR119976495
5,UR109771479
5,UR114684935
6,UR120940915
7,UR95501098
2,UR118623529
7,UR69098715
6,UR75417461
6,UR114657116
4,UR123492445
9,UR90860113
2,UR85563282
2,UR92550022
4,UR125458924
8,UR124376048
4,UR124558904
9,UR118309036
7,UR127411169
9,UR107127779
9,UR117968588
6,UR115903696
9,UR121284038
2,UR119679360
3,UR125414624
8,UR91632128
6,UR127081746
9,UR123980792
4,UR109955630
6,UR89177724
1,UR119593948
6,UR121383149
3,UR117449841
6,UR70592863
2,UR88716478
9,UR81938700
2,UR107038326
1,UR91986277
1,UR121189223
2,UR121482976
6,UR127378271
7,UR119839849
5,UR119975099
2,UR118274318
4,UR121357302
6,UR88197679
6,UR123104830
8,UR86507221
6,UR118204966
9,UR121288612
2,UR76552525
5,UR118843075
1,UR125273642
6,UR88481398
6,UR71262706
9,UR80866455
7,UR115758704
5,UR102201798
7,UR120117487
2,UR99108669
6,UR91553414
1,UR121975497
8,UR118411846
2,UR128556797
6,UR115626258
6,UR115878461
2,UR127061607
3,UR80366587
1,UR120453131
8,UR105348556
7,UR120683959
5,UR112819842
4,UR119585362
6,UR89980722
6,UR119755728
3,UR127036197
9,UR82254397
1,UR87276580
8,UR118204758
8,UR116447999
6,UR122661824
4,UR125239240
7,UR82562689
3,UR120393805
6,UR104024565
2,UR86754458
2,UR119845216
1,UR97201431
2,UR114862040
3,UR115763467
8,UR117563458
2,UR115076327
2,UR116565472
6,UR95077776
1,UR121485140
8,UR95625740
9,UR73780174
1,UR87268653
6,UR114806682
5,UR125268942
5,UR108721509
4,UR115844703
3,UR117281923
4,UR121196224
6,UR114931805
4,UR120603024
8,UR120855303
4,UR122836872
5,UR121396516
9,UR113697000
5,UR126203696
3,UR118050866
2,UR117358328
6,UR89349456
2,UR108157480
9,UR126016918
9,UR101667474
6,UR89152181
6,UR119258660
8,UR101597316
9,UR114700979
2,UR127877445
1,UR119047638
1,UR124046471
6,UR124840413
1,UR117807511
5,UR79050347
2,UR118333197
4,UR90966019
1,UR127672215
7,UR84563241
4,UR128349944
9,UR116902428
7,UR99529730
8,UR117521479
6,UR84554108
5,UR121701885
6,UR119998598
4,UR88551716
6,UR120167631
6,UR100391122
6,UR127755217
1,UR121981039
9,UR99394424
5,UR102772601
6,UR94712836
5,UR122647998
6,UR119491911
1,UR114026311
9,UR96948874
5,UR120388003
2,UR68942083
2,UR107441073
5,UR123012851
9,UR123575250
9,UR106929123
6,UR71076907
9,UR82561246
7,UR75081632
3,UR118159003
2,UR118560625
2,UR84155623
6,UR120012717
1,UR115860471
6,UR113359957
6,UR116133332
1,UR118679527
