cluster,id
2,UR124324282
6,UR87606383
6,UR119830897
3,UR8493368
6,UR62487607
3,UR115922543
6,UR89081183
3,UR111477852
2,UR32305342
3,UR8751873
6,UR47970495
2,UR12856806
2,UR25928649
3,UR123996401
6,UR7958427
1,UR8670317
2,UR53962635
6,UR19455361
2,UR116770226
2,UR56188771
2,UR75656500
6,UR50373931
6,UR10355196
3,UR8226230
1,UR13445611
2,UR114758542
2,UR15284640
1,UR122430093
3,UR115604716
3,UR98237993
1,UR121624047
2,UR78962384
6,UR125889849
2,UR23548981
6,UR10077236
2,UR10039650
3,UR8087016
6,UR20355537
1,UR8499867
2,UR113151651
3,UR8052717
3,UR7817011
6,UR115362094
2,UR55848741
6,UR83520484
3,UR106889450
3,UR7988952
6,UR120909965
1,UR94497146
1,UR52399501
2,UR124157430
6,UR32641546
6,UR93901884
2,UR20832377
2,UR10068554
2,UR34652023
1,UR24368119
2,UR116170015
0,UR10943116
2,UR119498612
2,UR118020337
3,UR59499571
1,UR8618822
3,UR125530963
2,UR31408622
6,UR33192973
1,UR121402236
1,UR111190928
2,UR8347913
6,UR39646882
1,UR59281820
1,UR38213203
3,UR75202642
3,UR58740061
6,UR15067424
2,UR46612384
2,UR18438122
2,UR15254908
2,UR82448849
3,UR120034304
2,UR93966318
6,UR83150898
1,UR118498496
1,UR122829869
2,UR16190531
3,UR81643517
6,UR62212344
2,UR15481690
6,UR123946291
3,UR90675393
3,UR35576361
2,UR10012898
1,UR8139293
1,UR104034271
4,UR8521714
1,UR107719103
3,UR11267422
7,UR7975884
2,UR22998488
3,UR10013580
6,UR115410830
1,UR12857136
2,UR73622912
1,UR117025239
1,UR77974180
1,UR125191477
5,UR116673341
6,UR25590243
6,UR34589064
3,UR13862481
1,UR121302359
1,UR86407755
1,UR122052666
2,UR54179257
2,UR73675644
1,UR106984489
3,UR119527564
2,UR8715668
2,UR120535117
1,UR57178265
1,UR56156232
2,UR116086080
2,UR19211022
1,UR123249518
1,UR10058599
1,UR125733265
3,UR8839478
3,UR8069464
2,UR113756258
6,UR21712764
6,UR8131323
8,UR117142312
3,UR13122202
1,UR21829999
1,UR52393862
3,UR7936600
3,UR59822811
3,UR11203809
6,UR76379393
2,UR71721996
9,UR8739323
6,UR8087739
1,UR67580003
3,UR8105887
7,UR8829072
7,UR78944396
1,UR45857412
3,UR117049542
1,UR116233822
2,UR10972226
3,UR74612913
1,UR13805085
2,UR10350954
6,UR30701348
1,UR33957069
6,UR88586808
2,UR8379312
2,UR37483114
1,UR8615441
6,UR75066538
3,UR63485790
3,UR12059854
