cluster,id
4,UR128166606
5,UR128495978
3,UR110165109
3,UR122809649
9,UR116838733
2,UR119344586
3,UR119681916
6,UR77457264
6,UR118025705
1,UR123731829
6,UR121742996
6,UR115578027
2,UR115915461
2,UR71072382
2,UR119597337
2,UR105810839
6,UR127857471
6,UR115919098
4,UR121455736
6,UR128152475
6,UR120996425
2,UR106383668
6,UR119867774
3,UR118443343
2,UR85404121
6,UR121092548
2,UR124694248
2,UR81964304
6,UR119299338
2,UR86539538
6,UR96108088
6,UR119685085
6,UR83147903
6,UR91703545
2,UR118021011
6,UR123339601
6,UR78752616
6,UR83292885
6,UR113354884
6,UR110310876
6,UR126385498
8,UR119279709
6,UR82110924
3,UR116067323
2,UR73712225
2,UR116215978
2,UR116556867
6,UR83921261
2,UR115521203
0,UR70980464
2,UR77522766
6,UR110257994
2,UR114977700
6,UR78642142
6,UR103066109
7,UR125815584
3,UR127174006
6,UR74245534
6,UR115125979
2,UR120463612
