cluster,id
7,UR114648509
2,UR125118834
5,UR79926334
6,UR66808488
3,UR117598901
2,UR121650812
5,UR116249752
6,UR119685788
2,UR67171575
2,UR114008072
2,UR120160703
2,UR118040878
2,UR117249215
6,UR99707286
6,UR128078905
2,UR115611056
6,UR120340611
2,UR115952332
6,UR64973088
6,UR113534530
6,UR100937033
2,UR118671304
6,UR97739034
2,UR123942777
2,UR82505022
2,UR115162688
6,UR121365249
2,UR110375416
4,UR123197747
3,UR93724378
5,UR77078871
2,UR116035821
6,UR127283036
6,UR63409059
5,UR120987785
2,UR85075445
3,UR126091305
3,UR124439341
6,UR95851890
3,UR124859744
9,UR118101382
6,UR117334882
8,UR126809525
2,UR124033754
0,UR122000807
3,UR75669138
6,UR97710885
6,UR115544047
5,UR70090159
6,UR100007602
3,UR102808002
6,UR65731257
2,UR85465085
2,UR119107744
2,UR83732335
6,UR82391437
2,UR119737275
2,UR116023930
6,UR96004677
6,UR110292399
2,UR107261767
2,UR117214861
3,UR77985309
3,UR75709939
2,UR127862342
6,UR78920945
3,UR72356511
1,UR85487579
2,UR69330661
2,UR83466145
2,UR115153153
2,UR82249046
3,UR112477939
