cluster,id
3,UR74700036
1,UR120505179
4,UR128107659
0,UR118483650
2,UR40129425
7,UR101439084
2,UR45698505
2,UR116343844
3,UR37105197
2,UR59484447
2,UR115191561
6,UR36272434
3,UR72606771
9,UR114903002
2,UR120857623
6,UR39281309
3,UR114718282
3,UR33708412
2,UR65776925
6,UR105688749
6,UR46221715
6,UR121770114
8,UR115826876
3,UR85638854
6,UR47162800
6,UR119448465
2,UR72470608
6,UR118894298
6,UR78621980
3,UR112234781
3,UR102843419
2,UR119585865
2,UR105058120
3,UR126830427
3,UR64524513
2,UR34112480
5,UR39518773
3,UR81477015
6,UR120094590
6,UR124539109
5,UR39493032
3,UR127755782
2,UR46149965
3,UR43688708
