cluster,id
1,UR3026122
1,UR137845149
2,UR124086179
3,UR14698421
3,UR125418466
1,UR95436210
1,UR134617984
1,UR117592494
1,UR34014491
7,UR15079963
1,UR19812589
1,UR137559139
3,UR6764346
1,UR2488999
1,UR36099127
6,UR36828427
1,UR138708096
8,UR22531396
0,UR117200463
0,UR120584832
3,UR3810676
2,UR130166357
9,UR122142782
4,UR66314873
1,UR3003375
3,UR127988550
8,UR18840521
0,UR34967493
1,UR120135579
1,UR117088840
3,UR107042818
4,UR115325805
1,UR62981546
1,UR108683835
2,UR119721468
0,UR81061251
1,UR124526750
1,UR130866023
0,UR117289980
1,UR15780675
4,UR138571537
2,UR58995805
4,UR125867610
3,UR5235096
3,UR16038637
1,UR21286755
2,UR67531487
1,UR89528086
6,UR138235422
9,UR38962198
2,UR134546655
1,UR124570947
7,UR61232718
9,UR24675166
7,UR126934023
9,UR75477217
0,UR27115006
3,UR3846050
3,UR8428267
6,UR124875279
3,UR8460860
8,UR125974251
3,UR119434032
2,UR121219937
1,UR29687869
6,UR118343175
7,UR25299359
6,UR15378624
1,UR115736601
4,UR130594255
1,UR6482409
1,UR86255980
3,UR11079241
2,UR131788776
7,UR14810660
1,UR10784288
9,UR120096059
6,UR23992744
1,UR14670287
6,UR116160629
2,UR139732995
6,UR24211906
8,UR130761520
8,UR59447336
2,UR115300495
2,UR119407748
3,UR89594020
3,UR91773463
3,UR20453802
2,UR36561764
0,UR116263892
0,UR135957842
6,UR11282934
8,UR121882626
0,UR89000921
9,UR131859157
2,UR33895729
9,UR117244028
0,UR102990705
2,UR114906121
2,UR121802770
1,UR121379401
4,UR34944647
1,UR22591499
0,UR118863756
1,UR124726958
0,UR116769685
2,UR122880453
7,UR133555564
3,UR82918760
3,UR112468847
3,UR130364417
4,UR119241122
0,UR5434593
3,UR71776616
3,UR23954404
8,UR136843086
2,UR126442784
1,UR49560172
1,UR121401539
2,UR75216897
0,UR118833545
1,UR11064577
4,UR126448123
7,UR102873207
3,UR131913178
3,UR109251501
7,UR10064009
1,UR21490819
1,UR19316588
9,UR2872334
2,UR115068929
5,UR125607399
3,UR124279372
4,UR127225153
6,UR19662347
3,UR128613895
2,UR125316728
3,UR122198704
1,UR3756441
0,UR115882292
3,UR39017488
1,UR10772010
8,UR126940122
6,UR11137012
2,UR127243763
4,UR123651069
2,UR67911897
0,UR66460414
6,UR116279531
0,UR46424437
1,UR6562100
2,UR105337879
1,UR133207157
9,UR36511344
2,UR135999291
7,UR12885197
3,UR35615070
9,UR136608932
7,UR92400820
1,UR136751215
2,UR97503796
6,UR119190794
0,UR133935894
7,UR136421226
2,UR88909004
3,UR5395831
0,UR132753546
0,UR66914976
1,UR7705507
4,UR127820679
2,UR134645361
6,UR62237279
1,UR121487566
2,UR136907951
2,UR115248473
1,UR120839893
3,UR18727296
9,UR5882375
1,UR121225787
0,UR54591927
2,UR126602694
2,UR73654348
4,UR27543547
8,UR50886455
0,UR36534307
8,UR28564539
5,UR15905682
5,UR10060048
1,UR96587467
2,UR132977136
3,UR123565777
1,UR103840842
8,UR123775796
6,UR67255268
9,UR125400323
1,UR53527715
1,UR48412259
7,UR93752113
4,UR125859667
0,UR26615756
3,UR65951927
1,UR124601198
7,UR129312010
6,UR66615104
4,UR126757642
1,UR131784775
3,UR6616791
3,UR55824653
8,UR36435484
2,UR114689372
8,UR121425650
1,UR6555679
3,UR23141458
7,UR112643124
2,UR115702541
2,UR127810891
9,UR121297944
5,UR124661262
3,UR120169042
3,UR100551704
4,UR105621013
7,UR123162392
6,UR120234552
8,UR26951141
8,UR91053212
1,UR18969301
4,UR130300717
2,UR120083873
1,UR123560581
1,UR12540264
2,UR56936232
4,UR124942413
