cluster,id
8,UR57988904
6,UR128400203
6,UR38241766
9,UR25606222
7,UR103426882
1,UR123276287
4,UR3253618
4,UR54178843
1,UR67419765
2,UR2770185
9,UR123372805
6,UR80269792
6,UR67302405
5,UR1532264
9,UR2289507
3,UR6629972
7,UR1896640
9,UR6575289
5,UR2288362
7,UR102662007
8,UR119035080
8,UR7669017
5,UR17025159
1,UR69150958
5,UR118368183
6,UR33504532
8,UR16447566
6,UR75971022
9,UR1777540
5,UR1664433
1,UR58938395
1,UR4604431
5,UR128025398
5,UR3223726
1,UR115294928
0,UR80506440
1,UR122726915
4,UR112410140
5,UR4454799
8,UR126265194
6,UR38526788
6,UR44297760
1,UR1070750
6,UR74977959
6,UR2156499
1,UR115009842
6,UR114107184
4,UR2836735
6,UR2966902
2,UR21456907
6,UR69147781
3,UR87404095
1,UR3311526
5,UR8376201
9,UR24354108
9,UR4471218
2,UR7161021
2,UR75450847
5,UR114566921
9,UR126087632
9,UR59011982
8,UR120253236
4,UR94306376
0,UR17701911
0,UR61078131
4,UR3174100
5,UR73222347
3,UR117297290
1,UR14647140
5,UR126887429
7,UR69277105
2,UR8400738
2,UR4939283
6,UR13524634
1,UR3230208
4,UR39807568
0,UR121855245
8,UR90190319
2,UR2855121
8,UR123743430
3,UR34948933
9,UR101547579
8,UR6564683
8,UR127872355
6,UR107186987
2,UR124815575
3,UR95901645
3,UR3985082
4,UR7153163
2,UR66096847
4,UR36266578
2,UR88882409
9,UR88847051
2,UR14834225
6,UR115600217
2,UR116287661
5,UR125572805
6,UR122492344
5,UR82661620
6,UR12331790
8,UR69480348
9,UR66987673
1,UR34204630
6,UR30936401
7,UR17936303
1,UR122236528
1,UR119805062
1,UR47728902
5,UR2229660
0,UR59139413
9,UR1089253
6,UR29900411
9,UR6900602
5,UR115869991
5,UR6231570
6,UR52301480
1,UR4463156
1,UR14620954
1,UR4986247
6,UR61357012
5,UR4157489
5,UR101768820
1,UR75990781
5,UR34079764
6,UR123565263
6,UR16396194
6,UR13759706
1,UR18917050
1,UR69211815
5,UR16580714
9,UR82747227
4,UR96927265
6,UR57859353
5,UR23548841
1,UR117046085
1,UR98292972
5,UR4985061
2,UR1220150
9,UR96666485
4,UR119973421
1,UR98956667
0,UR121761277
6,UR4524352
6,UR25454652
4,UR92135918
1,UR122985512
1,UR50293826
8,UR3335928
9,UR1556012
7,UR102557704
9,UR1442030
5,UR80886729
5,UR3212055
4,UR28977392
1,UR5065924
3,UR13809781
5,UR115669948
5,UR49173542
1,UR67304003
5,UR108003123
0,UR123861251
2,UR1650844
5,UR7538908
3,UR97921141
3,UR16876225
5,UR5354112
1,UR116280995
3,UR5057970
1,UR3322546
4,UR52896717
5,UR63752277
9,UR121538252
1,UR31292242
5,UR91969045
5,UR57643625
3,UR3498114
1,UR7292822
2,UR72928969
9,UR70374836
2,UR65393390
3,UR1684399
0,UR2801136
9,UR73760303
7,UR108379320
4,UR6844063
5,UR6699656
6,UR115046141
1,UR19207338
2,UR10309974
2,UR46863739
1,UR99549647
1,UR4628008
9,UR68644933
9,UR4323434
8,UR116404104
5,UR57003857
6,UR126698675
8,UR10056040
5,UR105688703
1,UR30752695
8,UR72413814
6,UR53612733
6,UR101404493
4,UR13621759
6,UR3316530
1,UR122186889
9,UR97154969
1,UR122199510
9,UR5180477
4,UR5760052
4,UR98029237
1,UR102541332
9,UR3393786
1,UR119461707
9,UR63420814
7,UR124719529
5,UR56190785
5,UR7592848
8,UR121527394
2,UR14300117
8,UR51047920
1,UR75534559
6,UR14577377
3,UR79934244
9,UR8396496
8,UR15275689
3,UR103104194
7,UR124918597
4,UR2269532
5,UR7723770
1,UR47790121
1,UR13912866
1,UR4298796
8,UR114958698
9,UR4989017
1,UR35624104
6,UR5076244
6,UR37517270
2,UR120461750
6,UR103922741
5,UR1722808
0,UR7430905
6,UR125198192
6,UR3163252
1,UR66470528
7,UR3846196
8,UR1527090
5,UR3395332
4,UR118327898
5,UR125360196
3,UR115872369
6,UR78529032
5,UR65965111
6,UR2291913
6,UR2966926
6,UR18313395
6,UR31685704
0,UR35965847
2,UR75174390
6,UR127327467
5,UR21017659
6,UR57868520
1,UR115262955
1,UR1556977
0,UR54532013
5,UR1740961
6,UR14106858
2,UR1626405
6,UR1139957
7,UR75374543
0,UR88477452
2,UR115940694
3,UR34913362
6,UR56622376
9,UR6796199
5,UR1658763
2,UR7161319
6,UR8213894
6,UR73261730
4,UR117314029
2,UR103961098
5,UR106123723
3,UR119312445
1,UR4367276
6,UR114686393
2,UR67195361
6,UR73048712
9,UR4618783
0,UR8232318
4,UR12021386
9,UR116305699
8,UR116545527
5,UR5356078
1,UR121203386
3,UR5297064
4,UR95826441
2,UR61862471
6,UR91323342
6,UR116307211
4,UR122238430
0,UR125893189
0,UR100368113
1,UR71258026
6,UR75495829
6,UR4987646
9,UR4457724
6,UR67637094
6,UR123852631
8,UR14920450
0,UR118393816
1,UR50231315
0,UR119967921
9,UR120631513
6,UR98230406
5,UR4954839
1,UR6704441
5,UR77474735
5,UR1213821
9,UR3500083
5,UR53389917
7,UR71962773
5,UR116380749
8,UR121211229
5,UR13259568
5,UR122297359
0,UR120376104
1,UR6789966
8,UR79439771
6,UR115211450
6,UR6541210
5,UR66664813
0,UR121160175
2,UR46873488
1,UR102157015
8,UR114814620
0,UR8363291
8,UR8086180
8,UR124211359
4,UR7711349
1,UR121226310
5,UR28955640
9,UR3910421
1,UR1683431
1,UR4350071
6,UR8826665
1,UR2490940
0,UR116274249
8,UR63944792
6,UR39702824
1,UR35257946
5,UR81417937
6,UR14606880
5,UR120699061
6,UR82746240
6,UR6842996
5,UR8106796
2,UR3228287
1,UR122027760
6,UR51893762
1,UR70694140
1,UR60588486
0,UR124320520
3,UR34749114
6,UR3352932
6,UR3165830
2,UR119914470
4,UR7195320
9,UR24591104
9,UR3762799
5,UR118237036
5,UR7112480
2,UR116665596
6,UR14431140
4,UR23526787
1,UR5931502
1,UR5600842
9,UR115728221
2,UR111209132
6,UR123205076
4,UR58516243
6,UR125893064
2,UR46949260
2,UR3416612
3,UR4148968
2,UR11136062
5,UR3331887
0,UR2440449
1,UR122734470
9,UR67651076
6,UR1354144
9,UR2985126
2,UR62332722
4,UR116782741
6,UR19186293
8,UR12381330
1,UR1702069
6,UR55374642
6,UR2858074
3,UR27089280
9,UR12267400
8,UR67691586
1,UR1503090
8,UR14040038
0,UR59381091
9,UR3177728
9,UR122297344
1,UR127863055
9,UR38991931
1,UR36436364
0,UR68055461
8,UR46578469
9,UR122607960
6,UR49136637
9,UR115633105
1,UR126309249
0,UR3176415
0,UR128460753
7,UR86942995
9,UR127095032
1,UR7225047
2,UR11718683
6,UR118619378
7,UR75769151
2,UR114688626
2,UR31182010
4,UR19095661
1,UR14749135
6,UR99335099
3,UR12726652
6,UR3419995
6,UR23311110
5,UR86689249
1,UR2883061
0,UR121027175
5,UR78535347
3,UR51281902
4,UR5223290
7,UR6834357
2,UR3825333
4,UR6540006
0,UR86690573
6,UR111628134
1,UR5222741
1,UR70537702
8,UR13921856
9,UR48914518
5,UR119004818
5,UR5143670
6,UR53494050
3,UR91885082
6,UR114961884
9,UR74513892
7,UR94176300
1,UR29548871
1,UR1442263
9,UR115431080
1,UR15358872
5,UR116712096
2,UR116939566
9,UR7282415
9,UR100463800
1,UR27872254
9,UR1148530
6,UR2249050
6,UR127534175
7,UR6717575
8,UR26774496
9,UR4136617
6,UR2946023
2,UR4161103
5,UR6596059
5,UR80385486
3,UR7343283
9,UR8316337
4,UR118017067
8,UR78838562
1,UR6362528
5,UR61206907
9,UR4998849
1,UR74485671
7,UR119370346
5,UR3638738
4,UR117293302
1,UR119154714
5,UR4388105
1,UR55547825
9,UR5412721
4,UR83997730
1,UR5237644
4,UR115940657
9,UR7708353
6,UR107420926
5,UR120878767
8,UR121421317
6,UR88445706
2,UR14566615
6,UR4950956
5,UR128064066
1,UR25501954
7,UR3880046
7,UR124409425
9,UR124359229
4,UR128232133
9,UR2490134
6,UR58468709
1,UR3176641
1,UR14022555
2,UR85960072
9,UR4476376
4,UR122016217
1,UR115660273
3,UR6549986
6,UR14520464
0,UR26163899
6,UR17459738
6,UR25900586
2,UR124502965
0,UR115449979
4,UR102819439
4,UR3004535
6,UR117477009
6,UR128464355
0,UR125175329
7,UR55937329
5,UR70074724
7,UR37708755
1,UR34592961
4,UR69815776
1,UR118456475
3,UR128236444
3,UR26023536
7,UR90655230
7,UR127493613
4,UR121827035
1,UR121316278
3,UR27059092
5,UR17217501
7,UR13340452
7,UR14011437
2,UR82930443
1,UR54527444
6,UR26987963
5,UR4335085
9,UR2125974
1,UR128106379
6,UR115796146
3,UR98189696
0,UR76671875
6,UR123887396
2,UR125002218
1,UR20987515
1,UR4932302
6,UR14715200
4,UR1072747
9,UR100940630
7,UR128463053
7,UR4478322
5,UR1750610
5,UR27228030
5,UR7390892
5,UR7154879
9,UR14957657
1,UR2807346
8,UR114616429
9,UR116089389
9,UR123655304
9,UR127373771
5,UR5375226
4,UR55674070
6,UR95230884
6,UR128463616
1,UR122050527
1,UR106666225
4,UR118512501
6,UR67114487
6,UR83230863
8,UR108922646
2,UR6636457
3,UR123973017
6,UR117919268
2,UR126015494
6,UR59576566
1,UR18137953
5,UR1505532
4,UR114724648
8,UR77763517
8,UR11337864
1,UR98572546
3,UR3174736
1,UR23385401
8,UR74737321
9,UR92917644
1,UR126539710
6,UR127767684
6,UR64006407
2,UR87307165
4,UR28720998
2,UR62528266
1,UR103570734
9,UR120477776
4,UR118207313
1,UR4126729
6,UR73613883
6,UR2500355
9,UR2983232
9,UR14970186
6,UR98245856
5,UR12304197
9,UR75204501
5,UR62226250
9,UR69819111
5,UR5882334
6,UR75962105
1,UR117229138
6,UR10014943
2,UR93920915
0,UR2909529
1,UR122409383
2,UR118031836
3,UR12330257
8,UR120576588
9,UR6349748
2,UR46598481
3,UR123918498
9,UR65088347
6,UR77102302
6,UR103829693
9,UR3759533
1,UR14044949
4,UR6344060
1,UR46253846
8,UR61862109
5,UR3778704
5,UR4463278
0,UR70852095
2,UR6789402
1,UR7694829
5,UR7225275
6,UR7162422
9,UR125358350
2,UR97909485
1,UR4324240
9,UR27430863
1,UR121337903
5,UR75844299
1,UR3268642
8,UR12832197
1,UR127329117
9,UR2326809
6,UR117242204
9,UR3458548
9,UR68657977
7,UR108711294
2,UR6559101
2,UR115163363
6,UR57758293
3,UR51704576
1,UR11026178
8,UR121033221
6,UR62252880
9,UR10164063
6,UR10148473
4,UR12916192
3,UR73299571
9,UR7363904
1,UR5601475
5,UR115227363
9,UR123465532
2,UR4597228
2,UR4144595
5,UR122367274
1,UR8675207
6,UR3251212
6,UR1625155
0,UR102984619
5,UR111482571
3,UR2198888
2,UR31163608
4,UR58730056
7,UR108302814
4,UR123867676
1,UR3251131
6,UR116324313
9,UR22416396
2,UR59084145
1,UR2491620
3,UR121442027
2,UR33485535
6,UR19567504
8,UR2142649
6,UR3474293
5,UR55829214
1,UR127552335
6,UR105423044
6,UR98908546
6,UR125154410
1,UR1743631
7,UR22087888
6,UR3251045
0,UR121836823
6,UR92691728
3,UR119470764
2,UR3539179
9,UR16526753
9,UR85352773
8,UR14636924
4,UR114833599
9,UR1538014
5,UR18674544
9,UR13744843
3,UR120668572
4,UR3420306
4,UR115010395
1,UR114693207
0,UR107966194
0,UR19724958
6,UR91896264
6,UR116038069
6,UR111034197
5,UR2944907
1,UR4591807
1,UR3015305
6,UR126008255
3,UR66026107
9,UR119734266
2,UR121105583
4,UR59935480
6,UR107876623
5,UR3186514
6,UR122747466
0,UR4324895
1,UR13134847
6,UR2230906
9,UR11074171
3,UR21942917
5,UR58255716
5,UR2348041
6,UR119662169
7,UR14489803
1,UR5593740
9,UR7586156
6,UR103063743
1,UR121037076
2,UR10087030
0,UR101512965
5,UR110613887
6,UR23231794
5,UR62384594
1,UR77661397
0,UR8092442
2,UR4365524
6,UR115123557
1,UR33154771
1,UR66772314
0,UR60090715
6,UR116281187
3,UR7266592
2,UR125135430
8,UR122120721
4,UR5509315
2,UR4035163
9,UR2014740
3,UR1668054
5,UR2347512
5,UR27747510
1,UR3813982
6,UR125697581
0,UR116181932
2,UR78410183
6,UR6433175
5,UR4975484
2,UR1730677
9,UR115335579
4,UR122052297
7,UR99257427
1,UR4522183
8,UR114902072
1,UR15058735
1,UR64974545
6,UR122975646
6,UR21548123
5,UR119126907
2,UR95494880
6,UR29226645
0,UR56848844
8,UR8079323
1,UR121739047
3,UR10293019
0,UR103290789
1,UR3699167
6,UR3911163
9,UR123523625
6,UR14102131
1,UR118011668
5,UR1649396
9,UR13746976
5,UR73399865
8,UR7668924
1,UR1482136
4,UR125525333
8,UR71504451
1,UR63691925
2,UR8460419
6,UR124618512
6,UR116809382
9,UR114230154
6,UR56092581
1,UR27100789
5,UR121532127
3,UR7728677
9,UR4996124
6,UR54254257
6,UR71374398
6,UR18438329
9,UR27513297
1,UR5318460
6,UR39911365
5,UR3618087
2,UR15055858
0,UR15642517
8,UR14944196
9,UR2816364
1,UR96677478
4,UR119900753
4,UR7148703
0,UR77438858
3,UR8388476
7,UR3768047
5,UR7254872
5,UR117058082
6,UR51014779
1,UR38679256
6,UR123879819
9,UR3701028
4,UR125341286
6,UR118482846
0,UR114648336
6,UR93661644
6,UR1428228
9,UR69904889
6,UR75192239
5,UR2856981
3,UR102169988
7,UR27378597
7,UR123618883
3,UR96522314
2,UR8127998
9,UR1021058
8,UR24957364
1,UR1792534
1,UR119560503
1,UR13383528
2,UR62840904
6,UR127178400
9,UR24902074
5,UR4497544
2,UR3754547
2,UR26725557
2,UR57456330
7,UR3482692
6,UR4831722
5,UR4039792
9,UR119374101
9,UR3620904
8,UR117336453
7,UR128396227
1,UR4831105
1,UR87920373
6,UR114735702
7,UR6532871
6,UR124890114
5,UR118006006
5,UR122432776
9,UR1724246
9,UR118288473
5,UR1853431
0,UR128283834
5,UR98527124
3,UR5378437
0,UR1791084
5,UR1543206
2,UR4617435
5,UR3008593
4,UR119938579
0,UR18063308
3,UR57764875
2,UR71924730
0,UR55591560
2,UR117086305
2,UR118251074
6,UR12963648
1,UR102241574
5,UR98728616
6,UR6748563
5,UR36727456
9,UR3102226
3,UR3401326
9,UR5235112
9,UR122428735
1,UR7294599
5,UR122943661
1,UR66071629
2,UR114771923
8,UR58527311
7,UR7552535
7,UR119275946
1,UR126764662
1,UR1438556
5,UR18108187
5,UR65007088
5,UR78952316
2,UR37390116
4,UR122248839
6,UR37481549
6,UR116725426
6,UR46007977
8,UR38772455
4,UR1503486
7,UR8228205
0,UR115159481
0,UR124915160
1,UR118073706
0,UR102057545
3,UR115592572
7,UR116992765
1,UR23168047
6,UR125550012
4,UR62974911
1,UR4370693
6,UR58180682
3,UR1435858
6,UR17910145
1,UR7854171
5,UR1717650
6,UR79444131
9,UR5031404
7,UR58938367
2,UR76774650
6,UR70097669
5,UR69885392
9,UR46263650
9,UR53157903
6,UR114839784
1,UR40070568
5,UR80311935
6,UR59322991
2,UR1878798
9,UR8525416
5,UR74225226
4,UR122930026
0,UR7332790
4,UR5804231
4,UR76052903
2,UR25855083
2,UR61373188
3,UR8350281
9,UR69630226
5,UR4828912
0,UR124206887
8,UR127636127
5,UR61603111
4,UR15481296
6,UR17612164
7,UR64930626
5,UR117335683
2,UR13906400
4,UR2441670
4,UR115171115
5,UR97360142
2,UR5372075
9,UR3481354
1,UR32250048
8,UR60183468
9,UR2191975
4,UR6570323
6,UR11678319
5,UR77719649
8,UR120632749
3,UR24214092
0,UR122600735
9,UR20418889
9,UR2847798
2,UR115937236
6,UR4324562
6,UR121593964
7,UR110721874
1,UR115284959
1,UR70381851
1,UR3293321
9,UR5938508
6,UR16810694
1,UR117230135
6,UR107670793
1,UR18772240
9,UR3746417
3,UR4734791
9,UR80601845
1,UR117702442
7,UR1836010
4,UR2991939
6,UR4942021
9,UR114067853
5,UR3019234
8,UR100818761
8,UR1491436
5,UR71395072
3,UR38673240
6,UR20400160
1,UR120830313
5,UR101150926
2,UR3540837
6,UR19130438
5,UR14094143
1,UR57429459
4,UR30807211
2,UR74540475
8,UR3193707
1,UR2439700
1,UR68065457
2,UR36080917
3,UR13941897
6,UR56158931
1,UR126203019
9,UR123319119
2,UR8190842
9,UR17652692
1,UR56283542
0,UR118027618
2,UR64095421
2,UR83426643
9,UR3645025
7,UR37648473
6,UR66242383
5,UR37507366
4,UR5027320
6,UR52033501
1,UR117714750
6,UR4732633
7,UR60469370
1,UR28800398
6,UR105208630
1,UR10688068
1,UR123002425
5,UR123668947
1,UR30494616
2,UR3509767
3,UR2512423
6,UR25296570
1,UR50347432
4,UR1629605
8,UR63416892
8,UR63008844
5,UR6576513
6,UR66070840
1,UR30611748
1,UR14826929
9,UR24238683
3,UR116103218
9,UR4330715
2,UR8072400
9,UR15356810
6,UR115502767
9,UR60209137
4,UR2874751
5,UR66199239
5,UR116830372
5,UR126704152
1,UR5014161
5,UR106223491
8,UR14576330
6,UR110758557
5,UR126686296
0,UR104769235
6,UR3370254
7,UR8204207
3,UR19603635
5,UR71068069
2,UR116407882
5,UR3329514
3,UR3265716
5,UR3447530
6,UR122189898
6,UR128130526
0,UR127119398
9,UR74808667
5,UR77692895
1,UR10648945
9,UR3638035
1,UR3980268
9,UR126918486
9,UR4300508
3,UR115779671
2,UR13797164
9,UR17738791
4,UR127497093
6,UR121268615
4,UR6917862
5,UR117841807
0,UR23972612
0,UR121229131
6,UR6899250
6,UR124959958
5,UR82482986
6,UR111860379
2,UR121763713
1,UR2515529
1,UR114694724
4,UR125986141
