cluster,id
3,UR119013436
3,UR51481216
2,UR3533482
7,UR19451822
6,UR8210041
2,UR8218646
2,UR21374340
6,UR76000772
9,UR61952094
6,UR69598455
1,UR18865194
3,UR20826713
6,UR46354777
8,UR57361860
4,UR119497782
7,UR75499074
1,UR115863496
8,UR35277947
6,UR18900960
6,UR3755763
6,UR121249871
5,UR5412912
2,UR4018362
2,UR5800189
2,UR5413665
6,UR74631703
1,UR5835759
2,UR97377853
5,UR18781549
6,UR4049189
2,UR69664564
2,UR90000808
3,UR113543767
3,UR48041889
3,UR116537566
2,UR59425402
0,UR57572421
0,UR78181799
