cluster,id
1,UR123521279
8,UR40472114
2,UR19446661
2,UR87760452
6,UR117010622
2,UR124549925
2,UR82236236
2,UR28956070
6,UR5943439
6,UR44501336
2,UR81399629
6,UR82874242
0,UR88834185
6,UR122201025
2,UR34090577
1,UR10026415
6,UR49153866
3,UR126556171
2,UR27038658
9,UR95568834
6,UR3839854
6,UR14667628
2,UR65052534
6,UR85071496
9,UR116455700
2,UR118685588
2,UR118149340
2,UR125773823
6,UR115580762
2,UR71494259
6,UR2355468
2,UR120079046
6,UR13185592
6,UR115758974
6,UR118578338
3,UR66603408
5,UR116610738
6,UR6719955
6,UR34542829
6,UR74214884
2,UR118214798
6,UR3437982
6,UR113707599
6,UR13959081
2,UR122852109
2,UR123568006
3,UR125857218
1,UR124162784
6,UR119815112
4,UR117494635
6,UR53800991
3,UR117949037
6,UR97516018
2,UR20333191
6,UR124756862
2,UR119108278
6,UR4240923
6,UR48651179
2,UR59118479
7,UR101705415
2,UR124832070
6,UR4051339
2,UR124340359
6,UR23170425
2,UR18386260
2,UR10917869
6,UR123820618
6,UR101872119
2,UR115195412
2,UR14339485
6,UR120443293
6,UR48037175
6,UR5561222
2,UR38064047
6,UR123320396
6,UR118497500
6,UR60539469
2,UR11961867
6,UR117683596
6,UR79075093
0,UR109286180
2,UR124296405
2,UR54745907
6,UR121709434
2,UR124230141
6,UR10081833
2,UR5763065
6,UR2498043
2,UR121215934
6,UR18694844
2,UR28550537
3,UR125955300
6,UR3742228
2,UR124371785
6,UR122717921
