cluster,id
4,UR124316085
5,UR16173082
3,UR115411775
3,UR6110290
2,UR126574456
6,UR123309645
5,UR117517620
0,UR123136676
5,UR26484793
2,UR71814937
6,UR17825162
6,UR121037665
2,UR122637719
1,UR74373185
3,UR115984992
3,UR114635046
6,UR101476666
4,UR122768161
2,UR119331140
6,UR115700374
1,UR56704068
2,UR119863027
2,UR95124170
2,UR119245179
6,UR22922042
6,UR116229178
0,UR94296208
8,UR26885701
2,UR7808564
6,UR115219615
5,UR115900466
6,UR119960762
3,UR13608551
2,UR104412720
0,UR119572351
3,UR119996697
6,UR6308349
2,UR7378702
6,UR27229907
3,UR116874877
5,UR125907643
7,UR17403724
2,UR126506570
6,UR21197918
1,UR125201316
6,UR124703166
1,UR123977062
3,UR126068810
3,UR119814780
3,UR118493654
2,UR117070087
3,UR118649778
9,UR124631384
3,UR87873863
2,UR116303580
5,UR107050377
1,UR57516991
0,UR90006973
2,UR116343630
0,UR125643847
6,UR122693435
3,UR5931620
0,UR124878998
0,UR5611440
6,UR114986209
6,UR117232982
2,UR123807746
3,UR113587019
1,UR24511284
3,UR28208938
3,UR32935208
9,UR29724477
2,UR107879911
5,UR19764967
5,UR5028776
5,UR114889408
6,UR71619310
2,UR124109136
3,UR117028531
4,UR120299495
3,UR116876925
2,UR47517793
0,UR80219468
3,UR47332663
0,UR126452009
5,UR37492163
6,UR38362619
0,UR65619170
1,UR67503661
2,UR124108349
3,UR78477796
6,UR122577440
1,UR14130716
5,UR117344841
6,UR47977063
1,UR28506412
3,UR88837644
0,UR81271823
1,UR121806510
4,UR121095810
4,UR126362243
8,UR113219012
3,UR16321523
2,UR74498716
2,UR115170724
2,UR117989482
2,UR50008145
3,UR5903347
1,UR115048711
1,UR16681558
4,UR34914004
6,UR105159984
3,UR31979952
6,UR115988548
4,UR124522292
3,UR119009857
2,UR7854175
4,UR119008027
3,UR5491110
3,UR117770788
5,UR40716103
6,UR113332744
3,UR86896492
1,UR3740071
6,UR23557365
2,UR27467054
2,UR98134308
4,UR122492723
2,UR120700089
5,UR107601681
3,UR116542171
2,UR55284316
0,UR116357878
2,UR6906888
3,UR101287533
2,UR126506955
2,UR46592683
3,UR3792791
3,UR23292015
5,UR126350942
2,UR119670922
3,UR6004801
5,UR33747769
6,UR7704421
1,UR115334060
5,UR3708376
4,UR14300965
9,UR5630748
2,UR120402136
5,UR18949527
2,UR119991176
2,UR95575276
3,UR92626664
6,UR3793828
1,UR122375688
2,UR122843165
1,UR115815732
5,UR6543277
2,UR107430364
6,UR8378742
3,UR68353477
1,UR24565675
6,UR121775465
2,UR22024697
6,UR115477870
2,UR7587522
2,UR113196647
5,UR81700143
5,UR50032769
2,UR51254141
3,UR121128147
5,UR6551344
2,UR125869444
5,UR92374299
4,UR4088018
3,UR119207697
6,UR8050312
1,UR13051215
2,UR52966827
3,UR17312897
9,UR123673978
1,UR76579728
2,UR115672485
5,UR117710731
2,UR98135170
1,UR19811961
6,UR79284597
7,UR47429753
8,UR74762783
0,UR123780277
0,UR121007010
5,UR11287426
5,UR23124448
2,UR116778837
3,UR22654904
6,UR7673890
3,UR95075064
2,UR124043993
2,UR116530852
0,UR4524162
3,UR89377455
3,UR116923989
2,UR122247196
1,UR11143501
4,UR117990678
3,UR119001568
6,UR91983418
4,UR119141107
6,UR8517933
4,UR120460406
1,UR104701705
2,UR49118402
4,UR21951146
0,UR11670335
3,UR36368803
2,UR114673835
5,UR122001719
0,UR57550228
3,UR4001828
3,UR125105883
2,UR69111700
3,UR19029073
6,UR122043907
3,UR5288183
2,UR120685491
4,UR7853129
6,UR121221068
3,UR34350559
2,UR115066398
6,UR5776192
4,UR72718361
3,UR117674455
5,UR7584430
2,UR60113043
5,UR7769080
1,UR77366091
3,UR120711638
5,UR42381723
4,UR83883040
5,UR29324809
6,UR116765407
3,UR105185628
0,UR118313886
2,UR90856835
3,UR52565125
5,UR6693241
6,UR121301921
3,UR5039675
9,UR14949708
3,UR115268955
6,UR124543290
2,UR122945306
3,UR120590519
3,UR24697075
2,UR16717806
3,UR80744109
5,UR5959702
1,UR5383083
2,UR8361131
2,UR123263405
0,UR118493447
1,UR106686601
3,UR35129293
9,UR117052958
1,UR118179309
6,UR26381602
5,UR105467403
3,UR4231891
3,UR126101284
5,UR89873329
6,UR16977427
5,UR86843952
1,UR114850398
0,UR125144774
8,UR110370685
4,UR34057303
1,UR8400108
6,UR15439703
6,UR126136489
6,UR16993884
4,UR66030694
5,UR61153744
5,UR94966952
7,UR120814730
3,UR14241178
3,UR109885563
3,UR105485883
3,UR101127016
0,UR111198572
1,UR12819364
2,UR84171618
2,UR24186519
2,UR67343184
9,UR122008597
2,UR4933459
2,UR124257639
2,UR28155354
1,UR17269147
7,UR19994457
1,UR117665701
2,UR123393628
4,UR117713517
3,UR11982696
3,UR117069682
6,UR105206040
0,UR105306665
2,UR119650610
6,UR123316961
0,UR18860314
6,UR5968485
6,UR42051054
1,UR83475231
6,UR84916046
9,UR70479210
1,UR87312971
3,UR78674765
5,UR97395693
0,UR126570931
6,UR3639644
6,UR70019868
6,UR124656803
3,UR20954093
2,UR117557983
7,UR11466230
3,UR19177748
2,UR111429675
3,UR119970694
3,UR115097703
5,UR116951636
3,UR71195799
