cluster,id
2,UR31502310
3,UR86379170
6,UR86066454
2,UR33955638
3,UR46951048
6,UR118884887
2,UR38467416
3,UR127204383
2,UR99747915
6,UR116863358
6,UR118987329
2,UR59171131
2,UR45875046
6,UR30771467
6,UR48574152
9,UR119404710
2,UR44863036
3,UR109320793
3,UR118616759
6,UR65444719
3,UR49679239
6,UR99648869
2,UR87662121
1,UR115399603
3,UR125635195
6,UR47161193
2,UR95623614
6,UR127627809
3,UR108603594
3,UR115814619
8,UR42183136
0,UR119426107
3,UR62751341
3,UR28926193
4,UR127475695
6,UR42709980
1,UR49667087
7,UR39502914
3,UR120680486
9,UR47437234
2,UR75312828
6,UR118581950
6,UR47332470
6,UR104031296
3,UR102592925
6,UR66064452
5,UR36687176
2,UR47764151
6,UR30131278
6,UR82574864
2,UR35576466
3,UR33030362
3,UR63123415
2,UR32785305
3,UR28592574
2,UR30452479
3,UR102296574
1,UR55804006
2,UR115012071
6,UR41406900
3,UR29534279
9,UR60529134
6,UR56648479
6,UR127715436
1,UR34109614
3,UR33841679
6,UR31305735
6,UR77062307
