cluster,id
8,UR114779210
2,UR123205589
6,UR82478297
3,UR122145256
3,UR118816509
3,UR66579009
3,UR94127249
2,UR100570380
3,UR124717568
2,UR125928793
2,UR97679728
6,UR80120142
6,UR125577677
5,UR126063113
6,UR125277008
2,UR120006943
1,UR63378192
3,UR124071072
2,UR116967227
8,UR105533742
2,UR71843439
2,UR125493726
3,UR89283506
5,UR116677296
4,UR115003538
2,UR115608582
4,UR121960762
6,UR119974979
3,UR67096318
4,UR120863499
3,UR126289896
6,UR116176567
2,UR124467493
2,UR121815662
2,UR118538751
2,UR121121249
3,UR120065107
3,UR125938315
2,UR117019442
5,UR59711019
2,UR126244819
2,UR123706021
3,UR124031627
3,UR115721187
2,UR113197217
2,UR95575075
3,UR116419404
4,UR110318109
2,UR96268298
3,UR114414415
7,UR60636442
6,UR79309818
3,UR106619361
8,UR125376723
2,UR115359758
9,UR114736776
3,UR121235596
3,UR115158611
2,UR80424000
6,UR116091178
3,UR65248710
3,UR118456886
3,UR124860383
2,UR70367302
6,UR59068148
6,UR119724858
2,UR56703026
6,UR115072334
2,UR94679879
6,UR93164701
6,UR115617481
1,UR124754149
5,UR119038525
3,UR118580791
6,UR63763124
6,UR102144563
5,UR121799734
2,UR123890178
1,UR89511848
3,UR115182381
6,UR87673508
0,UR123999015
6,UR122768702
2,UR89993446
2,UR113330533
2,UR120368505
3,UR87592137
3,UR60260387
8,UR58159673
6,UR124047635
2,UR123129053
3,UR114810418
5,UR88271556
2,UR117210470
4,UR126507836
2,UR68390857
2,UR57149329
6,UR104759035
2,UR101487364
3,UR55461278
3,UR119233898
2,UR126130302
2,UR117385523
3,UR87112975
2,UR120850752
3,UR121965746
6,UR126463185
3,UR118431455
2,UR124239651
2,UR123955513
8,UR98453478
2,UR92195963
