cluster,id
2,UR103479774
2,UR102077268
2,UR113707578
3,UR121124195
6,UR116911273
2,UR125258090
2,UR118962576
2,UR26683686
0,UR87466851
6,UR122990736
6,UR56512962
2,UR78539113
6,UR123684487
6,UR96682909
3,UR122149774
2,UR27071158
6,UR56724569
2,UR126252298
6,UR56513444
3,UR67617617
2,UR83162374
7,UR68197350
2,UR105067327
3,UR57480216
3,UR25110241
9,UR94289085
2,UR25608291
4,UR33688766
2,UR102968715
5,UR126080009
6,UR51180808
3,UR104853596
3,UR54947829
2,UR77537276
6,UR56041218
2,UR94495401
6,UR117557473
6,UR54277399
2,UR120077173
6,UR32217735
3,UR116283089
1,UR71862136
2,UR84156541
2,UR125889538
2,UR110734659
2,UR58638916
6,UR100911467
6,UR29331742
2,UR89267626
2,UR120306691
6,UR111364351
2,UR23981116
6,UR91752920
3,UR57489908
6,UR115633530
6,UR96513947
2,UR100713477
6,UR58355620
2,UR116940757
8,UR72087262
3,UR54607754
6,UR23669856
2,UR102331814
2,UR88760029
3,UR45464271
6,UR121820689
