cluster,id
5,UR4397821
6,UR126104524
6,UR7615923
1,UR127217758
2,UR125312025
1,UR7316133
6,UR27402123
6,UR125203413
6,UR125769114
1,UR57934943
6,UR6726083
2,UR7163243
1,UR3734341
4,UR4254084
1,UR123975264
4,UR124742676
7,UR2287273
6,UR27355236
6,UR101813583
3,UR56054294
5,UR119950117
6,UR7405107
3,UR124796294
3,UR4394179
1,UR3317682
8,UR106139792
3,UR103389432
3,UR7488078
2,UR125791340
1,UR96488119
2,UR2880376
5,UR6490670
3,UR59127774
6,UR14102707
1,UR11588169
8,UR101669608
7,UR82509713
5,UR31528175
2,UR5297108
1,UR128337414
1,UR116071690
6,UR100571486
6,UR7007931
6,UR16825162
6,UR61344157
3,UR124761499
3,UR125406546
1,UR16169538
6,UR52303075
1,UR84644387
2,UR7285530
1,UR58171844
1,UR4415817
2,UR52589771
3,UR96171602
3,UR125995936
3,UR83215400
8,UR6138305
5,UR8247396
6,UR33154764
6,UR23672640
3,UR99252607
3,UR127929344
6,UR6557092
1,UR97388118
5,UR6838855
3,UR22927376
3,UR58376089
5,UR126068516
6,UR2498167
1,UR117144579
1,UR16076192
3,UR100892897
2,UR3281524
1,UR121657973
2,UR3090046
3,UR101421095
2,UR116798404
3,UR125049642
7,UR101536097
6,UR94674804
1,UR3618321
5,UR7432067
2,UR24447761
3,UR60355417
2,UR5008215
1,UR24470803
1,UR49462756
3,UR87506421
3,UR15901499
2,UR22428621
1,UR4619228
5,UR128417176
4,UR115932255
2,UR23267435
5,UR12262134
1,UR15022750
3,UR8115760
4,UR121487678
2,UR54978489
2,UR123185740
3,UR13845914
1,UR15442302
7,UR128316966
6,UR96166156
6,UR119940446
8,UR100091108
6,UR10055474
6,UR26531746
3,UR56249026
3,UR98917010
3,UR17311378
1,UR4626694
6,UR10636879
5,UR117316440
1,UR54795655
2,UR115469077
5,UR23378949
1,UR4567582
5,UR7363830
3,UR70810967
3,UR12861642
3,UR33336347
2,UR14557137
8,UR10602797
5,UR103176791
1,UR107986842
6,UR121573461
5,UR4829265
3,UR60955818
5,UR6031567
0,UR121735098
2,UR7203461
3,UR4389783
1,UR94279537
6,UR24203494
2,UR18357376
3,UR57868713
6,UR91829341
6,UR60167099
3,UR3087795
2,UR123319592
5,UR18063610
2,UR7927266
3,UR97634768
2,UR7231028
1,UR5181647
2,UR24541699
3,UR5462502
6,UR5421382
3,UR18154278
4,UR123527890
3,UR3334928
1,UR13144087
6,UR4772280
6,UR88707485
2,UR6837580
2,UR125066414
2,UR81993639
6,UR31257522
5,UR5791221
6,UR22455731
3,UR109696914
8,UR7835170
5,UR14895340
6,UR4366323
1,UR3881752
8,UR22385638
9,UR23524779
2,UR7416161
3,UR124038373
6,UR13630408
3,UR47489721
1,UR114185995
6,UR111659838
6,UR29589234
2,UR2430919
2,UR6560339
6,UR7419130
1,UR6898361
6,UR100208650
2,UR67935556
8,UR49669887
1,UR4307492
5,UR73560553
2,UR7148350
3,UR2525674
3,UR95409211
2,UR4993612
1,UR4126657
2,UR127407721
1,UR8511762
6,UR3499208
5,UR3703645
2,UR23678941
3,UR98489021
3,UR126068980
3,UR97975129
5,UR69254358
2,UR8265838
5,UR17225219
2,UR18585305
5,UR17152613
5,UR5324755
5,UR115813314
1,UR5460804
2,UR5444575
6,UR66676337
2,UR23058463
3,UR128327877
3,UR116957010
2,UR4720951
2,UR122299703
2,UR19623864
5,UR60326748
8,UR97021156
5,UR99445746
6,UR3312434
6,UR19542982
3,UR5579027
1,UR18151607
6,UR4691947
1,UR4729465
5,UR23759173
6,UR126604408
2,UR5515772
3,UR112326486
3,UR100727929
5,UR113506910
1,UR66492712
2,UR4629377
2,UR100208982
8,UR17672792
5,UR121138277
6,UR21530938
3,UR99696169
6,UR13995423
1,UR4726059
5,UR5315290
2,UR8091791
2,UR107291204
5,UR128134073
4,UR14966589
5,UR46678432
