cluster,id
6,UR17454975
6,UR92145895
2,UR8439397
6,UR20024928
2,UR120716110
2,UR98472449
2,UR118166259
6,UR39026368
6,UR8249205
6,UR20924574
6,UR5825118
6,UR18826794
2,UR124206231
7,UR52014587
2,UR107306506
3,UR39185246
6,UR57033773
6,UR56787065
2,UR127996098
6,UR70935846
6,UR120422959
2,UR8214579
2,UR117504201
5,UR118489210
2,UR115508619
6,UR127356066
6,UR116311179
2,UR93964309
8,UR33406210
2,UR117881686
6,UR128145839
6,UR3975569
6,UR123865747
6,UR3212070
2,UR120278460
6,UR33367061
2,UR24087863
4,UR25329710
6,UR19624384
2,UR115932926
4,UR112675973
6,UR19023548
2,UR118870432
2,UR121639908
2,UR24228126
2,UR21390331
4,UR115396586
6,UR113192058
2,UR118559501
2,UR79548663
6,UR7571559
2,UR117753558
6,UR115550772
2,UR117901361
2,UR117406854
6,UR75213576
2,UR116872095
6,UR113566454
6,UR117925860
2,UR122301345
2,UR77126267
2,UR116698870
2,UR13445967
2,UR122435776
2,UR68985251
6,UR67081806
6,UR124928335
4,UR44279801
0,UR108639089
2,UR120792866
2,UR3647710
6,UR105063110
6,UR116855173
6,UR18810826
2,UR74186097
6,UR4142242
3,UR40162990
6,UR6784013
2,UR115916264
1,UR90676632
2,UR24639138
6,UR112089415
6,UR49039883
6,UR123704230
2,UR5624001
2,UR41335492
9,UR117543603
2,UR116070201
2,UR122370040
6,UR114998931
3,UR117560624
6,UR112816749
6,UR38984364
2,UR62531900
6,UR5898123
4,UR127897812
6,UR116960775
