cluster,id
2,UR51196759
2,UR97468830
6,UR92403497
6,UR27269659
6,UR134604877
2,UR49752575
3,UR129757830
4,UR124322476
2,UR116026784
2,UR118091298
2,UR106298532
6,UR81558387
2,UR51315112
8,UR99019602
2,UR75030219
2,UR103602191
2,UR104146524
2,UR127056966
2,UR125790100
7,UR132007437
2,UR116261315
1,UR82441791
2,UR115941869
5,UR63399105
2,UR37537172
1,UR48822138
6,UR117900368
2,UR130517521
0,UR49146210
3,UR74728254
9,UR129880581
6,UR134371835
3,UR125009611
2,UR129492007
2,UR126867815
3,UR48650503
3,UR132357982
3,UR126717598
