cluster,id
2,UR66859870
8,UR8251252
4,UR45959422
3,UR119766245
2,UR82353312
6,UR10228696
2,UR120692334
6,UR17022843
6,UR8056605
2,UR124680587
6,UR54578361
2,UR20673735
2,UR20003567
2,UR14288255
2,UR24639723
5,UR10040916
5,UR73012384
6,UR10301127
3,UR104293145
6,UR7591152
2,UR33726042
3,UR10917284
6,UR110244357
1,UR100285824
6,UR115630997
3,UR119405841
6,UR8090135
3,UR31412623
3,UR119245587
2,UR72444334
2,UR67214198
6,UR123824568
3,UR8120116
2,UR38476063
6,UR8228999
1,UR76962759
9,UR97939340
6,UR11276501
7,UR87092746
6,UR123985960
2,UR67052988
2,UR24320502
5,UR67368341
2,UR7008793
6,UR124408257
2,UR8110455
3,UR39071255
2,UR120989582
2,UR95081970
3,UR88220649
6,UR23757914
2,UR16588832
1,UR37345545
6,UR8692186
2,UR13058285
2,UR8359757
9,UR18026443
2,UR10215923
6,UR72812734
2,UR47098433
2,UR93346238
0,UR73875852
6,UR83837454
2,UR122002258
6,UR10578941
3,UR15839986
3,UR116375086
6,UR83009159
2,UR120860849
6,UR56106401
6,UR20154715
2,UR33754684
6,UR7201466
6,UR119180052
1,UR100928257
2,UR7708573
3,UR20259347
3,UR7998777
3,UR7281898
1,UR100771681
2,UR7936501
6,UR63192256
2,UR52527543
6,UR25029256
