cluster,id
2,UR5958434
1,UR89521755
4,UR58845035
6,UR124739060
1,UR117313621
0,UR123033839
3,UR20494292
1,UR98835294
3,UR20700916
4,UR115341312
5,UR4230279
3,UR115718359
0,UR14579505
2,UR4584027
5,UR29721595
3,UR8215816
1,UR120227396
7,UR48390961
3,UR120358096
7,UR19897965
6,UR126392537
5,UR124900496
7,UR118715046
6,UR52591018
2,UR117548427
5,UR121827546
6,UR19276757
0,UR108386439
6,UR115320854
0,UR20933235
2,UR4157658
7,UR115813981
6,UR75187728
0,UR117199882
5,UR5481352
6,UR117370659
0,UR115553614
9,UR99452355
0,UR4416588
5,UR8473964
9,UR5500654
3,UR121718987
3,UR39722036
7,UR10793585
6,UR24660661
1,UR110689505
3,UR124902696
2,UR23704216
6,UR3213547
2,UR116944245
3,UR116084523
2,UR8719897
4,UR82664662
6,UR126356882
9,UR78272893
0,UR18049228
5,UR115746765
0,UR46801160
5,UR2583048
9,UR119222028
3,UR8534603
2,UR111985843
0,UR117037860
9,UR4970542
3,UR113216921
0,UR123556313
6,UR89781294
9,UR114983000
2,UR103294899
4,UR114630555
6,UR126224570
1,UR120293185
7,UR18828185
2,UR116630387
2,UR110610223
3,UR14195701
7,UR118375213
2,UR49122156
1,UR85402933
1,UR10048161
5,UR121508161
3,UR124431364
0,UR117046974
4,UR96919824
3,UR3698530
4,UR34267518
9,UR5700539
3,UR3898048
0,UR72691055
0,UR56507596
3,UR20572523
2,UR110183141
4,UR122760064
3,UR118822615
9,UR25042913
9,UR124087293
0,UR22497917
7,UR117056617
2,UR117650164
0,UR120304220
0,UR119832680
3,UR117559828
0,UR126085603
4,UR71562729
7,UR126361829
3,UR120354581
2,UR121174213
7,UR10285769
9,UR94516293
2,UR81833054
6,UR120316057
3,UR116466957
7,UR113743719
1,UR121152840
1,UR121473391
9,UR41986284
0,UR120685549
3,UR118099560
9,UR119213889
0,UR123846764
4,UR115288805
9,UR20218685
3,UR119678173
2,UR36762264
1,UR121284742
9,UR10370132
3,UR78326800
9,UR115776176
3,UR94537099
6,UR5511415
7,UR120473677
9,UR78841447
9,UR2605503
3,UR59463263
4,UR28039494
7,UR115446123
0,UR46501093
1,UR116614146
9,UR95776466
6,UR119133693
6,UR118494025
0,UR123660543
6,UR39151852
0,UR2838533
7,UR121765937
3,UR19199941
2,UR64762813
3,UR117885453
5,UR75267489
6,UR30607153
1,UR28609262
1,UR120275253
2,UR115553677
9,UR14831053
3,UR123703986
6,UR62841675
7,UR121680675
7,UR10237322
9,UR115715194
1,UR100661359
1,UR8055428
5,UR101013374
2,UR106850166
0,UR114816517
1,UR24222847
6,UR3846359
3,UR125076043
3,UR24189336
0,UR49512088
2,UR111691339
6,UR3514966
6,UR91356743
3,UR108989632
4,UR117251181
6,UR6817356
2,UR47682424
9,UR118023712
9,UR16116476
0,UR114807945
6,UR111509953
0,UR73771086
0,UR10482505
3,UR117117739
1,UR121777516
5,UR55600581
0,UR117993510
0,UR8247933
6,UR118464796
9,UR74260065
2,UR116760502
0,UR56871444
4,UR96641303
3,UR104998972
2,UR123654035
2,UR10832422
2,UR42489570
0,UR115546588
6,UR25157689
