cluster,id
3,UR117950671
2,UR122781236
2,UR101673216
2,UR116612492
2,UR122594510
9,UR118583159
3,UR120289451
2,UR84830382
8,UR117268578
3,UR124567349
2,UR100201132
2,UR59458579
3,UR118189000
8,UR127453819
0,UR125277056
8,UR84096747
8,UR109508161
2,UR125751795
3,UR122029854
2,UR124210141
8,UR114931484
8,UR107352695
2,UR69275634
8,UR94767351
6,UR116922860
2,UR76098412
2,UR10002454
2,UR117577601
2,UR81494748
6,UR111448778
8,UR111247263
2,UR7300448
6,UR8446439
2,UR120420035
3,UR99425756
6,UR114537177
2,UR127484220
6,UR61286879
2,UR66754947
9,UR118901006
8,UR113094823
8,UR110151456
8,UR77981716
2,UR94358813
3,UR112284645
9,UR121881908
8,UR128281783
3,UR116503832
3,UR4952691
3,UR73008856
8,UR115368972
2,UR127792754
2,UR119302758
2,UR60936375
8,UR69371778
2,UR113620139
4,UR4441156
2,UR126729612
8,UR120801890
6,UR122816047
6,UR78721570
6,UR127413742
3,UR126265873
3,UR119069413
3,UR105360013
3,UR123083034
8,UR100263929
2,UR123013287
2,UR115575673
2,UR95454954
6,UR120946030
8,UR124139893
2,UR101379447
3,UR127142257
2,UR117475894
6,UR122515189
8,UR114804567
2,UR118014234
2,UR97924195
2,UR108918224
8,UR4721051
2,UR83056449
2,UR124388327
2,UR121187083
2,UR83274311
3,UR119643357
2,UR72433774
2,UR79768572
2,UR125492734
2,UR107857082
3,UR115861079
6,UR102969675
2,UR7544663
8,UR7303040
8,UR67344068
8,UR121562587
8,UR5935038
6,UR120257055
2,UR102429459
3,UR101448395
2,UR59724261
6,UR116434025
6,UR116305466
2,UR118487558
2,UR120838521
6,UR78876167
2,UR83041959
2,UR105386993
2,UR116817133
8,UR109824135
1,UR119595532
3,UR125099353
6,UR79677415
8,UR5881231
6,UR120531028
3,UR119703814
2,UR115849690
8,UR4627401
6,UR122194358
6,UR84760790
3,UR127819696
8,UR102705147
3,UR116885410
6,UR73500383
2,UR109954679
5,UR121999455
7,UR104869202
3,UR125540216
2,UR17461804
2,UR89856283
3,UR92725408
6,UR120533895
2,UR119863472
7,UR118364017
2,UR8226010
6,UR100935172
2,UR85800444
3,UR125019836
2,UR84653732
6,UR76246842
8,UR117872211
6,UR115173645
9,UR128156417
6,UR109987660
8,UR112103359
2,UR114647278
8,UR114997194
8,UR116582336
2,UR102627038
3,UR122786626
2,UR6481077
9,UR101483499
2,UR69997434
2,UR72309456
3,UR120222975
9,UR85698397
8,UR10046481
2,UR6534598
6,UR76132807
6,UR120442188
2,UR96271306
2,UR88526024
3,UR65478475
8,UR102251496
6,UR65345998
2,UR121725757
2,UR128379619
2,UR82413827
6,UR117534977
2,UR93379012
8,UR128132843
3,UR119766557
3,UR126501237
8,UR117960221
2,UR8427767
2,UR6335777
6,UR85994853
3,UR124584313
8,UR61013041
2,UR115358679
3,UR119359734
2,UR97429033
8,UR95713281
6,UR102185043
6,UR120895677
2,UR55131878
6,UR84136189
6,UR117145856
6,UR114783027
2,UR105156359
8,UR125577900
2,UR13494567
3,UR48506838
3,UR127795342
2,UR63083700
2,UR121558189
6,UR84575655
2,UR81390419
6,UR101036564
8,UR123057952
2,UR81126031
2,UR81682904
2,UR124455325
2,UR85953450
2,UR120107614
2,UR80446136
2,UR119076291
3,UR116107783
9,UR118295653
2,UR7382487
8,UR6748282
2,UR5620366
3,UR83274245
8,UR108341541
6,UR127790880
2,UR68717518
6,UR10657386
2,UR102324034
9,UR120819379
6,UR6020601
