cluster,id
9,UR35441578
5,UR6710489
8,UR85748113
2,UR13857808
3,UR117808320
4,UR5536390
3,UR118983233
3,UR117098622
5,UR57205153
9,UR116237147
2,UR32849253
2,UR119710683
6,UR69013574
1,UR37382241
9,UR8241203
1,UR125355925
3,UR116811129
1,UR124992258
8,UR51084409
1,UR60880457
8,UR117417232
4,UR126564745
2,UR28353914
1,UR83449949
9,UR53487045
3,UR76706976
3,UR122694337
1,UR69456256
2,UR7960932
3,UR16326911
2,UR58325134
3,UR117288620
2,UR73019968
3,UR65836009
2,UR19450931
5,UR82457960
6,UR10262557
5,UR34679916
2,UR120066526
9,UR23054476
2,UR124378718
2,UR104523460
3,UR29175279
1,UR121455925
8,UR13515449
6,UR126774064
6,UR89347538
8,UR117728418
2,UR123005160
5,UR14710728
8,UR17076687
2,UR7639294
3,UR112797711
5,UR27505285
3,UR21155303
2,UR120438569
2,UR120556350
3,UR4308595
5,UR116817980
2,UR5022786
6,UR83360316
3,UR119767518
4,UR123329523
3,UR118377044
2,UR117643179
1,UR18143002
5,UR116972440
3,UR73183364
2,UR89154292
5,UR55698669
9,UR72653769
2,UR7198955
8,UR14456316
6,UR7427747
3,UR8264243
6,UR88493356
3,UR122363773
8,UR121260687
1,UR84686872
8,UR115627163
2,UR116932406
1,UR111195264
5,UR8422479
1,UR115469678
2,UR5205381
3,UR74663874
2,UR126381609
5,UR5689581
8,UR32458979
5,UR44310149
2,UR117251915
2,UR105144022
3,UR124041656
5,UR98036611
3,UR96783147
2,UR93644329
3,UR5938126
8,UR31934953
6,UR57014193
1,UR119058613
6,UR23411548
3,UR53601192
2,UR124015024
2,UR120783311
3,UR99444436
3,UR119492187
3,UR19820569
3,UR81618557
2,UR115651530
4,UR116893642
2,UR7851073
1,UR119936766
6,UR60309878
1,UR20183189
5,UR16750274
6,UR17427476
0,UR123412564
5,UR119671387
6,UR50190085
9,UR116572316
8,UR99586817
5,UR85646181
2,UR76879203
1,UR115428553
2,UR118593469
4,UR119602673
8,UR31260582
2,UR117099364
8,UR37855765
3,UR123267717
2,UR8054211
5,UR4457279
5,UR65530589
3,UR114745361
1,UR120310338
2,UR115548251
5,UR113186630
3,UR34823746
3,UR126459555
2,UR118166425
8,UR126688981
3,UR7227382
2,UR116028885
2,UR7703478
3,UR7789011
3,UR8592413
3,UR48374643
6,UR8240317
3,UR7546336
8,UR18748591
6,UR126747376
2,UR65963110
3,UR119183572
5,UR55684836
3,UR122241861
3,UR126027836
9,UR79074003
2,UR49941340
2,UR117806868
1,UR101426192
1,UR4519985
5,UR55492675
3,UR126656879
9,UR121961975
8,UR107579366
5,UR47239558
5,UR8361528
3,UR121458650
3,UR103805979
5,UR117539901
3,UR121841148
3,UR85938381
2,UR116300694
4,UR73828540
2,UR54015981
1,UR46152895
8,UR115907960
3,UR22421966
9,UR38469810
2,UR119015249
5,UR39377021
3,UR124129135
9,UR45584248
3,UR43331251
2,UR121752050
9,UR39948097
9,UR120457615
2,UR120049418
6,UR49940340
1,UR18899216
6,UR46318588
6,UR7752679
6,UR7846914
3,UR6160416
8,UR7335933
6,UR125360184
2,UR75047685
3,UR99784765
3,UR98960585
5,UR95833593
3,UR121865797
5,UR8026681
2,UR118062072
5,UR7674253
1,UR32619177
5,UR116808277
1,UR8502060
9,UR116426723
6,UR23738065
3,UR119460742
6,UR59662304
5,UR121302735
1,UR120095334
5,UR19725658
3,UR57586810
1,UR8721305
3,UR12302523
2,UR118278385
6,UR23315933
2,UR121262890
3,UR17699151
2,UR95304484
5,UR114777728
1,UR14349274
8,UR34574427
4,UR13713862
3,UR118033751
2,UR8518037
2,UR8063769
5,UR14839329
3,UR16005916
3,UR43175866
3,UR7963830
2,UR70357318
8,UR79614992
6,UR8029374
6,UR39625419
3,UR47254642
2,UR94289236
9,UR6534730
1,UR126364947
1,UR20184644
2,UR118048694
2,UR119918771
3,UR5355412
5,UR10068864
2,UR5610791
6,UR125663751
1,UR7655320
2,UR8448498
8,UR55201753
8,UR124444722
6,UR90358683
2,UR70292131
8,UR118590034
9,UR114721526
3,UR104075269
2,UR62277998
3,UR113889770
7,UR123554468
3,UR37150166
2,UR79573248
2,UR113332793
2,UR36839420
9,UR70408856
3,UR82128829
5,UR5494106
5,UR4457024
6,UR115464016
3,UR120596155
2,UR6177518
2,UR5970938
