cluster,id
2,UR87039528
2,UR124641412
6,UR117000066
5,UR5230009
2,UR82627437
2,UR8203736
0,UR117007098
6,UR93792479
2,UR23373056
0,UR8516521
2,UR126433460
4,UR5031907
6,UR125719519
2,UR116949086
6,UR6726306
3,UR121102467
2,UR120358027
5,UR100166314
0,UR21415685
6,UR8504071
3,UR74907648
6,UR5417226
2,UR123863868
5,UR119919615
6,UR4234702
0,UR55794601
6,UR30854827
6,UR94735925
2,UR117075186
2,UR125755486
5,UR50966169
5,UR6617707
6,UR6901817
6,UR6052257
0,UR126802234
6,UR60935139
6,UR93793024
0,UR6902285
5,UR29260129
3,UR54685011
7,UR14920306
6,UR75442939
0,UR120814356
2,UR115914173
1,UR127620578
3,UR37279544
2,UR115125950
6,UR115715035
6,UR12425547
6,UR60950832
2,UR118948489
6,UR4448199
0,UR91327003
6,UR122631391
2,UR124254538
2,UR61688076
6,UR121661504
1,UR58763369
5,UR47457446
6,UR103289224
6,UR126419202
2,UR123959450
8,UR86678298
3,UR103701260
6,UR11684533
2,UR128225033
2,UR83167716
5,UR120051626
6,UR26317314
6,UR15315234
2,UR16645334
2,UR7544102
6,UR109130972
2,UR125260583
6,UR48935425
6,UR125425303
6,UR127143047
6,UR127698513
6,UR96084138
5,UR85655785
6,UR5336501
6,UR26393257
2,UR8042653
3,UR122786499
3,UR8133675
6,UR86904213
3,UR126068990
2,UR120614662
6,UR95891597
0,UR20056230
6,UR94695648
3,UR13445357
6,UR119803184
2,UR122590880
9,UR13304810
0,UR91716211
6,UR98487911
2,UR14271924
2,UR13896084
