cluster,id
1,UR80296477
4,UR29426656
6,UR115920191
9,UR101949066
1,UR82077727
3,UR78871995
9,UR48958374
2,UR70210716
8,UR118205907
9,UR33405175
1,UR35019706
5,UR117378731
6,UR61051213
3,UR114377041
2,UR14900039
2,UR54607256
5,UR81785795
4,UR80195761
6,UR79858470
6,UR7939200
3,UR34563371
6,UR42134402
6,UR38930354
1,UR82524322
3,UR116156602
3,UR29787146
3,UR69840046
1,UR104039684
2,UR35134801
1,UR78331907
3,UR113190168
2,UR117889383
3,UR77126834
3,UR55453821
2,UR119165041
2,UR29858057
3,UR68031479
4,UR30588662
2,UR89254740
6,UR50599767
1,UR79374836
2,UR73462950
9,UR118356365
1,UR116756860
1,UR75390250
5,UR74241127
5,UR33749489
6,UR116004931
2,UR77417100
7,UR108480388
3,UR104050879
3,UR19733740
6,UR121975632
2,UR117869288
6,UR39799721
2,UR50381638
3,UR109121188
9,UR107850868
1,UR116703569
9,UR45692523
6,UR111401121
2,UR30301651
6,UR86739921
6,UR66464525
6,UR30300937
1,UR82072022
2,UR111165502
6,UR33326253
1,UR114930507
3,UR84079687
6,UR7405414
4,UR91062818
5,UR48791983
1,UR48828798
2,UR73802338
2,UR31259625
2,UR116406643
6,UR33033306
5,UR70375499
2,UR6718032
2,UR118911330
6,UR111310039
6,UR64843801
6,UR52938678
2,UR49967453
2,UR84529972
6,UR118157833
5,UR28835404
8,UR46922101
3,UR115302326
2,UR113134514
2,UR110146891
2,UR59123722
2,UR17965969
1,UR32403392
4,UR117399194
6,UR19921215
2,UR68144491
9,UR83042393
6,UR110960135
5,UR36645584
2,UR42271790
5,UR41947637
2,UR85874840
7,UR64825476
2,UR64780855
6,UR20165018
8,UR84924291
2,UR117372765
6,UR34242632
6,UR85045926
2,UR76936928
3,UR50230065
6,UR74050417
2,UR122412565
4,UR93307860
7,UR71417678
6,UR76418062
6,UR95818486
6,UR32456286
3,UR124208290
6,UR78917439
3,UR22726336
5,UR58907328
2,UR70456481
5,UR115932307
1,UR80771062
1,UR55346205
6,UR66479232
3,UR79167868
6,UR46754796
2,UR79513909
6,UR32182127
6,UR115973265
6,UR75243487
4,UR68127962
6,UR119286805
6,UR8508085
2,UR81863196
6,UR108544664
2,UR44513313
5,UR34306033
2,UR36370381
3,UR85900066
6,UR8133711
2,UR75045116
2,UR52346374
1,UR72328432
4,UR72863338
6,UR13692030
2,UR16771225
6,UR34395138
3,UR68881280
1,UR87893626
4,UR67302583
6,UR17125748
1,UR61298097
5,UR55392349
6,UR118353702
6,UR68423580
7,UR74701132
3,UR73145851
5,UR59486364
6,UR8212835
1,UR88317491
4,UR89535090
4,UR38940860
6,UR6822847
2,UR124899559
1,UR119081512
6,UR23716015
0,UR91729763
4,UR19939657
4,UR33355655
7,UR8431963
4,UR116029363
1,UR118252011
5,UR82648434
9,UR49445914
3,UR114840766
6,UR75233527
2,UR116025156
1,UR84912169
2,UR117080428
1,UR58772534
2,UR35153106
6,UR28496902
7,UR117033173
2,UR79056820
5,UR82671567
6,UR117773330
1,UR52780367
6,UR78070194
1,UR15516243
2,UR15292902
2,UR40045046
2,UR36009204
6,UR81391856
6,UR113717629
6,UR8425465
1,UR69757410
1,UR10388937
2,UR8675978
2,UR46950632
6,UR31807813
2,UR61016783
6,UR61046981
2,UR29179160
2,UR114786576
8,UR117816021
6,UR70393201
6,UR36699923
1,UR6589248
1,UR7708454
1,UR66227536
2,UR64814023
6,UR80476497
6,UR82708487
2,UR52832582
8,UR82116868
