cluster,id
2,UR122476164
2,UR2226877
3,UR19090759
6,UR4046031
6,UR8885729
2,UR77871111
2,UR112081499
6,UR115478061
6,UR8698929
6,UR109391596
2,UR122239883
3,UR80212760
1,UR20669752
3,UR104384177
6,UR18242318
2,UR104097191
1,UR116501344
2,UR121931325
2,UR117303221
6,UR8862054
6,UR119896310
2,UR20452230
0,UR78164165
6,UR87400346
2,UR21086254
3,UR17554144
1,UR30320295
4,UR117119391
6,UR115948833
6,UR20340043
6,UR4446350
2,UR118110693
6,UR8190161
6,UR3499277
6,UR117757669
2,UR1275352
8,UR43920748
6,UR3606876
7,UR17238037
6,UR5824319
2,UR36594896
2,UR5717919
1,UR738929
2,UR8656807
9,UR997199
2,UR5808628
5,UR117730450
2,UR20535289
