cluster,id
6,UR30281168
2,UR118196222
6,UR117195080
2,UR98129712
2,UR37863520
3,UR31508673
3,UR52556775
2,UR122688104
7,UR118204854
2,UR25572833
2,UR117879584
6,UR116086994
2,UR91148637
6,UR47051545
1,UR121554743
5,UR115860814
6,UR60246537
2,UR70881633
2,UR116282111
6,UR118994376
6,UR57276287
3,UR35931679
3,UR120433250
2,UR118313962
0,UR120920014
3,UR115932785
7,UR77586509
2,UR116577138
2,UR38235242
2,UR19479167
3,UR46763235
6,UR83945686
6,UR119389577
3,UR89568186
6,UR116575759
6,UR117788557
3,UR128271973
6,UR34394154
2,UR108568837
3,UR59183298
6,UR25860134
6,UR30840353
0,UR23410629
6,UR33189342
6,UR45841756
3,UR117234548
6,UR53986553
2,UR124999840
6,UR38922184
3,UR105274442
6,UR118406941
2,UR100555173
2,UR113189100
0,UR40049801
6,UR123443519
7,UR127486992
6,UR114628557
2,UR121696313
2,UR90512051
2,UR117680007
3,UR114973536
6,UR111154124
3,UR118701350
2,UR120787587
2,UR115968575
6,UR16423664
0,UR62577224
2,UR21015759
0,UR55977621
2,UR93784006
2,UR50222446
6,UR31330682
3,UR52800040
6,UR35312780
3,UR48840322
6,UR118823379
2,UR75925575
2,UR116573325
6,UR36748767
7,UR24840398
2,UR77898525
3,UR119360676
6,UR118853997
2,UR120209475
2,UR27546949
2,UR87899619
6,UR37527577
2,UR26609416
2,UR48087499
3,UR31969400
6,UR101097879
6,UR117366807
6,UR85087820
2,UR118657888
6,UR122522719
0,UR50541888
6,UR122979793
2,UR114899598
2,UR86008347
6,UR76562033
6,UR46279225
6,UR127044648
3,UR120603937
3,UR86888773
8,UR126826675
0,UR61037176
2,UR84733698
2,UR28432066
3,UR14493360
6,UR125324242
2,UR46335026
2,UR62381970
7,UR52615984
6,UR120894258
2,UR75547140
6,UR117801872
9,UR116728983
3,UR25607275
6,UR62766349
2,UR120972741
2,UR71006009
3,UR68752802
2,UR70213907
6,UR119929622
2,UR85100368
6,UR85609750
7,UR16283009
0,UR26896661
2,UR126366099
0,UR14558042
3,UR36538738
2,UR128194310
2,UR122242612
2,UR19892103
6,UR82668013
3,UR118742084
2,UR126394892
1,UR116359782
6,UR75476453
7,UR56701710
3,UR65125879
6,UR20348942
6,UR91841110
6,UR115614352
6,UR24768717
2,UR22225331
6,UR13760852
3,UR126663560
0,UR20774742
3,UR19445340
6,UR120247236
7,UR36602675
3,UR87569064
6,UR38790179
6,UR108722096
6,UR116347634
4,UR21299652
0,UR15043567
2,UR116759251
6,UR83295816
2,UR48344284
2,UR35452977
2,UR51817250
6,UR124321038
0,UR114993561
2,UR19043365
2,UR121810085
6,UR114311260
7,UR75759516
6,UR33979713
2,UR86892617
6,UR77440638
1,UR101730356
6,UR119351160
6,UR24324160
7,UR94999635
6,UR118845728
0,UR57802388
2,UR89578225
6,UR39266693
0,UR118739907
0,UR62402906
6,UR38780925
6,UR16432472
3,UR58269668
2,UR121340333
3,UR106735492
2,UR107982688
6,UR115469942
6,UR27767563
3,UR15577236
2,UR59073378
3,UR65733107
2,UR54353157
3,UR69821016
2,UR68781123
0,UR35863502
