cluster,id
6,UR118928155
6,UR89442095
6,UR123836082
0,UR116156367
3,UR122221513
2,UR127860344
3,UR120109453
2,UR110955108
6,UR82593313
8,UR116611201
2,UR121808390
9,UR120660187
3,UR81507859
4,UR128319401
0,UR86273785
2,UR90473913
2,UR64826826
3,UR101981226
6,UR104656982
2,UR106793286
6,UR121074836
3,UR96623320
6,UR110592565
2,UR82094322
2,UR120253964
5,UR71328470
3,UR109875326
2,UR116141169
2,UR66210171
3,UR75505967
6,UR83500967
6,UR67601928
6,UR126756566
1,UR75501553
2,UR114804239
6,UR127715680
6,UR123957439
2,UR101232199
2,UR117295075
2,UR111269153
6,UR77975205
6,UR126449253
6,UR127251694
7,UR95608307
