cluster,id
6,UR121088133
6,UR111678704
2,UR85864806
2,UR72454005
2,UR99816313
6,UR71613418
2,UR115599589
6,UR25203155
6,UR124250219
2,UR46689414
2,UR121782618
3,UR109395268
6,UR119778002
2,UR89124745
6,UR56657285
3,UR125831020
2,UR113349312
2,UR43758349
3,UR118793201
2,UR67230177
2,UR117606668
6,UR26136570
2,UR16420431
1,UR112651187
4,UR50881757
2,UR14682193
1,UR57840575
3,UR120801476
3,UR73306114
2,UR55182889
2,UR16914773
2,UR115297825
2,UR118621438
3,UR120115910
2,UR115652294
6,UR108860466
6,UR92717395
6,UR57292288
2,UR116016838
2,UR73497688
0,UR121122832
0,UR118514781
2,UR119361482
5,UR115825938
6,UR115820904
6,UR120741877
3,UR81085677
3,UR64244549
6,UR31237684
2,UR118667276
2,UR36037897
2,UR112863745
2,UR29571912
3,UR104035668
8,UR32155428
6,UR115456363
2,UR56753008
6,UR108129502
6,UR47734211
2,UR29016881
2,UR50124842
3,UR22468493
6,UR80040434
3,UR69533029
2,UR22313835
6,UR116192540
6,UR57448957
2,UR117302022
3,UR70551390
8,UR116186793
2,UR39801110
2,UR12606830
6,UR123554514
2,UR103537787
2,UR35406883
2,UR33072853
2,UR115155985
3,UR60879777
2,UR22248589
2,UR119558853
6,UR112650611
3,UR30202295
3,UR83253700
2,UR103772791
6,UR123963479
3,UR16471810
3,UR26393328
7,UR27523943
2,UR56667120
3,UR28822440
6,UR80431242
5,UR112681483
6,UR57384537
9,UR14038955
3,UR124020807
6,UR22620479
2,UR62433427
2,UR117148715
6,UR120724788
2,UR20375030
6,UR35095348
2,UR106917390
6,UR117879806
2,UR116447718
3,UR120394029
2,UR74228913
2,UR59960463
