cluster,id
8,UR10356958
2,UR17540574
6,UR118335625
2,UR15278003
3,UR31106424
6,UR82320492
6,UR5496889
2,UR5322896
2,UR126295049
2,UR54038239
2,UR79031412
2,UR5477958
2,UR70562349
3,UR5559732
6,UR52286337
3,UR37490422
3,UR5338080
3,UR5381035
2,UR64802226
2,UR17744474
2,UR125649649
4,UR10004001
6,UR113523793
1,UR24353400
2,UR118506872
6,UR14572227
6,UR88655168
2,UR4362104
3,UR7553958
6,UR4443071
4,UR18131169
6,UR5911058
1,UR12381719
2,UR101388987
6,UR48388244
2,UR7277665
6,UR32631211
2,UR5226120
2,UR93896470
2,UR8712149
2,UR5008965
2,UR4623599
2,UR61962942
6,UR48546665
3,UR6330947
6,UR6560966
2,UR6576413
1,UR121709188
6,UR101112883
3,UR13449480
2,UR11685753
3,UR5326058
2,UR7483933
2,UR5909208
2,UR18332917
4,UR82058472
6,UR57893373
0,UR18665971
6,UR115027962
2,UR6031319
3,UR114877222
9,UR118816430
2,UR4473089
3,UR118541456
2,UR7769522
2,UR50152885
3,UR19958627
3,UR17173309
5,UR4441071
6,UR7741613
2,UR115976608
4,UR8755108
2,UR20875021
7,UR17987293
6,UR21449357
2,UR20807526
