cluster,id
2,UR34464159
6,UR81847144
3,UR3981306
2,UR118119904
2,UR18579897
6,UR83141566
6,UR128238360
2,UR26857491
1,UR4331055
6,UR26027326
2,UR69462310
8,UR118044065
6,UR5707773
3,UR73817985
1,UR16905011
3,UR120300713
6,UR5527234
6,UR13241321
2,UR102325384
2,UR119428276
3,UR125036950
3,UR6573415
3,UR74443613
6,UR55398787
1,UR126626801
2,UR68274376
6,UR20829367
3,UR4048535
1,UR29625999
2,UR31169689
2,UR121905899
6,UR115585410
9,UR119936948
3,UR122420082
2,UR56187106
6,UR82652516
6,UR116156412
2,UR58039295
2,UR47732752
2,UR119296751
2,UR102426010
8,UR8234525
5,UR65337215
2,UR75520183
3,UR7756632
2,UR19622561
6,UR127458483
8,UR124356806
2,UR118546169
2,UR78230146
3,UR16976975
3,UR53752899
6,UR27904187
6,UR72997086
2,UR81165702
2,UR50977253
5,UR5604412
6,UR48412315
2,UR32259201
6,UR19949360
3,UR117313344
2,UR103954253
6,UR20576503
6,UR38893826
2,UR116577127
2,UR19964838
6,UR118638328
5,UR80088325
2,UR3992247
2,UR3879295
2,UR23142764
4,UR123364847
2,UR117412879
2,UR69537110
3,UR119532531
6,UR10428834
6,UR120051242
2,UR117285836
2,UR5294606
6,UR49138677
3,UR59468409
3,UR66525082
6,UR35199486
3,UR28503997
2,UR113409731
2,UR3932226
2,UR20674369
2,UR117991576
2,UR115390504
2,UR26355883
2,UR120479833
6,UR47258287
6,UR5709420
6,UR123619404
3,UR11915969
3,UR92014072
6,UR114419236
6,UR19829910
6,UR8066910
9,UR128251292
6,UR125423147
2,UR119396347
3,UR57361277
3,UR117541140
6,UR50133850
5,UR17317396
6,UR82804996
6,UR70139197
6,UR50072054
6,UR48435697
6,UR4159731
6,UR71558379
3,UR103871415
3,UR42693550
6,UR85230963
4,UR39081101
2,UR55401625
6,UR19407016
3,UR103955522
2,UR65078820
1,UR20202889
2,UR18721288
3,UR110776983
5,UR100770676
8,UR117007813
1,UR115248934
2,UR4045460
6,UR115769714
6,UR53642714
3,UR66811065
6,UR91884138
6,UR119720395
6,UR79016369
2,UR22792570
8,UR22154086
6,UR47740982
3,UR115771854
8,UR61369040
2,UR120632092
3,UR49101329
1,UR46935698
2,UR119191288
6,UR18883348
6,UR101380026
1,UR30254612
2,UR23298936
8,UR57480193
2,UR123324079
2,UR87634299
6,UR45891825
3,UR105689759
3,UR7595441
2,UR47492482
2,UR19508588
3,UR87930280
3,UR121301720
3,UR25087450
6,UR22938621
3,UR22397613
3,UR55008497
5,UR10874001
6,UR114112458
3,UR84533096
3,UR8850180
3,UR8280507
6,UR38105034
2,UR92905256
3,UR7477016
3,UR107880024
6,UR39856243
2,UR46385440
6,UR85366872
6,UR98895504
6,UR60316316
5,UR71345426
2,UR23498436
6,UR32769126
2,UR80583018
6,UR4414909
3,UR63440395
2,UR94995840
3,UR118629050
2,UR5778572
3,UR121758087
3,UR71961909
6,UR52055103
6,UR121003769
5,UR8281340
6,UR67711725
6,UR121500720
3,UR118430818
3,UR10351792
5,UR117229415
3,UR35310781
3,UR125256487
2,UR58307866
8,UR118005137
3,UR118014120
3,UR27258238
2,UR115255603
2,UR108011659
2,UR5427460
3,UR64657656
2,UR35882045
6,UR28948098
2,UR113112856
3,UR121298154
7,UR21521393
2,UR64227220
2,UR19403147
6,UR3994021
2,UR4579698
3,UR116448977
2,UR8256960
2,UR6692700
2,UR24897694
3,UR119441970
0,UR24954007
6,UR115867547
2,UR33776569
6,UR120614181
6,UR18956859
3,UR114946385
2,UR7872464
6,UR5491535
2,UR4447944
2,UR122153675
6,UR5476559
2,UR115431761
6,UR8069344
1,UR26409011
6,UR84689372
2,UR8066815
5,UR3895487
2,UR48220162
3,UR119894023
3,UR5575526
2,UR70184653
1,UR34304575
6,UR98045732
3,UR56634083
3,UR33719361
2,UR7741174
6,UR49013678
5,UR127763563
6,UR23234255
