cluster,id
3,UR700801518
2,UR137725758
2,UR843230001
5,UR259471467
2,UR997364172
2,UR941412188
5,UR331086697
2,UR670302730
2,UR494503328
3,UR259765507
4,UR230913512
3,UR303779254
2,UR162703948
2,UR177573909
3,UR890538741
5,UR327929529
2,UR352797505
5,UR328420572
2,UR599560714
5,UR518869395
2,UR138903110
2,UR792395496
2,UR960119502
3,UR371392840
2,UR640958263
2,UR884082863
6,UR656406823
5,UR639885046
2,UR726830845
5,UR456064187
7,UR990970105
6,UR762773556
6,UR523254002
2,UR203837816
6,UR856750695
6,UR467424360
2,UR310563092
2,UR310102380
2,UR718120550
3,UR876266691
2,UR568466252
2,UR799752318
6,UR674729915
2,UR916668063
3,UR929597515
5,UR507038355
3,UR241199004
0,UR898707284
5,UR483557787
9,UR539394552
2,UR125901962
2,UR335400217
2,UR281157560
5,UR602890213
5,UR735547596
2,UR969993904
2,UR257189379
2,UR551227254
6,UR710530507
2,UR624925086
3,UR865565562
5,UR245693474
6,UR833715780
6,UR957068102
2,UR641857311
2,UR953441544
7,UR618571154
2,UR412807390
5,UR435520892
3,UR498835717
2,UR785944556
7,UR104349931
2,UR415516914
2,UR828222842
2,UR929655664
6,UR507559555
2,UR416910297
2,UR295383789
2,UR402709996
6,UR568001063
2,UR333386305
2,UR698509382
3,UR112984003
2,UR749537866
2,UR533213534
2,UR465984689
7,UR389540116
3,UR170564936
6,UR334685727
3,UR166637586
2,UR817806619
2,UR154556483
6,UR889507754
5,UR276100407
2,UR255092963
5,UR718237941
3,UR385320022
3,UR936092705
5,UR338768119
2,UR596656350
8,UR552031374
3,UR936731413
3,UR157205402
9,UR774385322
6,UR698700823
2,UR225083520
3,UR450446142
6,UR332284240
2,UR748001023
2,UR281682292
3,UR777488317
2,UR540058205
2,UR287623017
3,UR993205725
2,UR686269922
2,UR380661586
7,UR600439043
7,UR153723630
9,UR515178027
5,UR857559383
3,UR530002631
6,UR972758140
2,UR804431379
6,UR692245744
9,UR994701806
2,UR857787300
2,UR726825218
2,UR274838054
5,UR390184188
3,UR607213215
3,UR856892325
5,UR546841935
2,UR222422160
2,UR817100725
3,UR470159400
2,UR426203375
3,UR126490992
3,UR238741212
3,UR141143885
6,UR577462477
1,UR804647152
6,UR735119235
9,UR684344931
2,UR905326038
2,UR110240463
9,UR473505675
9,UR518981804
9,UR296952634
2,UR667067477
5,UR777384858
