cluster,id
3,UR331071311
3,UR476685685
3,UR101668522
2,UR658170460
0,UR587611213
2,UR296523004
2,UR403303733
2,UR489575715
7,UR631451470
6,UR352651892
1,UR461111990
2,UR367604237
7,UR292132428
6,UR153548833
0,UR389397132
2,UR654099313
3,UR880235436
7,UR884584339
1,UR968136199
3,UR905635817
1,UR185979260
1,UR122953003
6,UR331425374
3,UR964408874
2,UR363116261
2,UR817603838
6,UR913325944
3,UR888314089
7,UR168196241
2,UR765878766
6,UR301541432
6,UR517330599
2,UR630419846
6,UR111988996
2,UR884824468
2,UR193884219
2,UR788100833
2,UR125871683
2,UR735528820
3,UR592283925
0,UR695214452
7,UR770064918
3,UR516474699
8,UR857989979
6,UR250294657
8,UR151529932
6,UR463810768
6,UR841393274
6,UR113186378
1,UR468233482
7,UR823724301
2,UR534484092
2,UR697872549
4,UR347312667
2,UR118405729
3,UR575720683
6,UR445311282
3,UR689267003
2,UR206368726
6,UR521417378
0,UR358855822
6,UR929407914
4,UR300924180
1,UR943399493
3,UR189191692
4,UR598486792
3,UR759440416
1,UR532416174
4,UR409315391
4,UR930613738
2,UR796698093
7,UR280263255
2,UR559133411
2,UR676876698
3,UR784510748
3,UR246544454
1,UR586667707
6,UR342181308
1,UR858440971
1,UR737481772
2,UR823491729
6,UR946750308
2,UR349476472
2,UR532108258
2,UR722404646
6,UR193167588
2,UR986444694
2,UR791028640
6,UR127357958
0,UR704209580
1,UR690005293
3,UR944450614
7,UR515169066
4,UR939826933
4,UR656997656
6,UR414665593
4,UR629150217
3,UR929665046
2,UR792214652
7,UR765513554
1,UR565766922
6,UR697284999
8,UR928880904
3,UR852279102
6,UR539360686
2,UR472864479
1,UR487851747
1,UR710667690
2,UR473960186
6,UR901466088
1,UR891788360
3,UR231482176
6,UR350783056
6,UR767063311
3,UR472608053
8,UR308222983
7,UR806513117
7,UR963275638
8,UR762119004
8,UR510983527
6,UR638798832
1,UR394766872
0,UR610376428
4,UR265174880
2,UR787960025
1,UR926481588
3,UR391197786
1,UR849624011
7,UR147160667
4,UR638971363
1,UR616961939
1,UR865956453
7,UR307136909
7,UR902136741
2,UR183157355
1,UR832960375
2,UR737950688
8,UR981104629
7,UR780286420
8,UR976166774
8,UR960008264
7,UR876353498
2,UR341669417
3,UR571739253
1,UR573022323
2,UR755599341
4,UR322320211
3,UR136529681
1,UR417477560
2,UR379956891
3,UR950411523
2,UR391363662
7,UR158710326
3,UR689989727
2,UR351673273
6,UR462089001
3,UR995365762
1,UR749255487
1,UR433661863
8,UR471873575
6,UR727820192
8,UR846486171
4,UR254707618
1,UR887894292
1,UR523519590
3,UR758119930
6,UR114004309
6,UR867592702
1,UR443862537
3,UR662063770
4,UR607194293
1,UR973627264
2,UR324947950
4,UR882882059
2,UR622144532
6,UR825998440
3,UR522745273
2,UR285171790
