cluster,id
3,UR122965288
3,UR126936870
3,UR87725816
2,UR81234593
2,UR127734244
2,UR121431523
6,UR114037786
2,UR118361286
2,UR120248218
2,UR121289954
3,UR119239590
6,UR110236901
3,UR117643694
2,UR71120322
3,UR114714031
6,UR119079485
3,UR128550315
3,UR116301490
2,UR119255370
2,UR121906078
3,UR90877583
6,UR126756661
3,UR120611517
2,UR117245556
3,UR74743551
3,UR105975325
2,UR122689674
1,UR109157042
2,UR117399585
2,UR116068252
3,UR102481145
2,UR124142989
2,UR53628098
3,UR83357030
2,UR128224396
2,UR127829997
2,UR120879265
7,UR115823553
3,UR118686544
3,UR114617089
2,UR88577155
2,UR119258296
6,UR116800290
4,UR116450640
2,UR83694212
2,UR116351797
3,UR104826714
2,UR51477271
2,UR120091786
5,UR119021977
2,UR120234093
2,UR119449285
6,UR119471270
9,UR115175132
3,UR119247713
2,UR128185303
2,UR115435048
2,UR128422992
6,UR75691992
6,UR116211783
2,UR43334956
2,UR118973109
2,UR65203001
6,UR94543827
3,UR100970364
2,UR84680328
2,UR119782824
6,UR99898908
2,UR110290770
2,UR110845110
2,UR108547178
3,UR98377968
2,UR92010228
3,UR123196427
0,UR124969228
3,UR117127814
6,UR115975542
6,UR113484043
6,UR119041098
3,UR124854039
2,UR116673911
3,UR118752638
8,UR121454006
6,UR120095848
2,UR122847503
2,UR106305788
2,UR68927126
2,UR119936319
6,UR119851567
2,UR115069318
2,UR120051211
2,UR99449813
6,UR126995462
2,UR114959759
3,UR58797150
6,UR116671255
3,UR105173488
