cluster,id
3,UR119232956
6,UR70794300
2,UR123873318
2,UR119892924
3,UR121474255
1,UR8377875
2,UR125985514
4,UR37817285
7,UR113302564
0,UR26664694
4,UR95477955
1,UR110651364
1,UR121459653
2,UR117878991
9,UR29060536
6,UR114939444
6,UR118620342
2,UR122011106
2,UR118508941
1,UR116439614
2,UR109517160
2,UR81789502
6,UR123273412
8,UR116266066
1,UR59783715
1,UR115621724
6,UR101278990
3,UR120966275
2,UR58123954
3,UR57538731
2,UR92913454
6,UR13048218
4,UR95583903
6,UR116381105
2,UR124255848
6,UR26604023
1,UR120923258
2,UR7729717
3,UR117905283
2,UR116126594
1,UR60874107
2,UR37138421
1,UR33156064
2,UR80747168
9,UR120741324
3,UR3730548
2,UR19059075
2,UR125158971
2,UR121537250
2,UR115357449
1,UR118920172
1,UR120200474
1,UR117899486
1,UR125733691
2,UR79706271
0,UR68599982
9,UR106911983
2,UR125929991
8,UR3311667
2,UR104407213
2,UR89602801
6,UR119695487
2,UR119560480
3,UR114587005
3,UR108009218
1,UR70077642
8,UR114650454
1,UR125486182
2,UR116590938
1,UR116748882
3,UR96582275
1,UR25196919
2,UR11471108
2,UR121736578
3,UR118196207
3,UR94549697
2,UR122406998
3,UR123399971
6,UR124726768
2,UR116397564
3,UR2800155
2,UR104959070
6,UR118964627
1,UR19084368
2,UR79628643
9,UR80524685
2,UR126600872
1,UR115247393
6,UR7952804
2,UR118086936
6,UR3802034
2,UR33095410
3,UR32573344
1,UR115900657
2,UR87397275
1,UR116069644
3,UR72329728
6,UR97751431
1,UR104630585
6,UR10082648
3,UR11482834
6,UR16909041
1,UR123442682
1,UR118903379
1,UR90897563
2,UR113477363
2,UR60093103
2,UR123884017
2,UR120499759
8,UR120870535
6,UR33566391
2,UR49355934
3,UR35787540
3,UR120551827
6,UR106369032
2,UR124943420
2,UR116779002
2,UR96334981
5,UR112446689
3,UR120840858
3,UR117476636
1,UR117141954
1,UR8418720
9,UR102980649
6,UR45119551
7,UR107185574
2,UR103376004
2,UR31984505
0,UR117377690
1,UR101458859
2,UR117227656
2,UR121046372
6,UR101872725
1,UR116001138
2,UR116125464
6,UR3735999
1,UR31121650
2,UR70810005
2,UR79792040
2,UR56702752
6,UR37960922
3,UR114712095
2,UR20322030
9,UR87589535
2,UR88226160
3,UR119759471
1,UR95515038
3,UR104494219
3,UR55883665
2,UR46162670
7,UR113343969
2,UR12452984
2,UR78025885
1,UR116159569
1,UR46246085
3,UR117802835
3,UR75195720
3,UR107347242
6,UR115835959
1,UR117138146
1,UR114581567
2,UR117638942
6,UR7630136
2,UR53055951
0,UR50359848
1,UR21011323
2,UR122082852
6,UR101428548
0,UR83990648
6,UR115842616
6,UR34783908
1,UR53058591
1,UR113570125
6,UR121250026
6,UR120572661
9,UR91547518
1,UR65974095
2,UR58629156
6,UR118600116
6,UR117209571
3,UR40026312
6,UR122467566
8,UR108374267
6,UR36131367
6,UR119554652
0,UR115684631
4,UR102943019
2,UR58329562
2,UR94755589
2,UR81478849
2,UR17959602
6,UR91780313
3,UR115720381
1,UR8665496
0,UR119730000
2,UR30456145
1,UR119637754
0,UR40694963
2,UR2519237
2,UR116395302
9,UR98026017
2,UR125752624
1,UR119009755
1,UR67152645
2,UR95077593
3,UR28091361
1,UR39721218
3,UR119115542
1,UR99140034
4,UR34746898
3,UR111861769
3,UR118161766
6,UR100978680
0,UR117693908
8,UR88268885
2,UR125153437
2,UR62517517
1,UR20152591
2,UR119793728
2,UR24383754
1,UR101854355
1,UR118658872
0,UR3355331
3,UR115934228
0,UR23065888
1,UR86677365
8,UR115119628
6,UR87589144
2,UR56316315
6,UR122260784
1,UR86218009
6,UR115818413
6,UR56719992
4,UR116040743
1,UR37027238
2,UR74513513
2,UR98989689
3,UR3794625
4,UR119311642
1,UR97509463
2,UR118052499
6,UR96357132
1,UR102953043
3,UR71050724
2,UR74805426
6,UR122206582
6,UR90354978
6,UR94945370
1,UR19057644
3,UR125981947
6,UR120722858
0,UR119158024
2,UR110638938
3,UR123287415
1,UR22533806
0,UR17962181
1,UR120976502
2,UR20455559
6,UR97721144
2,UR29945275
1,UR86517300
2,UR116829643
0,UR19093521
0,UR121291911
1,UR73422376
2,UR108403767
6,UR96850207
2,UR124509429
2,UR34749513
6,UR17389205
1,UR94493607
3,UR125306527
1,UR30704707
6,UR115721948
0,UR86733348
