cluster,id
8,UR116273376
6,UR107550524
2,UR93915351
2,UR115429202
2,UR118290377
2,UR105662397
3,UR98459405
3,UR117523227
3,UR103873234
2,UR122959920
6,UR118861836
3,UR26234774
0,UR83325265
2,UR102493104
6,UR107008617
3,UR116560310
3,UR125087325
6,UR115876108
2,UR118993904
2,UR120314334
2,UR64861288
6,UR118430987
3,UR121627926
2,UR94548149
6,UR125005027
7,UR118756042
2,UR117642862
2,UR116609704
9,UR106522742
2,UR126188697
2,UR78171680
2,UR47259842
3,UR118268007
6,UR116910656
2,UR78673097
2,UR91271657
2,UR96311256
1,UR98531458
2,UR116539821
2,UR122565668
6,UR2699075
2,UR5894056
4,UR120725777
2,UR118435189
2,UR104874544
2,UR50971672
2,UR86874344
2,UR120248438
3,UR117059235
3,UR91065087
2,UR67463614
2,UR64242471
2,UR115131855
2,UR118680115
3,UR112961663
2,UR78417242
2,UR115935650
3,UR89304816
5,UR126791108
2,UR6746748
3,UR112210764
2,UR116778151
6,UR120078957
2,UR76198169
3,UR87553727
2,UR115778198
2,UR4824319
3,UR17595404
2,UR115234113
3,UR65569238
2,UR123320092
2,UR115917182
