cluster,id
3,UR77246084
6,UR101406697
6,UR68522211
6,UR136529292
6,UR116402624
6,UR115655769
3,UR134461490
6,UR77283438
6,UR81181727
8,UR62658299
6,UR73789209
3,UR37790777
5,UR140066505
2,UR72563161
3,UR130760752
7,UR75478626
6,UR129120526
2,UR70700272
2,UR136435784
6,UR69209473
6,UR135847572
2,UR139593085
3,UR118786938
3,UR62784974
6,UR118498729
2,UR135341977
6,UR71403959
2,UR111683389
6,UR137548036
2,UR139767868
6,UR137196553
4,UR136472265
2,UR64008837
6,UR137029542
3,UR54880274
6,UR133651182
7,UR74040502
3,UR113300312
6,UR66658518
3,UR118374408
1,UR116720896
6,UR117556138
6,UR140036641
1,UR76672663
3,UR134244115
2,UR115913314
6,UR134543050
6,UR116637524
3,UR135555926
2,UR132111790
6,UR45268010
6,UR74756891
6,UR109735192
9,UR71044592
6,UR128655868
3,UR137809779
2,UR63094815
0,UR136686097
3,UR136187744
6,UR40985349
3,UR75316238
2,UR83759610
3,UR40182439
3,UR80225009
