cluster,id
2,UR210372548
2,UR700924523
2,UR748338946
3,UR367200643
2,UR623601896
2,UR660085927
2,UR412770637
7,UR814117845
2,UR243698425
9,UR776330496
6,UR554525444
2,UR653467205
6,UR257740429
2,UR570365883
2,UR577713583
8,UR223322832
6,UR836435122
6,UR229626911
6,UR413194018
2,UR560462685
2,UR953094688
2,UR466811888
6,UR192665376
2,UR132713935
6,UR227911135
2,UR346306345
2,UR514260649
0,UR756303212
2,UR978089312
6,UR567468664
2,UR693437450
2,UR806279398
2,UR272938673
2,UR889216866
2,UR463995651
2,UR433925884
2,UR818890768
2,UR555647031
2,UR965068812
2,UR484621035
6,UR187579771
2,UR819320468
2,UR277552978
6,UR174379651
2,UR951593696
2,UR542380676
2,UR342046020
2,UR188582069
6,UR221876843
2,UR674239447
2,UR853238535
2,UR723397182
6,UR107513986
2,UR366647316
2,UR753014063
2,UR762370531
2,UR257391053
2,UR876485742
2,UR706906664
2,UR964014544
2,UR542522620
6,UR806017425
6,UR301054534
2,UR448806814
2,UR484548304
2,UR137078557
2,UR376797986
2,UR376778375
2,UR459270550
2,UR732338569
2,UR732238365
2,UR102241175
1,UR154538456
3,UR868257880
2,UR408194630
3,UR284006876
6,UR536039370
2,UR479567312
2,UR562014645
5,UR713489907
4,UR831158096
