cluster,id
6,UR121142821
7,UR125435754
6,UR117775624
3,UR34876104
6,UR6060514
2,UR10384359
2,UR73302922
2,UR71153642
6,UR47407639
5,UR121945212
1,UR15939567
0,UR107191216
6,UR122023566
6,UR53551389
6,UR120447907
6,UR102762560
3,UR124273480
6,UR44992165
2,UR61008347
2,UR37266314
2,UR96178740
2,UR80727582
6,UR86285285
4,UR115214190
5,UR46273778
7,UR47243993
6,UR8508932
3,UR115119154
6,UR89324181
4,UR69637316
3,UR35707358
5,UR20647804
2,UR104482770
2,UR125381231
2,UR114729060
6,UR76923750
2,UR123639154
2,UR121452818
6,UR69781652
3,UR42230326
6,UR19409697
3,UR8878098
5,UR117870074
2,UR119956416
0,UR83973792
5,UR123257585
2,UR94980088
2,UR68483875
2,UR15993999
8,UR20967180
5,UR81758960
2,UR30318651
6,UR121803402
6,UR119142062
5,UR10360760
3,UR10800980
0,UR15451461
5,UR121379640
2,UR115555868
3,UR119588877
6,UR28369540
2,UR68261761
2,UR102714251
6,UR120921767
6,UR37744990
2,UR74249714
2,UR51700112
6,UR49991607
6,UR114956474
6,UR14378859
3,UR127289579
3,UR126657269
2,UR6568451
3,UR121501004
0,UR109996916
2,UR118243934
6,UR23327051
9,UR20287903
0,UR17993602
6,UR84206130
2,UR119113872
6,UR10090329
3,UR120703839
3,UR8063319
5,UR23204886
2,UR108549286
6,UR119462695
0,UR123983527
2,UR32473968
6,UR7284863
5,UR23052712
6,UR126081012
2,UR10065375
5,UR81965803
9,UR68879926
2,UR107937576
3,UR119843552
5,UR27116775
2,UR85822536
2,UR7010070
5,UR119568442
6,UR57288772
3,UR115858216
2,UR103296485
2,UR119496177
3,UR71247813
0,UR89351722
6,UR120195026
6,UR126542099
6,UR97527665
3,UR71325619
2,UR41080640
6,UR66908450
0,UR88315575
6,UR122252964
6,UR71693961
2,UR39551037
2,UR72478319
0,UR12305267
6,UR127665889
2,UR6583706
6,UR127125896
2,UR72561928
6,UR119690332
6,UR127713668
6,UR117240145
2,UR12013024
2,UR20085479
2,UR118647369
4,UR32931228
6,UR111169850
2,UR24512291
0,UR10069450
5,UR117959380
0,UR36969415
2,UR63319154
6,UR118496860
2,UR12576432
2,UR44277926
5,UR8496679
2,UR115327479
3,UR120925534
9,UR47435302
9,UR94502271
9,UR113665051
0,UR82378210
2,UR33369768
6,UR120243552
5,UR74084075
6,UR35689306
2,UR27314693
6,UR37168373
6,UR115796729
6,UR46555834
6,UR5773699
2,UR127944635
2,UR58509249
5,UR74606825
2,UR69690699
6,UR127611094
5,UR117036150
2,UR124992697
4,UR67727711
2,UR125768552
6,UR125764995
2,UR78275223
6,UR82646159
6,UR75832248
0,UR15593718
5,UR117680285
3,UR10236486
2,UR8824076
6,UR5956645
4,UR120066114
9,UR126443257
6,UR35049475
5,UR118940350
6,UR60536692
6,UR13701716
2,UR46266025
0,UR45933122
5,UR5508182
6,UR33509526
2,UR126377035
6,UR119079428
6,UR120287039
3,UR7477845
2,UR128121271
6,UR87124949
6,UR117663272
3,UR123558080
2,UR70186457
4,UR116369695
5,UR6797381
2,UR105220166
6,UR52434019
3,UR120782401
3,UR98460089
2,UR123698560
0,UR5817261
0,UR6093171
2,UR73601008
2,UR18117947
9,UR51740245
6,UR125180104
4,UR17530064
6,UR97019242
5,UR126194502
9,UR6320868
6,UR117239980
6,UR62865830
2,UR7740218
2,UR117152398
0,UR105656329
6,UR116415187
4,UR70697434
