cluster,id
2,UR611833806
2,UR100846549
2,UR315317136
2,UR890667366
2,UR884514800
2,UR271552743
2,UR203542761
6,UR619482479
2,UR374082811
6,UR733776031
3,UR982457022
6,UR607493741
2,UR249471564
3,UR385152602
2,UR820988901
6,UR170950717
2,UR598524187
6,UR776512508
6,UR611262261
2,UR149532433
6,UR536444165
1,UR782932285
2,UR100464805
2,UR274512241
3,UR274373559
6,UR848740038
3,UR808487777
1,UR829327915
9,UR346977924
2,UR127919351
2,UR221403253
2,UR300426903
2,UR533638783
6,UR217911196
6,UR323235891
6,UR893575833
1,UR905479605
2,UR736238492
1,UR463084503
2,UR418394443
6,UR665396782
2,UR225932972
2,UR316344720
2,UR720201191
6,UR373087011
2,UR548804583
2,UR357620266
6,UR796897963
6,UR402163580
3,UR830781356
6,UR805422342
1,UR577126586
1,UR149286844
3,UR735974331
2,UR287103443
3,UR232835303
1,UR279369704
1,UR487146714
2,UR471537153
2,UR400230535
2,UR307476273
3,UR353753848
1,UR756292374
3,UR975315589
6,UR809774483
1,UR932665736
2,UR618984954
3,UR908839247
4,UR193526952
2,UR578268502
6,UR232616185
2,UR469540734
2,UR801093208
2,UR257836778
6,UR598237003
2,UR286452207
0,UR488972479
1,UR760199620
2,UR497912279
2,UR341507885
1,UR440721754
2,UR664484190
1,UR932796314
6,UR203575341
2,UR506061488
2,UR456976405
2,UR659522476
2,UR732183949
2,UR228400376
2,UR225469914
2,UR965917750
5,UR534861295
2,UR708848917
1,UR649094024
6,UR441603452
2,UR850120759
6,UR450335970
6,UR852839409
6,UR716418528
2,UR730289936
6,UR327222249
2,UR946654543
6,UR845021516
2,UR579324537
2,UR949567748
3,UR598355365
2,UR926344000
7,UR493167456
2,UR735303243
2,UR241735033
6,UR601739974
2,UR264274368
6,UR134343767
2,UR772845822
8,UR554092830
2,UR965176926
2,UR699570938
2,UR271466309
6,UR507650594
1,UR726816964
2,UR364886042
