cluster,id
4,UR115895449
6,UR93282532
3,UR123469648
6,UR4331421
6,UR123880173
2,UR3994863
3,UR116446838
6,UR82623112
6,UR108564734
6,UR126653959
6,UR87827593
2,UR1031781
8,UR933826
6,UR100278481
2,UR19602626
6,UR115731854
6,UR1771643
6,UR82127686
6,UR11620432
6,UR69661246
6,UR118441878
6,UR118060646
0,UR103783498
2,UR122126416
6,UR5420706
6,UR81769778
6,UR70786603
6,UR118629257
6,UR115900251
6,UR58053815
6,UR125673859
9,UR34676075
6,UR4972381
6,UR7655374
2,UR31976112
6,UR16009409
7,UR3497944
6,UR116770771
2,UR116296182
6,UR47409807
1,UR83417196
6,UR127434648
6,UR3493486
6,UR119571516
6,UR121195029
6,UR6333433
6,UR116019494
6,UR118946903
6,UR59797681
6,UR116081389
2,UR125650671
6,UR126889744
6,UR103833697
6,UR110127427
6,UR13972788
6,UR118587609
6,UR39060177
8,UR67028631
2,UR88871803
3,UR114170403
6,UR19946476
6,UR18195937
6,UR121710414
6,UR1531111
6,UR118598877
6,UR84281179
6,UR122155647
2,UR113919094
6,UR93220697
6,UR98428377
6,UR109611909
3,UR119010403
6,UR119307534
3,UR104495397
6,UR115032241
6,UR115867767
3,UR114773263
5,UR1852046
2,UR116710432
6,UR96922985
6,UR2117283
6,UR57814603
6,UR18691545
6,UR81724600
6,UR59758046
6,UR105948669
3,UR117513837
6,UR72339859
3,UR2905505
6,UR126440698
