cluster,id
6,UR125776237
2,UR85148720
1,UR78321921
1,UR28936585
3,UR13713959
2,UR126985267
6,UR116179988
3,UR127565865
8,UR124907917
3,UR112110658
1,UR56723997
3,UR117350882
3,UR10099188
3,UR18484783
7,UR113261436
1,UR99335667
2,UR49089953
6,UR125044417
3,UR120415793
3,UR123447547
1,UR123268444
6,UR68049672
6,UR64348298
2,UR126174879
2,UR115884901
6,UR80554513
6,UR96105239
2,UR4957788
1,UR122547604
6,UR14335672
3,UR127702025
3,UR101465041
1,UR14222929
3,UR14072556
6,UR44343380
6,UR106081728
3,UR122880705
1,UR127001623
6,UR102097595
2,UR119813799
5,UR107851639
1,UR123439624
6,UR111663963
2,UR66103835
1,UR121049233
2,UR110065781
3,UR113288880
3,UR6909440
3,UR123629006
6,UR114296799
2,UR90452563
3,UR88154683
3,UR124627227
3,UR126318674
4,UR120215244
6,UR110535225
2,UR120501096
1,UR87629292
3,UR15329648
6,UR16480677
2,UR118354190
2,UR124388998
1,UR118049187
1,UR116354791
2,UR15740290
2,UR107152109
1,UR7657186
1,UR118220119
6,UR68991248
2,UR114151729
1,UR60172003
6,UR115031526
2,UR93857246
2,UR121247866
3,UR122332154
6,UR98308215
2,UR96645103
6,UR115033222
6,UR81459208
2,UR20362177
6,UR124511848
1,UR87122569
1,UR100684910
3,UR53499265
1,UR77928183
2,UR50552388
2,UR61952610
6,UR67228033
1,UR60005067
3,UR105741260
7,UR52992754
1,UR124842838
1,UR114667724
4,UR7161537
2,UR4389811
2,UR92819161
2,UR4111876
3,UR96555248
2,UR13185922
2,UR115414976
1,UR117309211
2,UR121533013
2,UR92301045
2,UR4474851
2,UR122786265
2,UR128327035
6,UR25665296
2,UR120771866
1,UR119199908
2,UR23519898
3,UR116926473
2,UR124734611
2,UR7154621
1,UR121859899
0,UR121553086
1,UR116374332
3,UR49159288
3,UR117146537
6,UR32423810
9,UR123752959
2,UR127916640
1,UR16862543
2,UR56742211
1,UR118584072
