cluster,id
2,UR121679006
2,UR76359110
6,UR115820019
6,UR78373315
7,UR122532924
6,UR124411343
5,UR120763412
2,UR50559881
4,UR82438088
2,UR90932055
2,UR120229920
1,UR125032878
2,UR105587822
6,UR85556495
2,UR114641084
3,UR115973014
1,UR120058278
6,UR126030325
5,UR115755431
2,UR79040474
6,UR99161707
0,UR122966566
1,UR89916301
6,UR97395553
6,UR102056641
3,UR34504495
1,UR121852811
3,UR125391617
3,UR73891257
2,UR121705831
1,UR84645607
9,UR113004096
8,UR119203977
6,UR118877395
6,UR124958274
2,UR42286752
