cluster,id
3,UR61827331
6,UR58415520
3,UR116722671
3,UR124764887
3,UR53216594
2,UR102783451
6,UR115580040
3,UR118719935
2,UR119987493
2,UR113262729
3,UR96350689
2,UR46554508
2,UR65006753
6,UR104269628
2,UR104540481
3,UR95760771
2,UR94886779
6,UR122743734
2,UR117913807
2,UR107181872
4,UR117637980
3,UR115547238
2,UR115243643
2,UR118288463
6,UR108300804
3,UR127429254
2,UR120618550
3,UR115157076
2,UR125340278
3,UR121136174
7,UR126933738
6,UR87715541
5,UR114995507
3,UR64380248
2,UR127774525
2,UR51531565
3,UR55645300
3,UR114645793
3,UR78242066
6,UR110935014
2,UR119089038
6,UR48248527
2,UR128293646
6,UR121893506
6,UR127522198
5,UR127775031
2,UR115083052
2,UR100554117
2,UR44333039
6,UR53903395
6,UR116759691
2,UR118495400
6,UR118635193
3,UR116202231
6,UR114737702
2,UR84933200
6,UR122549462
3,UR125871484
2,UR114999228
6,UR92009784
6,UR114799102
0,UR105405490
1,UR49019109
3,UR52385622
8,UR88014869
2,UR126269866
6,UR112092721
9,UR104117375
6,UR61855559
