cluster,id
6,UR59330775
2,UR125299166
6,UR63149157
2,UR56599465
2,UR56160906
3,UR75307036
6,UR120536440
2,UR122249257
6,UR126782794
6,UR66760638
2,UR116439402
7,UR118452917
2,UR59822992
6,UR122254916
6,UR72764657
2,UR104527536
6,UR66427210
2,UR119796899
2,UR83317104
2,UR116287206
0,UR88859195
6,UR120755086
6,UR128297756
6,UR115303107
6,UR46009848
8,UR118921283
7,UR103676709
6,UR106840216
8,UR38101876
6,UR110701593
0,UR46254304
3,UR116158359
4,UR80781490
6,UR70753059
2,UR63052025
6,UR58656015
6,UR79574678
2,UR118543320
2,UR68924770
6,UR81251801
6,UR127895024
2,UR116717683
6,UR125507675
8,UR85702924
6,UR126163519
2,UR115167633
2,UR119006796
5,UR118197492
6,UR123231353
6,UR123528457
1,UR119273141
3,UR124811763
6,UR127695496
9,UR122012196
3,UR83327760
3,UR122398843
6,UR49198212
3,UR89365312
6,UR64606300
1,UR83663028
6,UR120389272
2,UR119088827
6,UR68695351
2,UR118311000
6,UR48446020
6,UR53713019
6,UR37970831
6,UR77979540
3,UR47048262
6,UR69818121
