cluster,id
6,UR115743425
3,UR119836971
5,UR95133918
3,UR93482651
6,UR124978606
1,UR122688771
2,UR122483207
3,UR124183865
2,UR80513168
1,UR6623948
1,UR45838387
4,UR84146786
2,UR59729382
2,UR124563741
5,UR90086518
5,UR96141202
3,UR57677660
2,UR115171394
3,UR17092728
5,UR121528517
2,UR124044515
2,UR104963930
3,UR107167728
2,UR122581019
2,UR3549893
1,UR123704747
1,UR119996854
1,UR65471113
3,UR49762956
6,UR117096591
3,UR76513039
3,UR117206912
1,UR99164213
4,UR63064545
3,UR122792994
3,UR116417316
6,UR48011367
2,UR87498626
3,UR18628325
6,UR73997857
2,UR116821560
3,UR123082931
1,UR59606532
1,UR117481155
5,UR124260937
0,UR90995984
2,UR118539532
2,UR60577199
6,UR126239065
2,UR116198793
6,UR96088779
3,UR27534743
2,UR11264604
2,UR59543076
3,UR64751332
2,UR120470906
6,UR119303476
6,UR118855036
3,UR90898029
3,UR90205384
2,UR126567806
1,UR121955955
5,UR118829802
2,UR121391326
2,UR101904974
1,UR120828513
5,UR118376173
4,UR125374542
3,UR26283628
1,UR99192936
4,UR82067301
3,UR6699190
1,UR3940444
5,UR91012733
6,UR123856515
2,UR120321572
1,UR114002181
3,UR116911174
2,UR100758247
5,UR72212055
4,UR116901138
3,UR126557995
4,UR72723742
1,UR123671038
5,UR125222251
2,UR124540049
2,UR48273110
5,UR93191611
2,UR126364876
2,UR14250191
2,UR22993643
8,UR88663036
2,UR119357730
5,UR89820729
2,UR7227847
6,UR124966585
3,UR94428173
8,UR126148832
1,UR125626651
1,UR121466334
2,UR120480012
2,UR78748001
2,UR123713493
5,UR92640715
6,UR116182136
2,UR120470975
2,UR122239751
2,UR114646955
3,UR124872118
5,UR80469708
5,UR34232708
3,UR118081716
2,UR113193278
2,UR66226617
3,UR43993726
2,UR10037681
3,UR19437814
1,UR55955053
2,UR90209397
3,UR90591929
3,UR59456976
8,UR96133078
2,UR125926357
3,UR74476329
1,UR122462138
3,UR55036999
1,UR37189016
1,UR10736092
5,UR89740113
1,UR115823008
2,UR68993591
2,UR19565441
3,UR113171317
5,UR93966327
4,UR84160050
2,UR118073302
3,UR119159580
2,UR51900162
1,UR123974260
3,UR118176698
8,UR37563545
1,UR82072706
5,UR99530350
6,UR69084583
2,UR111783459
4,UR115888197
3,UR124324093
2,UR94188640
3,UR90674362
2,UR18198522
1,UR26263383
5,UR125062953
3,UR75365498
2,UR89766166
2,UR53436261
2,UR120842197
3,UR90550393
5,UR78186614
3,UR12544532
3,UR36942900
2,UR110005978
2,UR122957425
3,UR123450362
7,UR90373775
6,UR121768277
1,UR77493133
5,UR22470296
5,UR72808570
5,UR95290465
5,UR100568029
3,UR124380016
5,UR61375445
6,UR121839653
3,UR118375858
2,UR34154101
3,UR39834974
2,UR114581372
3,UR82989486
1,UR83519687
5,UR89498849
2,UR24757779
1,UR119222179
2,UR123798900
8,UR33902635
4,UR46135934
6,UR65207250
2,UR52022001
3,UR113715374
1,UR117526098
5,UR26838029
2,UR121340773
8,UR115629303
3,UR45405008
1,UR14552947
6,UR52042652
3,UR12088121
2,UR23535176
3,UR7838132
6,UR56857529
2,UR47176185
2,UR115131043
4,UR126381230
5,UR83639075
5,UR119324835
3,UR99919181
2,UR47964953
3,UR51862543
4,UR12801904
3,UR39959054
3,UR102856865
2,UR5769375
5,UR116219664
6,UR58337041
8,UR119461893
3,UR3589191
3,UR115081590
1,UR82013945
1,UR24016414
2,UR114608818
5,UR4016359
1,UR118832412
4,UR120442355
6,UR10791575
3,UR83800234
8,UR115818749
5,UR118385911
3,UR86214435
7,UR72659737
3,UR114748798
3,UR3583367
1,UR119533668
3,UR26031662
2,UR6445291
3,UR36601175
6,UR123231606
3,UR62346092
1,UR65698524
3,UR61098198
2,UR124490241
1,UR117596560
6,UR24639329
1,UR117291434
2,UR119009202
1,UR15187467
1,UR37768352
5,UR11504091
1,UR4221365
2,UR91386704
2,UR121153510
5,UR21074757
2,UR13772562
1,UR67512503
8,UR122139684
3,UR17126929
5,UR118510930
1,UR122974710
2,UR4896212
1,UR3762140
3,UR50222104
3,UR95129986
2,UR122431287
2,UR31967547
6,UR122180180
2,UR30332552
2,UR98126521
5,UR94052903
3,UR105506357
1,UR13088634
2,UR29945637
5,UR89686574
6,UR22708887
5,UR93807652
2,UR118330890
1,UR7548436
4,UR96821672
1,UR81007497
3,UR120838739
3,UR125882792
2,UR122164418
4,UR118431556
2,UR118585342
2,UR118512445
4,UR79717265
2,UR117789488
3,UR78516852
3,UR114939492
3,UR89462071
6,UR7364096
6,UR47260307
2,UR23744332
4,UR92342452
3,UR23515284
2,UR8050367
6,UR26470762
4,UR115141407
4,UR63142955
2,UR89344885
3,UR117425533
1,UR94161983
2,UR5625421
4,UR125050463
1,UR123041604
1,UR30738466
1,UR62691572
5,UR94397818
2,UR57566960
2,UR62578065
5,UR73799614
3,UR17011339
2,UR7955908
2,UR76856481
1,UR108648066
8,UR116712648
3,UR117059051
3,UR49089546
2,UR24767217
3,UR25217524
5,UR90412625
2,UR77917545
6,UR76832651
2,UR35326983
2,UR7245001
2,UR82213156
1,UR125613022
1,UR121312799
2,UR123444613
5,UR95154236
2,UR99181856
3,UR6719989
5,UR23750194
3,UR55104366
3,UR115236822
4,UR33921708
5,UR119181203
3,UR114946831
9,UR29479948
2,UR93768482
2,UR21918173
