cluster,id
4,UR105935635
3,UR51378243
3,UR95314165
2,UR111509639
6,UR107574824
6,UR122833197
5,UR77430508
6,UR46740853
2,UR94292516
5,UR45576891
0,UR95059905
3,UR106497186
6,UR115259277
2,UR122106286
5,UR114788114
3,UR49516623
6,UR117220689
6,UR119286841
3,UR83462092
2,UR116678149
2,UR119342877
3,UR48629046
3,UR114867764
3,UR34374435
3,UR121136701
3,UR64597843
6,UR98226830
6,UR114859589
6,UR124897869
3,UR99089467
9,UR100409103
3,UR97048486
3,UR57333573
3,UR63207787
2,UR33753206
3,UR122234236
2,UR38225935
2,UR91599141
3,UR62494005
3,UR118858292
3,UR123138979
6,UR93812876
3,UR114959926
3,UR124165007
2,UR109483144
3,UR102006742
3,UR89480198
2,UR70604138
5,UR125077851
3,UR78766598
9,UR121445746
3,UR80036617
8,UR95764045
2,UR115239567
1,UR115164157
2,UR38947112
6,UR77966092
3,UR81644703
3,UR89140669
3,UR121410008
3,UR40398946
3,UR70726975
3,UR118314984
3,UR125843021
3,UR87892593
7,UR121084868
2,UR57078748
3,UR92690023
2,UR99153375
3,UR117863590
3,UR62919324
6,UR93143823
6,UR101131961
6,UR118069502
3,UR116525265
6,UR124437181
3,UR56736313
6,UR101617244
6,UR101097815
3,UR97262221
6,UR123293718
3,UR123361161
3,UR100532470
6,UR35908900
3,UR121370759
3,UR95260421
3,UR75181821
3,UR111594516
3,UR117981007
3,UR70114744
3,UR116656188
3,UR66053035
3,UR122471232
2,UR82204370
3,UR87877033
3,UR111316606
6,UR116644286
3,UR123866557
3,UR126651344
3,UR34711363
3,UR107525073
5,UR115606407
3,UR83158392
