cluster,id
6,UR102904091
1,UR91697350
3,UR26884975
3,UR87368559
3,UR123377883
2,UR108951264
3,UR123555857
6,UR29895235
3,UR90923559
6,UR27111507
2,UR28603580
6,UR50121108
4,UR83807277
7,UR82678450
6,UR54391984
3,UR27826099
3,UR117957663
2,UR86898056
6,UR29610214
3,UR48954617
1,UR30351603
6,UR33996165
2,UR54395935
1,UR28164111
3,UR117597305
3,UR85772225
3,UR52627951
3,UR37378137
8,UR112452592
1,UR119896688
1,UR84865868
2,UR85633979
2,UR74124917
1,UR123001567
6,UR38528948
1,UR32139717
3,UR118773070
0,UR96068588
6,UR28891789
6,UR115953276
2,UR24985873
1,UR34035203
1,UR69819308
6,UR120112254
3,UR31235942
2,UR85840485
1,UR105635381
3,UR63071047
2,UR28152984
6,UR69023968
2,UR81193337
8,UR127461969
2,UR25019502
3,UR49109637
3,UR48241791
3,UR37370459
1,UR26689578
6,UR44121399
2,UR123164689
3,UR48627734
3,UR39016814
3,UR109324946
1,UR24684445
3,UR128188480
1,UR119289022
2,UR46327133
3,UR28210752
1,UR84680834
3,UR89553738
6,UR87560048
3,UR28267989
6,UR25627404
3,UR116869958
1,UR55068285
1,UR118851058
2,UR109910738
2,UR108894942
2,UR106182103
3,UR47128001
2,UR116761240
2,UR105092611
3,UR32593372
3,UR103213787
2,UR107515990
3,UR110680801
1,UR27454726
3,UR106339533
1,UR26468630
2,UR34805534
1,UR81042843
1,UR126512951
3,UR88464857
3,UR74729045
2,UR31760853
2,UR48247083
5,UR73479566
1,UR116815737
3,UR33772511
6,UR114629783
3,UR72980104
6,UR52437927
3,UR50856606
3,UR26853943
2,UR120422855
1,UR113375022
6,UR66726684
2,UR117563699
3,UR120551213
3,UR26834916
6,UR115884037
2,UR34764466
1,UR62583715
2,UR66628858
1,UR31239793
3,UR97383946
2,UR29462709
3,UR33022646
0,UR114754675
1,UR33907010
3,UR29032192
3,UR39730015
2,UR119816485
3,UR111183973
2,UR52152375
6,UR29979938
6,UR125320922
3,UR41089037
1,UR34802725
3,UR44923747
6,UR31840732
2,UR121828260
6,UR112156349
1,UR26574106
1,UR52577359
3,UR62506420
3,UR28631408
3,UR29447294
1,UR26571500
2,UR31365812
3,UR85221747
3,UR119463985
9,UR30673606
1,UR60409254
1,UR87125256
3,UR47318143
2,UR82304488
3,UR29382723
3,UR47761564
6,UR49614656
3,UR30955012
1,UR111939164
1,UR54232819
6,UR112771198
3,UR26519599
3,UR27555212
3,UR80082270
