cluster,id
2,UR83853228
2,UR117712629
2,UR118395167
2,UR82515458
9,UR83224075
9,UR70619521
9,UR23294417
2,UR116956828
2,UR8606738
3,UR20236339
3,UR17195066
3,UR33863545
2,UR35580721
2,UR125666457
2,UR21569787
2,UR78255044
0,UR115634698
6,UR115652266
2,UR113246377
3,UR93672827
2,UR20307855
2,UR19513528
2,UR119965988
2,UR65767901
2,UR78246797
2,UR33981994
9,UR24018920
9,UR19402663
2,UR82200415
2,UR10781533
2,UR86003084
2,UR30266758
5,UR116071471
3,UR109142673
5,UR113724701
2,UR36398669
2,UR38300207
2,UR46246894
6,UR120874348
2,UR46593568
2,UR28658421
3,UR23698027
6,UR119232905
6,UR121669420
7,UR118396033
2,UR70566701
2,UR119404424
2,UR8446018
2,UR11192314
2,UR37685764
2,UR19901128
2,UR40016895
3,UR17033993
6,UR46071859
2,UR20742756
2,UR17355315
2,UR38261989
1,UR35997703
2,UR48446596
2,UR117045692
2,UR18614987
2,UR73641734
2,UR121356610
3,UR124904288
2,UR119463698
2,UR14658527
2,UR61953327
2,UR19606551
0,UR8708379
3,UR106220279
3,UR18689796
6,UR119373769
2,UR116271509
2,UR35609529
2,UR19779139
2,UR77583883
2,UR16195061
0,UR10386531
6,UR65827494
2,UR15404604
6,UR126711313
2,UR115663352
2,UR122087176
3,UR125158904
3,UR82302610
3,UR27889331
9,UR18158331
2,UR16182710
2,UR16182007
3,UR80462649
2,UR8466804
2,UR116950832
4,UR118088318
8,UR115340926
2,UR45679882
2,UR57031948
2,UR86574803
2,UR51977728
2,UR37629557
0,UR119208197
9,UR49010576
3,UR72778919
6,UR10016787
2,UR19720462
2,UR117738767
3,UR10017393
