cluster,id
2,UR123122023
3,UR124350448
2,UR85412074
9,UR51248125
2,UR123315562
2,UR117675523
3,UR119501977
3,UR88961850
1,UR126930376
2,UR54205247
2,UR63238782
2,UR71841265
2,UR120598003
2,UR118057269
2,UR109246307
3,UR61804304
2,UR117182118
5,UR51070728
6,UR86411749
2,UR126242937
2,UR69275590
2,UR59849830
2,UR118662587
3,UR116788994
7,UR69122416
3,UR96711781
2,UR121703544
4,UR54836638
3,UR125797905
3,UR126705073
1,UR122074685
2,UR124168863
2,UR125915982
2,UR124446854
2,UR68761637
6,UR126250202
3,UR121134450
3,UR118427566
2,UR61136291
3,UR115038616
9,UR115423678
6,UR125197590
8,UR115632589
6,UR89266324
3,UR112608967
2,UR69930381
6,UR121285205
2,UR71053856
2,UR119351937
1,UR75114677
2,UR117814811
2,UR126710944
2,UR81318681
2,UR55419679
2,UR116817949
2,UR120678973
2,UR58816268
2,UR59315266
2,UR51641157
2,UR62266939
6,UR67104443
2,UR125965851
2,UR56529805
0,UR84320145
2,UR115483781
2,UR101433105
6,UR51477783
1,UR57238839
2,UR87797419
6,UR51670010
6,UR72471546
2,UR101865494
2,UR115198983
