cluster,id
3,UR75289544
1,UR81533492
2,UR134995654
4,UR121180498
6,UR136434463
4,UR128556976
4,UR115224312
7,UR137955827
3,UR134786599
2,UR128451191
3,UR65770586
2,UR117794936
4,UR130119827
2,UR132850730
2,UR137086257
1,UR116589012
6,UR116120865
6,UR93269559
3,UR52549189
4,UR119164668
4,UR120570340
3,UR128601515
3,UR114828222
3,UR101955669
3,UR87944268
3,UR136711879
6,UR118020832
2,UR122256827
3,UR88482103
6,UR120553737
6,UR88713201
1,UR68853185
3,UR120620402
6,UR75766578
3,UR40178569
3,UR60535054
3,UR116861146
9,UR136398993
6,UR87201050
3,UR133099675
1,UR122378908
6,UR133320164
7,UR129002607
6,UR47377112
3,UR52553269
6,UR120784242
3,UR126882729
1,UR136336019
2,UR68357250
4,UR121154194
3,UR132440665
7,UR116133621
2,UR51267732
6,UR81205891
1,UR120210898
7,UR135069483
3,UR101894837
1,UR109394167
6,UR89417737
2,UR73457884
6,UR131506388
1,UR136219437
3,UR131817306
8,UR85624220
9,UR132458888
1,UR69629454
9,UR125649217
2,UR87216334
6,UR119481488
6,UR122254703
6,UR133699527
7,UR133099685
2,UR115052324
7,UR122276920
2,UR54282158
6,UR114220886
6,UR71885668
3,UR101099450
4,UR83461509
7,UR74503182
2,UR59159853
1,UR121352081
2,UR52759847
3,UR134819267
1,UR120036623
3,UR67636891
2,UR114995155
3,UR71694229
0,UR78638225
6,UR67932986
1,UR85793873
7,UR116187566
3,UR73238092
3,UR135935491
2,UR68869649
6,UR131228254
6,UR68452862
3,UR71380369
7,UR131034360
6,UR125681105
3,UR122952706
1,UR116219052
9,UR72924894
4,UR52103270
2,UR63792189
3,UR133354103
3,UR121811357
2,UR85254093
6,UR116119786
8,UR139487058
2,UR51709966
6,UR121078417
6,UR115666742
7,UR131815990
2,UR126399342
2,UR117036165
3,UR88569840
6,UR52546461
6,UR90826665
7,UR111667303
2,UR134778770
7,UR74101227
3,UR132323530
3,UR119647209
6,UR133882436
6,UR119146332
3,UR50238794
2,UR137401449
2,UR88591580
3,UR83389107
2,UR129917513
3,UR110983723
3,UR135179764
6,UR85649226
1,UR50288949
6,UR131506667
3,UR126915501
9,UR47224438
4,UR132886648
9,UR123519598
9,UR71237391
7,UR119774518
3,UR117769457
6,UR119498688
1,UR114771783
6,UR117201545
6,UR126915195
9,UR119644727
7,UR116679500
3,UR105056918
3,UR136687756
9,UR91107091
6,UR56688807
2,UR86547569
5,UR126444041
2,UR114932629
1,UR117427596
4,UR121199282
1,UR71285600
3,UR135815255
3,UR121101479
1,UR83406180
9,UR49938789
7,UR136935775
6,UR135470115
2,UR49855488
2,UR47736139
4,UR130293755
1,UR115683148
6,UR125052340
7,UR125662076
6,UR116442707
7,UR137782043
9,UR115724581
7,UR122512398
4,UR52027851
2,UR73003413
4,UR131893642
1,UR52796363
6,UR119734081
9,UR118622650
7,UR77845287
1,UR53536270
6,UR70211686
1,UR93851844
6,UR116666584
6,UR99598542
9,UR91719353
6,UR131230055
2,UR115973807
7,UR73323349
4,UR70694076
3,UR131964766
7,UR129269744
3,UR59147610
7,UR79445477
3,UR131425123
1,UR136180425
2,UR63752298
3,UR115171462
3,UR68184620
6,UR121229655
2,UR102199289
2,UR118794987
2,UR137181200
3,UR80783751
2,UR119729705
2,UR84624204
4,UR80857479
1,UR82180720
7,UR118108743
6,UR93604572
6,UR130299811
2,UR52573798
7,UR89117449
9,UR50363955
9,UR72171368
3,UR74921614
6,UR117201768
6,UR121133683
9,UR98655032
6,UR52041782
6,UR69401111
3,UR119729424
2,UR114786256
2,UR134784428
6,UR82126631
2,UR67720761
6,UR125053366
1,UR126945416
1,UR71547940
9,UR115231925
6,UR67520450
2,UR51293460
3,UR129510428
2,UR71743417
2,UR46728976
1,UR136258211
4,UR119191251
7,UR91839587
1,UR114245133
2,UR135877150
6,UR116160355
3,UR137772690
9,UR85361351
3,UR137025102
1,UR132277329
1,UR63695034
7,UR65980663
2,UR119446119
9,UR129422914
2,UR70078949
9,UR131201499
2,UR121182303
2,UR109501790
2,UR68876881
1,UR70655208
2,UR72438311
4,UR78715002
2,UR126398416
6,UR84750984
3,UR131577836
3,UR89252146
2,UR116000452
2,UR103405785
1,UR47912493
7,UR72183115
6,UR68465867
8,UR118038359
1,UR91345080
2,UR128019934
6,UR122490924
1,UR74980279
9,UR41656604
1,UR115107255
2,UR63697426
6,UR66675494
6,UR50718291
6,UR115726625
