cluster,id
2,UR95778223
4,UR106251864
3,UR135440890
3,UR115569270
2,UR126593535
3,UR115861548
3,UR136025227
1,UR117738316
5,UR126221864
2,UR120950009
2,UR125522819
6,UR114732902
2,UR98411596
2,UR126276590
2,UR139864002
6,UR120275191
3,UR116347552
2,UR119602619
2,UR116023095
3,UR115662684
3,UR117466004
3,UR133998859
2,UR118218456
6,UR132092864
6,UR131212399
6,UR98950016
2,UR132016966
3,UR134499238
2,UR115912255
6,UR129534614
2,UR130592691
3,UR108779450
3,UR134104574
0,UR135040892
2,UR123871898
2,UR114673692
6,UR120226716
6,UR116306862
2,UR129218175
6,UR95267253
7,UR115734477
3,UR133989073
6,UR104912366
2,UR132081114
3,UR115478554
3,UR131331714
3,UR138846452
2,UR103272334
3,UR117312247
3,UR115020097
2,UR126156867
2,UR105150937
6,UR114726594
3,UR116954481
6,UR128308206
6,UR108812345
3,UR115434020
6,UR97687469
6,UR125224449
2,UR95727750
2,UR94903898
6,UR119741541
2,UR121978440
6,UR120453112
2,UR120644374
3,UR115572206
2,UR128630012
6,UR136960697
2,UR132546289
6,UR120793306
6,UR100930272
3,UR126300772
6,UR116764284
2,UR121241606
4,UR131016593
3,UR131321554
6,UR126177991
2,UR118797275
2,UR120854958
2,UR127363720
3,UR116127991
2,UR120204243
3,UR134084340
2,UR119763492
6,UR92444390
2,UR103179173
6,UR126124404
3,UR133297817
2,UR117018948
6,UR127766122
8,UR118775812
2,UR123294840
2,UR138771901
6,UR103566067
2,UR126495158
6,UR127695930
6,UR102316053
6,UR100938835
3,UR115110043
6,UR121076369
6,UR121760133
2,UR109113008
2,UR117209302
6,UR123095337
2,UR119441346
9,UR136087086
2,UR114688731
2,UR116645669
2,UR136795512
3,UR135170173
2,UR97916513
6,UR100240420
