cluster,id
2,UR115640803
2,UR106565171
6,UR107123263
6,UR102961133
3,UR109468143
6,UR115196350
3,UR116691352
0,UR100318107
6,UR122959670
6,UR106699644
2,UR127719405
2,UR120692908
2,UR116464377
6,UR119035462
3,UR118738873
6,UR60682674
2,UR124792550
2,UR115444176
2,UR127489452
6,UR125497489
6,UR106918863
6,UR121396184
6,UR113664545
2,UR123698754
6,UR96420277
2,UR101867480
6,UR103687517
3,UR120703828
6,UR87866672
3,UR59508258
6,UR119245895
2,UR66520265
2,UR70938338
9,UR121781308
6,UR120489603
2,UR122450581
8,UR123195246
6,UR110743694
2,UR90243513
6,UR94938564
2,UR127789565
6,UR121757333
2,UR83730775
7,UR104820805
2,UR82696530
6,UR83395590
2,UR121887359
2,UR100128216
3,UR115424605
6,UR103658173
2,UR76280649
6,UR125993117
2,UR72174158
2,UR115202482
6,UR113359745
2,UR103720303
2,UR119075318
6,UR59511717
6,UR73578509
2,UR117462179
0,UR117834188
2,UR122806653
6,UR116460872
4,UR117490612
6,UR74903738
6,UR117168676
3,UR102306906
6,UR106970275
2,UR100620723
6,UR65461382
6,UR109993724
2,UR66397786
2,UR91791242
3,UR88292740
3,UR61892274
2,UR65739647
1,UR82554691
2,UR126325795
5,UR124777674
6,UR75732918
2,UR125201879
2,UR115392966
3,UR106628225
2,UR100973501
2,UR107852286
3,UR115495864
2,UR125220344
6,UR128049306
6,UR75814672
3,UR125496491
6,UR72392123
6,UR107246159
