cluster,id
8,UR7208459
6,UR86318794
3,UR125613500
3,UR104400974
6,UR58144357
2,UR101173790
3,UR54626376
9,UR18949513
9,UR95929611
1,UR3015573
6,UR3705966
2,UR118743846
1,UR6148550
6,UR92422704
3,UR5379895
6,UR53116900
1,UR31322019
7,UR119710618
5,UR117043029
2,UR13766103
0,UR122315999
3,UR17415734
6,UR51250086
1,UR118269443
2,UR32611066
8,UR75519835
2,UR126488888
6,UR112454360
6,UR10716792
3,UR37319114
1,UR70610831
2,UR26301201
2,UR117391499
2,UR22735774
2,UR8050625
6,UR10355826
5,UR51823460
3,UR21097579
1,UR11984867
6,UR10016885
6,UR122874127
6,UR112618201
1,UR6367051
1,UR54276414
8,UR66071040
3,UR49359844
1,UR118004837
1,UR125548058
2,UR4013873
0,UR116312398
1,UR120382598
6,UR119788137
1,UR3272254
2,UR3998591
4,UR116282551
8,UR123450987
5,UR101381868
8,UR89836339
2,UR20732240
6,UR3169860
1,UR114581878
6,UR118576607
2,UR121577306
6,UR5047900
6,UR8099838
8,UR117350689
2,UR119101339
8,UR73969907
2,UR5351403
1,UR77996323
3,UR116362100
6,UR7805013
5,UR16705180
1,UR3838631
8,UR119422297
1,UR20535729
6,UR84011026
5,UR119144279
8,UR54526413
7,UR5368291
2,UR3721929
2,UR116425134
6,UR3232152
6,UR8001936
0,UR112873603
6,UR75606092
2,UR120952357
2,UR122247679
0,UR120351389
7,UR3421488
3,UR52401425
2,UR32417190
3,UR6828832
6,UR34267850
2,UR3415050
2,UR7671511
2,UR3303121
6,UR43945126
0,UR125320873
6,UR103957908
1,UR6818780
3,UR6160998
6,UR69697872
9,UR95690165
5,UR122367523
1,UR70267077
2,UR13160669
1,UR120350864
3,UR121129528
6,UR80024955
8,UR114739167
1,UR5495401
6,UR118840837
2,UR5767800
7,UR125712484
6,UR23286278
1,UR94415228
6,UR5435418
2,UR6558612
9,UR123569731
6,UR7937760
1,UR69559961
2,UR3513148
2,UR68220506
9,UR24626192
6,UR17305715
6,UR4030476
7,UR3631568
1,UR5412407
2,UR96080752
6,UR28079623
7,UR21830228
8,UR119148964
8,UR97309988
6,UR5144595
6,UR121195647
0,UR117122301
2,UR8740686
2,UR8828266
2,UR122713234
5,UR103634283
6,UR16181603
2,UR121302785
6,UR114747880
2,UR5448133
6,UR40138896
1,UR8508699
1,UR13151837
2,UR23876643
0,UR4299827
9,UR25706508
5,UR76228040
6,UR7556836
2,UR66989943
0,UR117066786
1,UR54415951
3,UR4450167
6,UR12278717
6,UR30609688
9,UR4332625
6,UR19792540
2,UR6156130
1,UR126014304
2,UR16086890
6,UR3639010
5,UR99795309
6,UR115509915
3,UR4477419
2,UR22144348
2,UR18061384
6,UR3210482
2,UR17831978
3,UR30485140
0,UR34475213
8,UR105161963
6,UR115657696
8,UR63509270
2,UR117665653
2,UR65223291
2,UR118315841
3,UR4949625
6,UR92318770
2,UR123060815
8,UR102947805
0,UR119008990
1,UR5237193
2,UR49480759
7,UR119584505
2,UR63323271
2,UR59818607
9,UR4997653
6,UR116917085
8,UR99687297
2,UR74794324
6,UR5478634
1,UR5817920
2,UR122114274
6,UR116307622
6,UR4005189
2,UR30194777
8,UR4040163
2,UR80705933
8,UR104148367
5,UR3500970
2,UR3664217
8,UR115962551
2,UR47047053
7,UR6788891
3,UR4413690
0,UR50105586
2,UR103325733
2,UR4024725
2,UR48460877
3,UR8466369
0,UR90609173
3,UR4728979
2,UR4349037
0,UR46544049
8,UR104368987
6,UR7670517
2,UR80521308
6,UR122727286
6,UR102575612
6,UR121704976
8,UR122718700
8,UR13488367
2,UR108564801
6,UR122407824
6,UR102824622
2,UR20740579
2,UR4568450
1,UR7708124
6,UR115406526
5,UR7565800
1,UR5514197
6,UR5496158
2,UR114883873
2,UR22945605
3,UR119474250
3,UR75175682
6,UR23453704
0,UR123733624
6,UR119101269
7,UR80318127
2,UR119392139
7,UR112240316
2,UR8827985
7,UR4331347
3,UR14642110
3,UR10071355
6,UR7969973
1,UR98150838
5,UR30941870
7,UR6779519
2,UR5903756
5,UR115106186
8,UR120243511
6,UR14605443
2,UR19419759
1,UR3013587
5,UR124979109
0,UR112730643
7,UR40119893
3,UR18105554
9,UR105193339
6,UR14096265
6,UR10044688
2,UR18407525
2,UR5439839
7,UR38345913
1,UR33509965
8,UR121051254
6,UR125031754
3,UR117234240
3,UR28179442
0,UR113076850
9,UR40487886
1,UR126506967
8,UR116854749
