cluster,id
6,UR13889841
3,UR102568481
3,UR99123996
3,UR121553845
0,UR54270030
6,UR103661759
6,UR116767542
2,UR27103636
3,UR116965773
2,UR62615821
3,UR120300043
3,UR21451131
6,UR102351606
3,UR121033482
3,UR61687398
6,UR16589695
2,UR8222076
6,UR56012239
4,UR79653931
6,UR21933087
6,UR93157003
2,UR100656256
2,UR117318201
3,UR120335632
2,UR75987254
0,UR50295311
6,UR122418895
2,UR68414172
2,UR126418388
2,UR77197608
0,UR72398285
2,UR121498768
6,UR48853225
6,UR118597773
6,UR13725105
2,UR120183803
6,UR115106681
6,UR119292896
5,UR98616284
1,UR33369237
6,UR55028921
2,UR121471799
2,UR121134455
6,UR122786699
2,UR44406666
3,UR28598647
6,UR120072716
5,UR73435169
7,UR61610946
2,UR123834905
2,UR30454343
6,UR20855402
3,UR120132352
2,UR120811531
2,UR125094553
6,UR116093642
6,UR68626431
2,UR57975338
2,UR101338139
2,UR116240891
3,UR119292373
6,UR19364386
6,UR8251566
8,UR115122891
6,UR125768587
0,UR8236163
6,UR116746181
3,UR74612684
2,UR82984070
2,UR117689140
3,UR124621334
3,UR119490408
1,UR13388706
6,UR18028542
2,UR10984663
2,UR120105685
3,UR125100615
6,UR122825265
2,UR120326772
3,UR121586909
6,UR121674537
3,UR23551207
2,UR104006562
3,UR124585641
0,UR5414262
2,UR19564034
6,UR17147692
6,UR125699122
3,UR61983675
2,UR18164822
3,UR13253368
1,UR122275557
6,UR19538249
7,UR120131457
0,UR121391651
9,UR50089064
6,UR121216123
0,UR95156076
2,UR120978871
2,UR10045615
6,UR121016474
2,UR62124920
2,UR121830074
6,UR26022114
2,UR57281814
2,UR123893259
3,UR88855924
6,UR10202216
6,UR67795304
2,UR117273229
2,UR117201251
8,UR62284112
1,UR126269956
2,UR60958570
0,UR38598089
6,UR116486824
2,UR74747562
3,UR111089104
2,UR93357790
6,UR116984101
6,UR115977404
3,UR8450988
2,UR18906618
2,UR21482578
6,UR45727008
2,UR114838493
1,UR120461995
0,UR8181168
6,UR22839330
