cluster,id
6,UR88362184
3,UR64720378
7,UR117074234
6,UR97504942
6,UR110825447
0,UR120750635
6,UR36239191
3,UR58260953
2,UR66947926
9,UR94432315
6,UR58821475
2,UR64244239
6,UR123336099
1,UR115857230
8,UR121100140
3,UR116405719
6,UR54059157
5,UR124956191
9,UR120887456
2,UR29733896
2,UR121067451
2,UR27238658
6,UR53719135
2,UR84266751
2,UR47493190
2,UR91905319
4,UR67935506
2,UR125758597
3,UR121743818
2,UR121549065
2,UR49372396
2,UR62229815
3,UR121780960
2,UR25190544
9,UR122431608
6,UR103481581
2,UR67320738
9,UR121718139
6,UR99052367
2,UR118134669
