cluster,id
2,UR2874703
2,UR120200387
2,UR3639798
9,UR3763519
6,UR89668274
2,UR124897847
2,UR87078294
2,UR114776342
2,UR67263861
2,UR5356573
2,UR123570852
6,UR3355595
2,UR22655118
2,UR123019449
2,UR44293926
9,UR104714768
9,UR5824173
2,UR119525513
6,UR39201168
6,UR113764721
6,UR7266394
2,UR120387472
0,UR48462277
9,UR5761356
3,UR86209824
2,UR5373393
2,UR68374086
2,UR8373446
2,UR69463861
3,UR21694217
2,UR82626331
9,UR71472530
1,UR62710769
6,UR17139827
2,UR117315704
6,UR26352993
2,UR118317859
2,UR124885785
2,UR49359092
6,UR117374017
2,UR120966585
3,UR6046667
3,UR61021411
2,UR81334257
3,UR108828399
2,UR122587543
2,UR100679386
9,UR7231831
9,UR124883496
2,UR37772669
2,UR35918178
8,UR123100816
6,UR6364220
2,UR118388898
2,UR121577853
2,UR14641438
2,UR115554646
9,UR30683200
6,UR101135358
6,UR115957657
2,UR120065807
2,UR5534847
2,UR126004600
2,UR119443880
6,UR62082655
2,UR103268340
2,UR4093814
6,UR3607659
2,UR113763541
2,UR105429191
2,UR117811616
2,UR126224831
3,UR36145956
2,UR122538061
2,UR102818247
2,UR50230017
2,UR2906124
2,UR121999862
6,UR8472090
2,UR66441265
2,UR111679110
2,UR40406545
4,UR6583867
2,UR115686775
9,UR117317370
2,UR51177942
2,UR65903902
2,UR16641897
2,UR3606254
6,UR40168433
2,UR25765061
2,UR34313818
2,UR67395003
5,UR4309142
2,UR126393355
2,UR3704123
2,UR66736533
6,UR28046848
2,UR7485955
2,UR56092179
6,UR39677533
2,UR48397651
3,UR117445484
2,UR115986885
3,UR39959911
6,UR60432300
3,UR18337459
3,UR58662435
2,UR123454307
2,UR10233339
2,UR3509070
2,UR7595607
1,UR5043754
3,UR3477446
3,UR19339726
2,UR8420409
6,UR121153368
6,UR11118424
2,UR119860145
2,UR116038344
2,UR118535495
3,UR37351566
2,UR119941700
2,UR46011139
2,UR49913952
9,UR2944383
2,UR117775404
9,UR79448907
2,UR8396105
2,UR126203261
2,UR116288545
2,UR117699802
6,UR97949071
9,UR39262201
2,UR115107989
6,UR17494645
6,UR10083439
2,UR123955466
2,UR6571710
9,UR97738365
2,UR83410569
2,UR34077229
7,UR121641008
2,UR3370689
2,UR50733543
2,UR117054905
9,UR6517974
2,UR37429121
2,UR116587798
6,UR117637434
2,UR62275303
2,UR120618219
2,UR89320684
9,UR126331321
2,UR115195270
9,UR3097552
2,UR106344125
6,UR125250102
2,UR126062914
2,UR45315166
6,UR39320803
3,UR124899808
2,UR114647142
6,UR38057096
9,UR111198501
2,UR49105449
2,UR17672742
6,UR45552376
2,UR2666913
3,UR19271425
2,UR119074615
2,UR77554632
2,UR120707877
2,UR91784449
2,UR121908193
3,UR65697521
3,UR17612102
4,UR82775154
2,UR34794580
2,UR13729807
2,UR120639026
2,UR116084971
6,UR24603954
3,UR117009766
2,UR10996662
3,UR125526345
6,UR5013447
3,UR116312191
2,UR4316916
6,UR124308740
2,UR21793072
2,UR13379929
9,UR34136807
2,UR21984797
3,UR58984666
3,UR117270557
2,UR40599516
2,UR31589977
2,UR74532926
2,UR90724399
2,UR8697732
