cluster,id
9,UR79834963
2,UR7342656
6,UR122227029
6,UR126825189
9,UR124458869
3,UR119641595
6,UR23297564
9,UR20508124
6,UR119883856
6,UR58916211
6,UR13598995
2,UR115851503
6,UR115140412
6,UR124406814
6,UR125318870
6,UR115987226
6,UR45842085
9,UR115377031
9,UR109876259
2,UR118913270
1,UR97623748
1,UR122371181
2,UR116367143
6,UR119682686
3,UR116384816
1,UR124835727
4,UR5891630
9,UR124694393
9,UR21207684
2,UR78823997
6,UR121680434
1,UR105060392
6,UR116069629
6,UR116912948
2,UR92491256
6,UR114774154
1,UR120722938
1,UR105025650
2,UR4971339
9,UR121871679
6,UR106578772
6,UR126005840
6,UR46651536
2,UR119055298
2,UR10055262
3,UR121040872
2,UR121223607
6,UR120135252
2,UR48761520
6,UR4474047
6,UR122341731
2,UR18923504
9,UR87955726
2,UR8661753
2,UR64102701
2,UR63920758
1,UR104146896
1,UR100514874
6,UR120865139
1,UR105213544
3,UR115406229
1,UR119087094
9,UR34959982
2,UR40332962
6,UR113089782
6,UR115913936
6,UR93887851
3,UR31329918
3,UR117107178
6,UR124363980
6,UR122439112
6,UR101051914
1,UR115140324
6,UR118093108
2,UR124122583
6,UR121269555
1,UR116956168
6,UR126414651
9,UR93450808
6,UR112700172
8,UR11057067
6,UR88439350
1,UR106699896
2,UR114920234
2,UR125532538
9,UR80362438
1,UR120356978
0,UR117420430
2,UR123324350
3,UR8664818
6,UR123408616
2,UR117834018
3,UR124729934
3,UR96870108
2,UR124495673
2,UR70077414
6,UR14898706
9,UR38775112
2,UR10088134
1,UR100443934
6,UR118585568
2,UR120307631
2,UR98684435
3,UR118320552
6,UR96986968
6,UR93702115
2,UR103681832
2,UR120820071
2,UR62206078
2,UR118813632
6,UR96281223
6,UR95319210
6,UR7148241
1,UR117106568
2,UR119144694
6,UR76391274
6,UR104561734
2,UR116139023
6,UR20013288
9,UR5832681
6,UR126022802
6,UR32320641
2,UR123003881
6,UR120649985
2,UR110933907
2,UR124885081
2,UR114883588
2,UR18935758
6,UR118588646
2,UR120585854
3,UR7752556
4,UR8704415
6,UR96933809
6,UR7928853
2,UR87161282
9,UR123332596
9,UR112981162
6,UR114589049
6,UR107580234
6,UR119565422
6,UR96142366
3,UR116670505
6,UR117406657
2,UR120944672
2,UR89013636
6,UR115622899
1,UR118162508
6,UR95573577
3,UR124234082
2,UR56279535
2,UR107536394
2,UR7635727
3,UR123815254
6,UR86591388
2,UR7715032
9,UR5465001
3,UR122154547
6,UR126781949
6,UR63370522
6,UR94300496
9,UR64962738
6,UR119207359
9,UR30475930
9,UR76555051
2,UR99252012
1,UR109084666
2,UR6027589
9,UR19439588
1,UR126693429
2,UR123887125
2,UR26466933
2,UR109661394
2,UR115557172
6,UR5207940
6,UR38901503
6,UR119528897
6,UR115057369
1,UR81294879
6,UR16794418
3,UR100171301
9,UR121367782
2,UR71776618
6,UR109384886
7,UR47798122
9,UR20574675
1,UR23768647
6,UR19243901
2,UR105321982
2,UR8092189
6,UR18789390
2,UR57093534
1,UR114758877
6,UR114886412
6,UR121379809
2,UR7769792
3,UR51759629
2,UR10016650
4,UR14354903
6,UR97816728
6,UR116503241
6,UR53715662
1,UR120588552
6,UR115696852
6,UR118094227
1,UR123311922
6,UR11219903
6,UR7292939
6,UR16997995
1,UR96611081
3,UR101147936
6,UR5597106
3,UR84915089
9,UR114693067
6,UR7974814
1,UR121892330
2,UR91041454
2,UR117299529
9,UR125773343
3,UR121105241
6,UR119754485
2,UR30959259
2,UR123764760
9,UR15358464
6,UR5183587
1,UR116136748
9,UR32379546
3,UR121104595
2,UR49153712
2,UR118214765
2,UR71042169
2,UR115661282
2,UR22654607
2,UR18176930
2,UR109086373
2,UR16950778
2,UR81270002
2,UR115106767
3,UR69263782
6,UR102462108
6,UR101432891
1,UR126207502
6,UR5487025
2,UR93408197
1,UR123945421
1,UR103675798
2,UR5443448
3,UR7300813
9,UR8087327
1,UR74084118
6,UR58592339
2,UR26903966
2,UR105643657
1,UR97475238
9,UR123072880
2,UR85322670
6,UR108475604
1,UR90162093
9,UR47837280
1,UR42748716
9,UR12338498
6,UR25301200
2,UR18623027
6,UR64491549
3,UR61038010
2,UR122673806
6,UR118421778
2,UR120307929
1,UR103893707
6,UR102842635
2,UR56584742
1,UR15611233
9,UR114885021
1,UR101062816
6,UR120868164
3,UR113231088
3,UR110128851
1,UR38376918
2,UR94957750
1,UR45944983
2,UR121088511
2,UR121831296
6,UR50602912
2,UR16630200
2,UR6177513
9,UR22510471
5,UR8362973
9,UR10074720
2,UR78531627
