cluster,id
6,UR104435572
3,UR120840203
6,UR53058148
3,UR115637507
2,UR126200062
6,UR118930810
0,UR97384376
2,UR119538585
2,UR71435698
6,UR66447881
6,UR119336415
6,UR120795042
1,UR127668849
6,UR120599632
6,UR121839493
2,UR118524785
7,UR95858235
2,UR75316108
2,UR67739972
6,UR66312154
6,UR105768334
2,UR87156086
4,UR114777766
6,UR122973584
2,UR122259206
6,UR120308448
6,UR128022075
6,UR123747676
6,UR126104512
6,UR56727313
2,UR59697019
2,UR122372074
6,UR58219606
5,UR126743135
6,UR125363010
2,UR123999479
6,UR120602335
3,UR60587703
6,UR115870575
9,UR119532868
6,UR78335601
2,UR123845223
6,UR119515880
6,UR117234539
2,UR61973000
6,UR64438963
8,UR124324610
3,UR127104607
2,UR114643183
6,UR114948323
2,UR125184265
6,UR94574874
2,UR49859726
2,UR97980158
6,UR119273941
6,UR59664162
6,UR92199136
6,UR89460158
6,UR77012790
6,UR84391755
