cluster,id
6,UR457174389
3,UR864341393
2,UR846211256
1,UR374424763
6,UR868797567
3,UR319298000
2,UR690633065
7,UR340349269
6,UR118189292
9,UR620468272
3,UR350929550
8,UR327882804
6,UR763059349
3,UR439472208
3,UR399375966
2,UR526418504
6,UR983285120
3,UR541116856
6,UR727593651
6,UR696297352
3,UR673978566
6,UR538239016
3,UR611055055
6,UR434400457
2,UR756580367
3,UR138251887
2,UR473199153
6,UR391878362
3,UR444225534
3,UR483395117
3,UR360672369
3,UR760554161
3,UR723264010
2,UR504971627
3,UR332552294
6,UR314388024
3,UR945161653
6,UR946304502
6,UR471819694
3,UR280456610
4,UR342513815
6,UR413109994
3,UR337788732
3,UR349679218
3,UR287814443
5,UR626439427
6,UR298911501
6,UR888469897
6,UR345206860
2,UR417605887
3,UR439000542
6,UR850187351
6,UR782834984
2,UR695258508
6,UR205751250
3,UR627844757
3,UR958084883
9,UR567236805
3,UR625257211
3,UR104333950
6,UR430419690
0,UR515501416
6,UR834789563
3,UR173345979
6,UR582579020
1,UR491405776
4,UR465864594
1,UR483162995
3,UR463412473
3,UR622188578
6,UR751482360
2,UR864078323
3,UR971046904
