cluster,id
3,UR115824302
7,UR116004539
6,UR124670824
0,UR120391616
8,UR118470225
2,UR58870470
0,UR126837545
1,UR71451454
3,UR127925763
4,UR90429728
7,UR86979361
1,UR121054792
0,UR119367197
6,UR118434008
7,UR124602809
8,UR115571530
7,UR99579425
7,UR110039920
6,UR82134756
5,UR109780621
7,UR49856483
9,UR60831654
7,UR115008162
3,UR62311159
8,UR116011421
9,UR116365385
0,UR118366712
8,UR97916683
2,UR28404543
4,UR125582614
7,UR121870683
8,UR76141201
8,UR128037115
6,UR122493641
2,UR120347022
8,UR119709813
7,UR123353041
4,UR119464985
6,UR37712635
8,UR122308671
4,UR125539185
3,UR45715298
6,UR123526581
7,UR123010535
4,UR123969569
1,UR115172111
3,UR119244942
1,UR101536992
6,UR124571388
8,UR102106831
6,UR50935392
6,UR39727744
3,UR116039305
9,UR118049965
0,UR116641795
5,UR119393543
0,UR86022553
6,UR118037510
3,UR119971107
7,UR100729285
2,UR105211879
0,UR91611391
6,UR119503930
8,UR98627579
6,UR74845865
1,UR49032288
7,UR116796217
0,UR123689936
5,UR127600143
2,UR106291092
6,UR119538586
4,UR72220565
2,UR118853214
9,UR89842907
4,UR120819344
4,UR120833291
1,UR116160861
7,UR122441859
8,UR105538217
0,UR123406407
6,UR92194790
6,UR114001084
9,UR111896884
4,UR48157658
7,UR119936103
2,UR88276331
1,UR123188915
0,UR118394125
1,UR81443614
4,UR116624487
6,UR85515872
6,UR122090073
6,UR56420396
4,UR102179775
2,UR36950569
2,UR121967884
1,UR127000930
9,UR32218468
6,UR128143155
1,UR126863462
8,UR96190254
1,UR34120184
8,UR126668544
9,UR124436478
0,UR94065175
0,UR31480293
5,UR119095824
3,UR57771789
4,UR113778610
7,UR117582648
6,UR87224673
7,UR101318759
6,UR128007917
8,UR116856500
9,UR101066158
0,UR106319249
7,UR117210929
4,UR112763580
2,UR105231790
8,UR117648646
3,UR120555517
0,UR92259397
8,UR95679232
2,UR123673611
1,UR128302470
2,UR87869799
6,UR116926596
2,UR107375358
4,UR109033495
8,UR85329263
4,UR120942605
3,UR115284199
4,UR125602279
8,UR37799532
